Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited
0,39,9,2,1,1,0
1,42,5,1,1,0,0
0,47,7,2,0,0,0
0,40,7,1,1,0,0
0,34,10,2,1,1,0
1,39,4,1,1,0,1
0,50,4,2,1,1,0
1,35,5,2,1,1,0
1,44,8,1,1,0,1
1,32,9,2,0,0,0
1,48,1,1,1,0,0
1,60,5,2,0,1,0
0,44,1,2,1,1,0
0,36,4,2,1,0,0
1,41,3,2,1,1,0
1,29,9,2,1,0,1
0,39,7,1,1,0,1
0,35,1,2,1,1,0
0,24,4,1,0,0,0
0,32,1,1,0,1,0
0,50,2,1,1,1,0
1,68,5,2,1,1,0
0,47,5,1,0,0,1
1,27,4,1,1,1,1
1,28,9,1,1,0,0
1,48,5,2,0,0,0
0,32,10,2,1,0,0
0,44,2,1,0,0,1
0,50,8,1,0,1,0
1,43,1,1,1,0,0
0,33,6,2,1,1,0
0,38,5,2,0,0,0
0,65,5,1,1,0,1
0,28,6,1,0,1,0
0,35,8,1,0,0,0
0,25,1,2,0,0,0
1,44,8,2,1,1,0
0,34,8,2,1,0,0
0,35,2,2,1,1,0
0,30,6,1,0,1,0
1,50,1,1,1,1,0
1,25,5,2,1,1,1
1,50,9,1,1,0,1
1,36,2,1,1,1,0
1,28,7,2,1,0,0
1,28,4,1,1,1,0
1,54,3,2,1,0,1
1,29,9,2,1,0,0
0,45,5,1,1,0,0
0,51,3,3,1,0,1
0,27,2,2,0,1,0
1,37,4,1,0,0,0
1,26,7,1,0,0,0
0,53,4,1,1,0,1
1,33,8,1,1,0,0
1,48,0,2,0,1,1
1,41,4,1,0,1,0
1,45,4,2,0,0,0
1,53,1,1,0,0,1
0,56,7,2,1,1,0
1,37,3,1,0,0,0
1,46,8,1,0,0,1
1,31,0,2,1,1,0
1,60,1,1,0,1,0
0,48,2,2,1,1,0
1,38,2,2,1,0,0
1,44,1,2,0,0,0
1,34,2,2,0,1,0
1,26,3,2,1,0,0
0,36,6,2,1,1,0
0,20,2,2,1,0,0
0,31,2,2,0,0,0
1,57,6,2,1,1,0
0,39,6,2,1,0,1
1,29,6,2,1,1,0
1,43,1,2,1,1,0
0,32,5,2,1,1,0
1,43,6,3,1,0,1
1,38,6,2,0,0,0
0,33,9,1,1,1,0
1,31,8,2,1,1,0
0,72,8,2,1,1,0
0,71,4,3,1,1,1
0,35,4,2,1,0,0
0,32,1,2,1,0,0
0,35,9,1,1,0,0
0,41,4,2,1,1,0
1,76,2,2,1,1,0
0,39,3,2,1,1,0
1,53,8,1,1,1,0
0,42,1,2,1,1,0
0,24,4,1,0,1,0
0,54,3,1,1,1,1
0,46,2,1,1,1,0
0,39,3,1,0,1,0
0,63,5,1,1,1,0
1,37,9,1,1,0,0
1,40,1,1,1,1,0
1,36,5,2,1,0,0
0,34,7,1,0,1,0
0,25,4,2,1,0,0
1,24,7,1,0,0,0
1,67,1,2,0,1,0
1,30,9,2,1,1,0
0,51,10,2,0,0,1
0,36,8,2,0,0,0
1,36,5,2,1,1,0
0,32,10,1,1,1,0
1,56,6,1,1,0,1
1,38,6,2,1,1,0
0,38,3,1,1,1,0
0,35,8,1,0,1,0
0,54,4,1,1,0,1
0,48,2,2,1,1,0
1,47,1,2,0,1,0
1,53,7,1,1,0,1
1,40,3,2,0,0,0
0,41,4,1,1,0,1
0,67,3,1,0,1,0
0,38,1,1,1,0,1
1,38,3,1,1,0,1
0,50,7,2,0,1,0
1,51,4,1,0,0,1
0,37,5,1,0,1,0
1,24,8,1,1,0,0
0,44,10,1,0,1,0
1,39,2,2,1,0,0
0,42,8,1,0,1,1
1,41,4,1,0,1,0
1,45,5,1,0,0,0
1,40,5,2,1,1,0
0,45,1,2,1,0,0
0,37,2,2,0,1,0
0,39,8,1,0,0,0
0,28,9,2,0,1,0
0,39,6,2,1,0,0
0,35,2,1,0,1,0
0,24,3,1,1,1,0
0,39,1,2,1,1,0
0,42,4,2,1,0,0
1,49,6,3,1,0,1
1,31,5,1,1,1,1
1,32,8,1,1,0,0
1,31,7,1,1,1,0
0,23,3,2,0,0,0
1,34,6,1,0,0,0
0,46,10,1,1,0,0
0,38,3,2,0,1,0
1,34,4,2,0,1,0
0,32,4,2,1,1,0
0,26,4,2,1,0,0
1,44,3,2,1,0,0
1,38,1,2,1,0,0
1,33,3,2,1,1,0
1,33,2,2,1,0,0
1,35,8,1,0,0,0
1,48,8,1,1,1,1
0,30,1,1,1,1,0
1,41,5,1,1,1,0
0,57,2,1,0,1,0
0,49,0,1,0,0,1
0,28,8,1,1,1,0
0,66,6,2,1,1,1
0,67,1,2,0,1,0
1,39,6,1,0,0,0
0,38,1,1,0,1,0
0,63,2,2,1,0,1
0,54,7,2,1,1,0
0,55,0,1,0,1,1
1,30,4,1,0,0,0
1,41,5,1,1,1,0
1,36,1,2,1,0,0
1,30,8,2,0,1,0
1,37,4,2,1,0,0
0,32,4,1,1,1,0
1,34,4,2,1,0,0
1,46,8,1,0,0,1
1,36,3,2,1,1,0
1,33,9,1,0,0,0
1,45,7,3,1,1,1
1,65,6,1,1,1,0
1,32,10,1,1,0,0
1,55,8,2,1,0,1
0,59,6,1,1,0,1
1,23,3,1,1,0,0
0,36,6,1,0,0,0
1,34,9,1,1,0,0
0,46,3,2,1,1,0
1,34,5,2,1,0,0
0,28,10,1,0,1,1
0,40,8,2,1,0,0
1,29,7,1,0,0,0
1,33,7,2,1,1,0
1,34,5,2,0,0,0
1,36,0,1,1,1,0
1,30,6,2,1,0,0
0,33,8,2,1,1,0
0,30,1,1,1,1,0
0,50,9,2,0,0,0
0,38,5,1,0,0,0
1,39,8,2,1,1,0
0,28,3,1,0,0,0
1,38,5,2,1,1,0
1,42,7,1,1,1,0
1,30,8,2,1,1,0
0,42,7,3,0,0,1
1,49,6,2,0,1,0
1,36,7,1,1,0,0
1,23,0,2,1,1,0
1,44,3,2,0,1,0
1,44,8,2,1,1,0
0,38,9,1,0,0,0
0,34,4,1,1,1,0
0,40,9,2,0,1,0
1,52,8,2,1,1,0
1,42,9,1,0,1,0
1,44,9,1,1,0,0
0,34,2,2,1,0,0
1,70,8,1,1,1,0
0,33,6,2,1,0,0
0,35,5,2,1,0,0
0,42,10,2,1,1,0
1,33,6,1,1,0,0
0,32,7,1,1,0,0
1,28,1,1,1,1,0
0,30,5,1,1,1,1
0,72,8,1,1,1,0
1,33,1,2,0,0,0
1,39,10,1,0,0,0
0,29,9,2,1,1,0
0,47,1,1,1,0,0
0,30,4,2,0,0,0
1,25,4,2,1,1,0
1,47,6,1,1,0,1
0,28,9,1,1,1,0
0,37,4,2,0,1,0
0,25,5,1,0,0,1
0,55,8,3,0,0,1
1,36,1,2,1,1,0
1,32,2,1,1,1,0
1,41,8,3,1,0,1
1,41,1,2,1,0,0
1,36,7,1,0,0,0
1,54,4,1,0,0,1
1,40,9,2,0,0,0
1,41,6,2,1,0,0
1,39,4,1,1,0,0
1,31,9,1,0,1,1
0,34,8,2,0,0,0
1,35,7,2,1,1,0
0,46,0,1,1,0,0
0,24,2,1,1,0,1
0,47,2,2,1,1,1
0,29,6,2,1,1,0
1,37,2,2,1,1,0
1,40,10,1,1,1,0
0,30,4,1,1,1,0
1,38,1,1,1,1,0
0,35,5,1,1,1,0
1,35,5,1,1,0,0
1,34,7,1,1,1,0
0,43,7,2,1,0,0
1,62,7,1,1,0,1
1,45,8,1,1,0,1
0,32,7,1,1,0,0
1,37,5,2,1,1,0
1,44,7,3,0,0,1
1,77,5,2,1,1,0
0,33,7,2,1,0,0
0,36,2,2,1,1,0
1,37,5,2,0,1,0
0,40,3,1,1,1,1
0,57,2,3,1,0,1
1,25,7,2,1,1,0
0,28,6,2,1,1,0
1,31,9,1,1,0,0
1,40,7,1,1,0,0
0,55,0,1,1,0,1
1,36,2,1,0,1,0
0,32,0,1,1,0,1
0,31,2,1,1,1,0
0,47,5,4,0,1,1
0,58,8,1,0,0,1
1,32,7,1,1,1,0
0,41,7,1,1,1,0
0,53,1,1,0,1,0
0,40,4,1,1,1,0
0,46,2,2,1,1,0
1,33,3,1,1,1,0
0,38,7,2,0,0,0
0,60,10,1,1,0,1
1,31,9,1,1,0,0
0,27,6,1,0,1,0
1,34,7,1,1,0,1
1,51,1,1,1,1,0
1,42,7,2,1,1,0
0,74,0,1,1,1,0
1,38,6,1,1,1,0
0,34,6,2,1,1,0
0,42,9,2,0,0,0
1,35,2,1,1,1,0
1,32,0,2,1,1,0
0,33,4,2,0,1,0
1,37,1,1,0,0,0
1,55,7,2,1,1,0
1,59,9,1,1,1,1
0,44,7,2,1,0,1
1,31,3,1,1,1,0
1,35,4,2,0,0,0
1,29,3,2,1,1,0
0,43,4,2,1,1,0
1,32,3,1,1,1,0
0,30,4,1,1,0,0
0,35,7,1,1,0,0
1,39,4,2,1,0,0
1,33,4,1,1,0,1
1,34,3,2,1,0,0
0,34,2,1,1,0,0
1,31,2,2,0,0,0
1,31,7,1,0,1,0
0,37,8,1,1,0,0
0,43,4,1,0,1,0
1,28,9,1,0,1,0
1,51,6,1,1,1,0
1,45,1,1,0,0,0
0,33,1,1,1,1,0
0,72,6,1,1,1,0
1,43,0,2,1,0,0
1,58,8,2,1,1,0
1,28,7,1,1,1,0
0,38,2,2,1,1,0
1,28,8,2,1,1,0
0,53,6,1,0,1,1
0,22,7,1,1,0,0
0,41,6,3,1,1,1
1,37,1,2,0,1,0
0,43,0,2,1,1,0
0,36,4,1,0,1,0
0,36,2,2,1,0,1
0,33,6,2,1,1,0
1,54,2,1,0,0,1
1,59,5,1,1,0,1
0,32,1,2,1,0,0
0,37,5,2,1,1,0
0,31,1,2,1,1,0
1,36,9,1,1,1,0
0,32,1,1,0,0,1
1,24,8,2,1,0,0
0,39,10,3,1,0,1
0,34,2,2,1,0,0
1,49,7,1,1,0,0
1,42,4,1,1,0,1
1,56,1,1,0,0,1
0,34,5,1,1,0,0
1,34,8,1,1,0,0
1,59,4,1,1,1,0
0,42,6,2,1,0,0
1,43,2,2,1,0,0
1,18,6,2,1,1,0
0,41,4,1,1,1,0
0,28,7,2,1,0,0
0,34,8,1,1,0,1
0,54,8,1,0,1,1
0,42,0,1,1,1,1
1,39,4,2,1,0,0
1,54,7,2,0,0,1
1,30,4,2,1,1,0
1,34,7,2,0,1,0
1,28,2,2,1,0,0
1,49,5,1,1,1,0
1,27,6,2,1,0,0
1,42,7,2,1,0,0
1,25,2,2,0,0,0
1,42,6,2,0,1,0
1,25,7,2,1,0,0
1,34,5,2,1,0,0
0,38,4,2,0,0,0
1,21,4,2,0,1,1
0,30,1,1,1,0,0
0,35,5,2,1,0,0
0,37,8,2,1,0,0
0,29,7,2,1,1,0
0,49,6,1,0,1,1
1,36,4,2,1,0,0
1,54,6,1,0,1,0
0,36,4,1,1,0,1
1,73,6,1,1,1,0
1,40,4,2,1,1,0
0,34,5,1,1,0,0
0,36,10,1,1,1,1
0,35,8,3,0,1,0
1,42,10,2,1,0,0
0,36,3,1,1,0,0
0,26,4,2,1,1,0
1,37,4,2,1,1,0
1,30,10,2,1,0,0
1,34,9,2,0,1,0
1,37,7,2,0,1,0
0,38,1,1,1,1,1
1,77,6,2,1,1,0
1,23,6,1,1,1,0
0,40,0,1,1,1,0
1,34,8,2,1,1,0
0,36,1,1,1,1,0
0,41,7,1,1,1,0
0,25,8,1,1,1,1
1,28,6,2,1,0,0
0,39,7,2,0,0,1
0,41,7,2,1,1,0
1,38,4,2,0,0,0
0,37,2,1,0,1,0
1,44,8,1,0,0,0
0,29,9,1,1,1,0
0,34,5,2,1,0,0
1,20,3,1,1,0,0
1,31,5,1,1,0,0
1,67,6,2,1,1,0
1,28,7,1,0,0,0
0,22,8,1,0,1,0
0,45,7,1,0,0,1
0,56,5,2,1,0,1
1,47,4,1,1,0,1
0,40,1,1,1,1,1
0,37,7,1,1,0,0
1,35,1,1,0,1,1
0,39,9,2,0,0,0
1,33,7,2,1,0,0
1,56,6,1,0,0,1
1,39,1,2,1,1,0
1,34,8,1,1,1,0
1,58,4,2,1,1,0
1,22,4,2,1,0,0
1,35,2,1,1,1,0
0,42,9,2,1,1,0
1,34,5,2,1,0,0
0,23,6,1,1,0,0
1,36,7,2,1,1,0
0,31,4,1,0,1,0
0,45,2,2,1,1,0
1,29,6,2,0,0,0
1,36,8,2,0,1,0
0,37,5,1,1,0,0
1,36,4,2,1,0,0
0,40,3,2,0,0,0
0,38,9,1,1,1,0
0,36,1,1,1,1,0
1,29,7,1,1,1,0
1,36,2,2,1,0,0
1,38,1,1,1,0,1
1,33,3,1,1,0,1
0,48,4,1,0,0,1
1,33,8,1,0,0,0
1,32,9,2,1,1,0
0,43,6,1,0,0,0
0,35,0,2,1,0,0
1,38,3,2,1,0,0
1,31,2,2,0,1,0
0,37,2,1,1,1,1
1,35,1,2,1,0,0
0,50,5,3,1,0,1
0,57,6,1,1,0,1
0,29,9,1,1,1,0
0,32,4,2,1,0,0
0,27,6,2,0,0,0
0,47,6,1,0,0,0
1,54,5,2,1,1,0
1,36,5,2,1,0,0
0,24,2,1,1,0,0
0,29,4,2,1,1,0
0,45,4,1,1,0,1
1,35,3,1,1,1,0
1,30,8,2,1,1,0
1,36,7,1,0,0,1
0,37,2,2,1,1,0
0,39,5,2,1,1,0
1,20,8,2,0,0,0
1,44,8,2,0,0,0
0,35,1,3,1,1,1
1,46,0,2,1,1,0
1,33,4,1,0,1,1
1,20,8,2,1,0,0
0,43,2,4,1,0,1
0,43,5,1,1,1,0
0,29,4,2,1,1,0
1,30,6,2,1,0,0
1,32,4,2,0,1,0
1,40,9,1,1,1,0
1,36,0,1,1,0,0
1,37,9,1,1,0,1
1,30,3,1,0,1,0
0,30,4,1,1,1,0
0,37,10,2,1,1,0
0,26,2,2,1,1,0
0,35,8,1,1,0,0
0,47,4,2,1,1,0
0,55,8,1,0,1,0
0,36,6,2,1,0,0
1,32,4,1,1,1,0
1,50,4,1,1,0,1
1,31,1,1,0,0,0
1,44,2,2,1,0,0
0,56,0,1,0,0,1
1,22,4,2,1,0,0
1,35,8,1,1,0,0
1,40,6,1,0,0,0
1,34,7,2,1,1,0
1,43,5,2,1,0,0
1,44,5,1,0,1,1
0,35,9,1,0,1,0
1,32,5,2,1,0,0
1,49,8,2,0,0,0
0,56,4,1,0,0,1
0,42,4,1,1,0,0
0,26,6,1,1,0,0
0,35,2,1,1,1,0
1,40,4,2,1,0,0
1,28,10,1,0,1,1
0,37,10,2,1,1,0
0,36,1,1,1,1,0
0,27,2,2,0,1,0
1,49,8,1,1,1,0
1,27,7,2,1,0,0
0,36,8,2,1,1,0
0,71,6,1,1,0,1
1,47,4,2,1,0,0
0,58,8,1,1,1,0
0,32,10,1,1,0,1
1,44,7,2,1,1,0
0,32,2,1,1,1,1
1,27,4,2,1,0,0
0,44,4,1,0,1,1
1,44,9,1,1,0,1
1,54,4,2,1,1,0
1,37,9,2,0,1,0
1,36,1,2,1,1,0
1,38,0,1,1,0,0
1,50,6,2,1,1,0
1,29,2,1,1,0,0
1,64,9,1,1,0,1
0,35,0,1,1,1,0
1,40,8,1,1,0,0
1,58,7,1,1,0,1
1,30,2,2,1,1,0
0,42,7,2,1,0,0
0,26,8,1,1,1,0
1,43,1,1,0,0,0
1,41,6,3,0,0,1
0,72,2,2,0,1,0
0,40,8,1,1,1,0
1,35,9,1,0,1,0
0,81,1,2,1,1,0
1,35,0,2,0,0,0
1,46,5,1,1,0,0
0,33,1,1,1,1,0
0,52,8,1,0,1,0
1,40,6,1,0,0,0
0,33,1,2,0,1,0
0,51,0,3,0,0,1
1,32,1,2,1,1,0
0,36,10,1,1,0,0
0,42,1,1,1,0,1
0,38,6,1,1,1,0
1,28,6,2,1,0,0
1,42,2,1,1,0,0
1,37,1,1,1,0,0
1,28,4,2,1,1,0
0,34,4,2,1,1,0
1,43,1,2,1,0,0
1,34,3,1,0,0,0
1,26,7,2,1,0,0
0,42,10,2,1,0,0
1,29,4,1,1,1,0
0,62,9,2,0,1,0
0,44,10,1,1,0,1
0,38,7,1,1,1,0
0,37,2,2,1,0,0
1,76,9,1,1,1,0
0,35,8,1,1,1,0
1,30,6,2,0,0,1
1,41,3,2,1,0,0
1,49,3,3,1,1,1
1,34,9,2,1,0,0
0,36,0,2,1,0,1
0,30,2,2,1,0,0
1,51,6,1,1,1,0
1,41,4,2,1,0,0
1,33,6,1,1,0,0
1,53,7,2,0,1,0
1,38,1,1,1,1,1
1,52,10,1,1,0,1
1,36,4,1,1,0,1
1,44,5,4,0,0,1
0,54,4,2,1,1,0
1,28,8,1,1,1,0
1,32,7,3,1,0,1
1,52,8,3,1,1,1
1,37,8,2,0,1,0
0,37,8,2,1,0,0
0,33,1,1,1,0,0
1,49,5,1,1,1,0
1,27,4,1,0,1,0
1,43,3,1,1,1,0
0,39,1,2,1,0,0
1,40,10,1,0,0,0
1,34,3,1,0,1,1
1,42,9,2,1,1,0
0,33,10,1,0,0,0
1,26,8,2,1,0,0
0,39,9,2,0,0,0
0,40,1,1,1,1,1
1,42,10,1,1,1,0
0,38,7,1,1,0,0
1,33,1,2,1,1,0
0,35,0,2,0,1,0
0,42,8,3,1,1,1
0,30,1,1,0,1,0
1,44,3,1,1,0,0
1,28,7,1,1,0,0
1,33,8,2,1,1,0
0,50,6,1,1,0,0
1,40,10,2,1,1,0
1,29,4,2,0,0,0
0,60,7,1,1,0,1
0,45,7,1,1,0,1
1,30,1,1,1,1,0
1,31,9,1,0,1,0
0,29,9,1,1,0,0
0,28,4,2,1,0,1
0,60,6,1,1,0,1
1,39,6,2,0,1,0
0,31,3,3,1,1,0
0,41,5,2,1,0,0
0,31,5,2,0,1,0
1,46,0,1,1,0,0
1,36,5,1,1,1,0
1,38,7,2,0,0,0
1,28,5,1,1,1,0
0,37,7,2,1,1,0
1,37,7,2,1,0,0
1,37,6,1,1,1,0
0,27,4,2,1,0,0
1,33,7,2,0,1,0
0,40,7,2,0,0,0
0,32,2,2,1,0,0
0,27,9,2,1,0,0
1,39,5,2,0,0,0
1,46,6,2,1,0,0
1,61,5,2,0,1,0
0,69,1,2,1,1,0
1,19,3,1,1,1,0
0,46,3,2,1,0,0
0,40,3,1,1,1,0
1,28,8,1,1,0,0
0,68,3,1,0,0,1
1,42,8,2,1,1,0
1,40,7,1,1,1,0
1,43,4,1,1,0,0
0,47,0,1,0,0,1
1,38,9,2,0,1,0
0,29,2,1,1,0,0
0,59,8,2,1,0,1
1,32,6,1,1,1,0
0,23,3,2,1,1,0
1,46,6,2,1,1,0
0,34,2,1,1,0,0
1,31,9,2,1,1,0
1,40,1,1,1,1,0
0,32,4,2,1,1,0
1,28,9,1,1,0,0
1,39,9,2,1,0,0
1,32,10,1,1,1,0
1,25,0,1,1,1,0
0,31,5,2,0,0,0
0,31,3,1,1,1,0
1,42,8,2,1,0,0
1,45,5,2,0,0,0
1,24,2,2,1,0,0
0,30,5,1,0,0,1
0,38,4,1,1,1,0
1,38,4,1,0,1,0
1,51,8,2,1,1,0
1,40,7,1,1,1,0
0,53,3,3,0,0,1
1,31,10,1,1,1,0
1,36,5,2,1,0,0
1,44,2,1,1,1,1
1,50,10,1,1,1,1
1,39,9,2,1,1,0
1,35,8,1,1,1,0
1,37,0,1,1,0,0
1,25,6,2,0,1,0
1,29,1,1,0,1,0
1,61,6,2,1,1,0
1,38,7,2,1,0,0
0,29,5,1,1,1,0
1,39,10,1,1,0,1
1,30,1,2,0,0,0
0,37,2,1,0,0,0
1,28,8,1,1,0,0
1,37,5,1,1,0,0
0,33,7,1,0,1,0
1,36,4,1,1,0,0
1,31,7,2,1,0,1
1,32,9,1,1,1,0
1,25,7,2,0,1,0
1,33,2,2,1,1,1
1,29,8,2,0,1,0
1,26,4,1,0,1,0
1,41,1,1,1,1,0
0,40,3,1,1,1,0
1,48,9,2,1,1,0
1,61,5,1,1,1,1
1,45,4,1,1,0,1
0,46,6,1,0,0,0
1,31,1,1,0,0,0
0,38,3,1,0,1,0
1,74,5,1,1,0,0
0,46,5,2,0,0,0
0,64,4,1,1,1,0
0,47,10,2,0,0,1
0,39,8,1,1,1,1
0,41,3,2,1,0,0
1,60,9,4,1,1,1
0,36,9,2,0,1,0
0,31,4,2,1,0,0
0,29,3,1,0,0,1
1,31,8,2,1,0,0
0,48,2,2,1,0,0
0,34,9,2,1,0,0
0,29,9,1,1,1,1
1,31,5,2,1,1,0
1,35,5,2,1,0,0
0,39,8,1,0,1,0
0,64,1,1,1,1,0
0,40,3,1,1,1,0
1,46,9,1,1,1,1
1,30,3,2,1,0,0
1,56,8,2,1,0,0
0,30,9,2,1,1,0
1,62,1,3,1,0,1
1,32,9,2,0,1,0
1,46,2,2,1,1,0
0,60,5,2,0,0,1
1,71,1,2,1,1,0
1,68,2,2,1,1,0
1,33,1,1,1,0,0
1,18,9,1,0,1,0
1,35,6,2,0,1,0
1,44,3,4,0,1,1
0,35,5,2,0,0,0
1,55,6,1,1,0,0
0,63,7,2,1,1,0
0,31,8,1,0,1,0
0,35,2,4,1,0,1
1,43,10,2,0,1,0
1,42,8,1,1,0,1
0,31,2,1,1,0,0
0,58,1,1,0,0,1
1,41,3,2,1,0,0
1,41,6,1,1,1,1
0,41,3,1,1,1,0
0,30,4,1,1,0,1
1,33,6,2,0,0,0
1,41,5,1,0,1,0
0,51,8,1,1,1,1
1,60,1,1,0,1,0
1,22,3,1,1,1,0
1,35,7,1,1,1,0
0,36,0,2,0,0,0
1,40,5,2,1,1,0
0,35,8,2,1,1,0
0,24,6,2,1,1,0
0,35,9,1,1,0,1
0,38,1,1,1,0,1
1,25,0,2,1,1,0
0,39,6,2,0,0,0
0,38,3,1,1,1,0
1,28,10,1,1,0,0
0,42,6,2,1,0,1
1,34,8,2,1,1,0
0,36,7,1,1,1,0
1,40,6,1,0,1,0
1,41,3,2,1,1,0
0,55,1,2,0,1,1
1,34,6,2,1,0,1
1,30,3,2,1,1,0
0,34,2,2,0,0,0
0,36,1,1,1,1,0
0,44,2,1,1,0,1
0,49,7,2,0,0,0
1,35,2,2,0,0,0
0,49,1,1,1,0,1
0,20,9,2,1,0,0
0,27,7,2,0,1,0
1,29,3,1,1,1,0
1,29,1,1,1,1,0
0,50,4,1,1,0,1
1,67,7,1,0,1,1
1,43,5,2,0,1,0
1,40,10,2,1,0,0
0,63,10,2,0,1,0
0,21,0,2,0,1,0
0,22,2,2,0,1,0
1,46,0,2,1,0,0
0,33,10,1,0,1,0
1,34,7,1,1,0,0
1,54,8,1,1,1,0
0,43,6,1,1,0,1
0,64,2,1,1,1,0
1,26,9,2,1,1,0
0,33,10,2,1,1,0
0,57,9,2,1,1,0
1,76,2,2,1,1,0
1,38,3,1,0,0,0
1,22,3,1,1,1,0
0,31,6,1,1,0,0
1,40,8,2,1,0,0
1,56,4,2,1,1,0
0,25,2,1,0,1,0
1,44,7,1,1,0,0
0,36,3,2,1,1,0
1,33,5,2,1,0,0
1,46,3,2,1,0,0
1,46,5,2,1,1,0
0,52,1,1,1,0,1
1,54,7,1,0,0,1
1,63,9,1,1,1,0
0,52,8,1,0,0,0
1,59,9,1,0,1,0
1,34,3,2,1,1,0
0,25,4,1,1,1,0
1,34,3,1,1,1,0
0,55,7,2,1,0,1
1,43,2,1,1,1,1
0,34,2,1,0,0,0
1,30,2,1,0,0,0
1,24,8,1,0,0,0
0,63,3,1,1,0,1
0,33,3,2,0,0,0
1,38,8,1,1,0,0
1,42,2,2,1,1,0
1,58,9,1,0,1,0
1,25,8,1,0,0,0
1,29,0,2,0,1,0
1,40,5,2,1,0,0
0,28,2,1,0,1,0
1,50,2,2,1,0,1
1,32,7,2,1,0,0
0,44,8,1,0,1,0
0,23,4,2,1,0,1
0,51,2,1,1,0,1
1,41,10,2,0,1,0
0,40,9,1,1,1,0
0,36,8,2,0,1,0
0,33,9,2,1,1,0
1,42,2,2,0,1,0
1,46,3,1,0,1,1
1,33,6,1,0,1,0
1,56,9,1,0,0,1
0,41,8,1,1,0,0
1,42,4,2,1,0,0
1,48,2,1,1,0,1
0,32,8,1,1,1,0
0,21,3,2,1,1,0
0,47,4,2,1,1,0
0,46,7,1,1,1,1
1,43,7,1,0,0,0
0,36,5,1,1,0,1
0,38,1,2,1,1,0
1,34,0,1,1,1,0
0,27,3,1,1,1,0
0,20,0,1,1,1,0
0,49,10,1,1,1,0
1,41,7,1,1,1,0
0,36,0,2,1,0,0
1,68,6,1,1,0,1
1,39,3,1,0,1,0
0,47,7,1,1,0,1
1,49,7,2,0,1,0
0,59,8,2,1,1,0
0,33,7,2,0,0,0
1,27,6,2,0,0,0
1,22,3,1,0,1,0
0,28,3,2,1,1,0
1,32,9,1,0,1,0
1,28,1,2,1,1,0
1,35,5,3,1,1,0
1,47,8,1,1,1,0
1,33,2,2,1,1,0
1,30,9,2,0,1,0
0,38,6,1,1,1,0
0,46,3,1,1,1,0
0,29,4,2,1,1,0
0,45,8,1,1,0,1
0,29,8,2,1,0,0
0,36,3,1,1,1,0
0,46,10,2,1,1,0
1,36,5,2,0,1,0
1,32,5,1,1,1,0
0,38,1,1,1,0,0
1,45,0,1,1,0,1
0,41,2,2,1,0,1
0,38,10,2,1,0,1
1,44,6,1,1,0,0
0,38,9,2,0,0,0
1,46,9,2,1,1,0
0,45,1,1,0,0,1
0,45,6,2,1,1,0
1,36,6,1,0,0,1
0,42,0,2,1,0,0
0,36,8,1,0,1,0
0,30,2,2,0,0,0
0,31,0,1,1,0,0
1,57,9,2,1,1,0
1,49,7,2,1,1,0
1,48,2,2,0,1,0
0,31,5,2,1,1,0
1,40,8,1,1,0,0
1,67,1,2,1,1,1
1,43,10,1,1,1,0
1,41,1,2,1,0,0
1,30,6,2,1,1,0
0,72,4,1,0,1,0
0,40,7,2,1,0,0
0,54,1,2,1,0,1
0,28,3,2,1,0,0
0,38,9,2,0,1,0
1,34,10,2,0,1,0
1,32,0,1,1,1,0
1,35,10,2,1,1,0
1,37,3,1,0,1,0
0,39,2,2,1,1,0
1,35,4,2,0,1,0
1,61,5,1,0,0,1
1,28,6,1,1,1,0
1,26,1,2,1,1,0
1,35,2,1,0,1,0
1,24,6,2,1,0,0
1,35,9,2,0,1,0
1,56,1,3,1,0,1
1,33,6,2,1,0,0
1,38,9,2,0,0,0
1,37,5,1,1,0,0
1,31,8,1,1,1,0
1,34,5,1,0,1,0
0,35,7,2,1,1,0
1,39,6,2,1,0,0
1,38,5,1,1,1,0
1,47,2,2,1,1,0
0,33,7,2,1,1,0
0,54,5,2,1,0,1
1,30,1,1,1,0,1
1,38,4,1,1,0,0
1,30,4,2,0,0,0
1,38,7,2,0,0,0
1,47,1,1,0,0,0
1,40,8,1,1,0,0
0,70,7,1,0,1,0
1,31,6,1,1,1,0
1,33,6,2,0,1,0
1,22,2,2,1,0,0
1,36,3,1,1,0,1
1,39,2,1,0,0,0
1,26,10,2,1,0,0
0,29,6,1,0,0,0
1,33,2,1,1,1,0
0,42,1,1,1,1,1
1,42,1,1,1,0,1
0,39,1,1,0,1,1
0,45,8,2,1,1,0
0,35,6,1,1,0,0
0,35,5,2,1,0,0
1,25,3,1,0,1,0
1,52,1,1,0,0,1
0,33,10,1,1,1,0
0,40,0,2,1,0,0
0,33,2,2,1,1,0
1,33,3,2,1,0,0
1,30,7,1,0,0,0
1,38,5,1,1,1,0
1,81,5,2,1,1,0
0,34,3,2,1,1,0
1,34,6,2,1,1,0
0,40,8,2,1,0,0
1,37,4,2,0,0,0
0,38,2,2,1,1,0
0,56,3,1,0,1,1
1,37,6,2,1,1,0
0,30,0,2,0,0,0
0,51,4,2,1,0,1
0,34,4,2,1,1,0
1,40,9,1,0,0,0
1,45,8,1,0,1,0
1,49,2,1,1,0,1
1,30,6,1,1,1,0
1,42,10,1,0,1,0
1,36,5,1,1,1,0
