Loan Status,Term,Current Loan Amount,Annual Income
1,0,108526,1124724
1,0,350350,1928899
1,0,179410,1743174
1,0,133540,1883793
1,0,267850,1349418
1,0,525998,2365975
1,0,258104,1081936
1,0,518386,4868750
1,0,324720,6027598
1,0,176220,1407691
1,0,268444,772768
1,0,64394,1149253
1,0,112266,1299220
1,0,517858,14349104
1,0,153252,1815070
1,0,664092,2074287
1,0,261602,1750926
1,0,193930,792566
1,0,393976,1426140
1,0,399718,1080283
1,0,112354,1067268
1,0,645678,1375486
1,0,257532,1492811
1,0,225830,844113
1,0,177892,2334739
1,0,83556,1215050
1,0,338228,1888885
1,0,365244,1213986
1,0,650760,2491489
1,0,151954,2493389
1,0,330704,1423347
1,0,373296,1075704
1,0,350174,1228578
1,0,258874,1378716
1,0,174284,1693242
1,0,611028,1577646
1,0,273526,674918
1,0,739574,1870835
1,0,234432,1619788
1,0,174416,643074
1,0,438812,1326409
1,0,354178,1888524
1,0,280720,1148683
1,0,223036,2889330
1,0,660396,1806083
1,0,305382,1224512
1,0,429858,2105238
1,0,129382,931190
1,0,328394,2949484
1,0,267740,1214005
1,0,536580,1890709
1,0,741532,1455495
1,0,215688,726484
1,0,236148,1155048
1,0,611028,1577646
1,0,217294,638058
1,0,268488,1062765
1,0,616000,1729000
1,0,404470,1552528
1,0,264000,1045000
1,0,426712,998070
1,0,225830,844113
1,0,781550,2314200
1,0,90134,2140787
1,0,271128,1896447
1,0,258060,1360457
1,0,31526,1749843
1,0,80564,2164385
1,0,445104,1364656
1,0,214830,1669815
1,0,732776,1420022
1,0,614086,1988825
1,0,271590,670396
1,0,329208,1724858
1,0,351758,1820903
1,0,112244,775428
1,0,179300,1722616
1,0,258104,1081936
1,0,109142,904894
1,0,86526,653904
1,0,172766,839268
1,0,275000,1235000
1,0,333080,2454610
1,0,239184,938980
1,0,225500,1145586
1,0,79772,1435127
1,0,660858,2181143
1,0,261074,2630474
1,0,328394,2949484
1,0,262548,1039262
1,0,303050,1391636
1,0,78342,1449795
1,0,215490,930525
1,0,221474,2257029
1,0,762234,2463863
1,0,529210,7236606
1,0,324962,1646426
1,0,457930,2780137
1,0,101464,1041979
1,0,178200,1577475
1,0,140602,574693
1,0,164186,718390
1,0,106700,1474514
1,0,179982,1593207
1,0,430848,2325600
1,0,141746,1721457
1,0,366146,1497390
1,0,329648,1518328
1,0,124300,1706048
1,0,394922,1757291
1,0,290136,1304844
1,0,771320,2950016
1,0,443476,4787525
1,0,430408,3456955
1,0,252604,870713
1,0,759528,3467196
1,0,101464,1041979
1,0,446468,1966481
1,0,22044,666007
1,0,393976,1426140
1,0,438900,1535162
1,0,450912,1362984
1,0,541926,1404062
1,0,141262,1792536
1,0,170874,1024214
1,0,373296,1075704
1,0,550726,1579052
1,0,262372,1132932
1,0,151646,1122558
1,0,236148,1155048
1,0,722788,1714104
1,0,271172,1242657
1,0,224950,1643101
1,0,112618,855817
1,0,328724,1324813
1,0,283888,2451722
1,0,215138,1759533
1,0,399080,1517644
1,0,321992,1361673
1,0,151800,1123698
1,0,529606,1170191
1,0,436436,885761
1,0,134068,2315796
1,0,262548,1039262
1,0,757372,3569492
1,0,767536,1325744
1,0,333498,960070
1,0,217052,768569
1,0,221342,1280771
1,0,762234,2463863
1,0,106700,1474514
1,0,225852,1721115
1,0,719312,1511488
1,0,249084,1690221
1,0,183480,2867214
1,0,198330,1237109
1,0,186318,1304464
1,0,157322,1203441
1,0,215138,1759533
1,0,386804,1206348
1,0,351758,1820903
1,0,288508,3307197
1,0,150788,1604341
1,0,523886,3110547
1,0,327074,866229
1,0,547536,2364322
1,0,470690,1844311
1,0,54934,1047641
1,0,528330,4176238
1,0,335918,5802030
1,0,473374,5840220
1,0,172590,1341457
1,0,441276,2191346
1,0,175758,1555815
1,0,432784,1693660
1,0,186340,1628414
1,0,357874,1598299
1,0,324720,6027598
1,0,401632,2408725
1,0,262724,1380350
1,0,132286,799748
1,0,238568,1889949
1,0,239844,1586253
1,0,334026,807728
1,0,66924,712918
1,0,332442,1646084
1,0,711722,3591038
1,0,535766,2891895
1,0,259292,839781
1,0,327492,1093621
1,0,401038,1231447
1,0,222684,1980883
1,0,215358,3440843
1,0,529276,2856840
1,0,357874,1598299
1,0,266750,2063723
1,0,307450,1141976
1,0,225478,1557848
1,0,400268,1267547
1,0,134354,2320812
1,0,222068,536997
1,0,66924,712918
1,0,530156,1401630
1,0,757526,1962681
1,0,264044,1368266
1,0,228536,972230
1,0,131538,1912293
1,0,450912,1362984
1,0,215688,726484
1,0,134068,2315796
1,1,448272,1045285
1,1,273482,1115699
1,1,483604,1213853
1,1,787644,1749159
1,1,693660,2957863
1,1,519178,1120962
1,1,441848,1211573
1,1,494010,1629041
1,1,431684,1798844
1,1,625724,2663420
1,1,433400,860890
1,1,618772,2099405
1,1,246818,934895
1,1,438020,1853621
1,1,518122,2703491
1,1,773014,1773897
1,1,354244,2103376
1,1,258830,935180
1,1,450890,1133958
1,1,715330,1684863
1,1,774862,2781923
1,1,513040,963205
1,1,630410,2889463
1,1,642466,1705782
1,1,390764,1406190
1,1,593406,1960648
1,1,538560,1511640
1,1,528484,1369235
1,1,534908,1693907
1,1,778866,2498405
1,1,377674,1477345
1,1,296648,1007361
1,1,443740,1149690
1,1,445456,1057958
1,1,237248,1769622
1,1,780934,2967553
1,1,490446,837824
1,1,596640,1523952
1,1,620004,2447808
1,1,358050,1932680
1,1,607860,1406190
1,1,441848,1211573
1,1,400356,787569
1,1,432168,1419034
1,1,622292,1414740
1,1,379874,1018495
1,1,471922,972705
1,1,348722,1505864
1,1,778866,2498405
1,1,325842,938030
1,1,249128,864500
1,1,778008,3586687
1,1,335390,868946
1,1,390764,1055811
1,1,386650,1810890
1,1,449680,1126244
1,1,236610,1981111
1,1,288706,1152996
1,1,525360,3781000
1,1,431860,1249459
1,1,215798,1211421
1,1,336358,867711
1,1,386584,1762041
1,1,441540,2192657
1,1,561506,2694048
1,1,302896,752267
1,1,272052,689928
1,1,489896,1584581
1,1,724658,2031309
1,1,370634,1474324
1,1,332816,2874225
1,1,347380,975061
1,1,353452,1335453
1,1,418638,1184156
1,1,262152,1121836
1,1,771474,2284332
1,1,783948,2224558
1,1,708422,2132123
1,1,681362,1312976
1,1,262152,1121836
1,1,435072,1221168
1,1,479952,1420060
1,1,318626,811851
1,1,351340,1137834
1,1,399916,2110691
1,1,498344,1601510
1,1,528308,1653988
1,1,713020,2405400
1,1,621720,2684738
1,1,481140,1869904
1,1,505186,1282348
1,1,264242,855779
1,1,766458,1872355
1,1,512336,1577475
1,1,401236,2165715
1,1,377058,1245127
1,1,768922,2276808
1,1,239756,1411757
1,1,392194,1102589
1,1,756294,2090114
1,1,652872,1466002
1,1,401786,1079542
1,1,318626,811851
1,1,325446,1199223
1,1,263164,1853469
1,1,329516,853727
1,1,336358,867711
1,1,431684,1798844
1,1,325974,1595297
1,1,450098,2134175
1,1,631334,1908360
1,1,528484,1369235
1,1,518452,2984976
1,1,724658,2031309
1,1,260194,1498112
1,1,593406,1960648
1,1,434192,1556176
1,1,751982,6494390
1,1,437888,1433455
1,1,304634,1315503
1,1,538604,1550552
1,1,245960,1744846
1,1,576422,1916530
1,1,259864,1383922
1,1,263780,2335138
1,1,554686,3136577
1,1,777700,2398750
1,1,761618,2668588
1,1,388542,1054614
1,1,516340,1016044
1,1,439076,1232416
1,1,534908,1693907
1,1,625724,2663420
1,1,433884,1348981
1,1,289256,960830
1,1,259886,1720735
1,1,242418,1049332
1,1,330638,2093971
1,1,259864,1297890
1,1,289960,1419053
1,1,513040,963205
1,1,521246,1312976
1,1,786170,1939900
1,1,540496,1353674
1,1,571956,1123698
1,1,416240,1109049
1,1,358798,1297567
1,1,468424,1329221
1,1,394812,1249478
1,1,533126,2733758
1,1,236302,2089145
1,1,218042,1224018
1,1,651816,1351033
1,1,257818,1762763
1,1,658812,3508673
1,1,620488,2731250
1,1,337722,1808344
1,1,259864,1383922
1,1,781858,2488753
1,1,443740,1149690
1,1,634722,1493704
1,1,775786,5551325
1,1,258104,1523249
1,1,400356,787569
1,1,383130,1880050
1,1,783948,2224558
1,1,375606,1240320
1,1,449350,874000
1,1,690338,2198509
1,1,538912,1045703
1,1,263780,2335138
1,1,337722,1808344
1,1,468424,1329221
1,1,351472,1062404
1,1,539044,3879420
1,1,390654,1705668
1,1,412500,984048
1,1,240108,4800350
1,1,594352,1028489
1,1,450560,1120658
1,1,237688,912361
1,1,221826,535819
1,1,754908,3110813
1,1,332684,1695123
1,1,441452,1077034
1,1,450890,1133958
1,1,221826,535819
1,1,601370,1702818
1,1,278960,1019293
1,1,394812,1249478
1,1,437888,1433455
1,1,268532,1998477
1,1,236302,2089145
1,1,344542,1301804
1,1,542806,1556347
1,1,449636,1741616
1,1,237688,912361
1,1,460570,1748874
1,1,631334,1908360
1,1,466070,1024936
1,1,258830,935180
1,1,598884,1737797
1,1,754908,3110813
1,1,786786,3688698
1,1,444664,1029192
1,1,354244,2103376
1,1,346390,1243246
1,1,385000,1034664
1,1,347380,975061
1,1,771694,1713762
1,1,321046,866457
1,1,778404,2112781
1,1,283888,754376
1,1,360492,1128562
1,1,788326,1847959
1,1,441540,2192657
1,1,432454,1143306
1,1,756910,1531514
1,1,416240,1109049
1,1,681296,1320310
1,1,449768,951672
1,1,414106,1355270
1,1,263692,1518176
1,1,258984,782838
1,1,659670,2468765
1,1,539616,2721579
1,1,759924,4219007
1,1,773014,1773897
1,1,434192,1499936
1,1,321046,866457
1,1,219142,1000616
1,1,466070,1024936
1,1,763840,3769600
1,1,521246,1312976
1,1,607860,1406190
1,1,467368,1121190
1,1,314930,2137025
1,1,618772,1717695
1,1,441056,1276059
1,1,293018,2335860
1,1,245960,1744846
1,1,434192,1556176
1,1,778008,3586687
1,1,371074,1357322
1,1,540496,1353674
1,1,377058,1245127
1,1,462000,1836825
1,1,693308,1777564
1,1,598884,1737797
1,1,531938,1323350
1,1,259886,1720735
1,1,782628,2047022
1,1,651816,1351033
1,1,390654,1705668
1,1,606584,1249060
1,1,290356,1668485
1,1,775786,5551325
1,1,777700,2398750
1,1,426074,1045950
1,1,381854,734996
1,1,612304,3021760
1,1,343970,1578178
1,1,385000,1034664
1,1,448580,1090467
1,1,323642,782591
1,1,538560,1511640
1,1,761618,2668588
1,1,435072,1221168
1,1,755612,2759408
1,1,245828,1012016
1,1,240108,4800350
1,1,433840,1720431
1,1,693308,1777564
1,1,681296,1320310
1,1,512336,1577475
1,1,375606,1240320
1,1,263956,2089582
1,1,386650,1810890
1,1,490534,850136
1,1,440000,2090000
1,1,332178,1424848
1,1,584804,11597410
1,1,263516,1232777
1,1,554466,2432551
1,1,442772,1735916
1,1,518452,2984976
1,1,445456,1057958
1,1,488554,2205539
1,1,78232,926687
1,1,766150,1487073
1,1,433180,2777762
1,1,727452,2479348
1,1,460570,1748874
1,1,222200,1650340
1,1,215798,1211421
1,1,642466,1705782
1,1,255420,839439
1,1,356224,2018940
1,1,438592,1609832
1,1,609466,2255832
1,1,269324,2326056
1,1,358798,1297567
1,1,423764,1188260
1,1,558580,1254266
1,1,518122,2703491
1,1,257818,1762763
1,1,449680,1126244
1,1,449350,874000
1,1,450560,1120658
1,1,622292,1414740
1,1,377674,1477345
1,1,419672,1002516
1,1,474650,2478227
1,1,230362,726902
1,1,432916,1308587
1,1,330110,798247
1,1,583132,1354396
1,1,249128,864500
1,1,617342,1272107
1,1,505010,1002193
1,1,771474,2284332
1,1,462748,1750793
1,1,449768,951672
1,1,775236,7651680
1,1,396154,1793258
1,1,538912,1045703
1,1,448448,1742832
1,1,600182,1439820
1,1,667392,1248832
1,1,224290,2711870
1,1,388960,2799270
1,1,258104,1523249
1,1,785180,4359227
1,1,323642,2496866
1,1,459932,1014144
1,1,263516,1232777
1,1,223388,771704
1,1,713020,2405400
1,1,561506,2694048
1,1,780934,2967553
1,1,681362,1312976
1,1,259864,1297890
1,1,430804,1302203
1,1,477554,1406057
1,1,296120,1307067
1,1,612304,3021760
1,1,662706,2346576
1,1,600182,1439820
1,1,634722,1493704
1,1,554686,3136577
1,1,388960,2799270
1,1,265364,960678
1,1,399916,2110691
1,1,208538,1407045
1,1,346390,1243246
1,1,539044,3879420
1,1,778008,2198129
1,1,249018,1414569
1,1,471108,1121076
1,1,479952,1420060
1,1,412500,984048
1,1,293018,2335860
1,1,332178,1424848
1,1,214588,1170970
1,1,330638,2093971
1,1,489896,1584581
1,1,224290,2711870
1,1,414106,1355270
1,1,353716,878275
1,1,265364,960678
1,1,406604,1022048
1,1,528308,1653988
1,1,751762,3060710
1,1,335390,868946
1,1,325446,1199223
1,1,555346,2398047
1,1,269324,2326056
1,1,237248,1769622
1,1,755216,2254863
1,1,491282,971812
1,1,766458,1872355
1,1,531168,1834944
1,1,348766,1351546
1,1,281226,2895828
1,1,759000,1835381
1,1,429220,1476186
1,1,786170,2036895
1,1,359744,784909
1,1,432454,1089327
1,1,528000,4275000
1,1,531168,1834944
1,1,782408,2760738
1,1,526900,2237288
1,1,654918,1759229
1,1,444400,1919000
1,1,336160,1672494
1,1,300828,2783595
1,1,336160,1672494
1,1,543026,1519449
1,1,581680,1484223
1,1,769318,2847435
1,1,554180,1071961
1,1,776468,2548223
1,1,309034,1047356
1,1,767778,1894490
1,1,757284,1692729
1,1,425876,3045168
1,1,359744,784909
1,1,667194,7298698
1,1,328746,1968495
1,1,332882,1245754
1,1,782716,6276897
1,1,659406,2069138
1,1,332882,1245754
1,1,429220,1476186
1,1,432432,1325801
1,1,261536,1665863
1,1,428054,883443
1,1,769318,2847435
1,1,326370,939550
1,1,309034,1047356
1,1,671682,2320356
1,1,322344,1447610
1,1,671682,2320356
1,1,774554,2484573
1,1,216216,1493856
1,1,300828,2783595
1,1,428054,883443
1,1,549780,1766297
1,1,777326,2090684
1,1,297352,1834089
1,1,238810,1336783
1,1,328746,1968495
1,1,248402,1233518
1,1,626890,1809332
1,1,323334,1396215
1,1,782716,6276897
1,1,281226,2895828
1,1,262636,1134072
1,1,604120,3912993
1,1,667194,7298698
1,1,418792,1675173
1,1,774620,2867100
1,1,249590,1667649
1,1,248402,1233518
1,1,782408,2760738
1,1,432454,1089327
1,1,443124,1473393
1,1,776468,2548223
1,1,256454,1045627
1,1,666072,3585680
1,1,269148,1878948
1,1,514052,1069320
1,1,660594,1426292
1,1,422246,2676492
1,1,464090,1298878
1,1,435292,1503736
1,1,260656,1350634
1,1,446028,1444532
1,1,548856,2275212
1,1,783706,1933041
1,1,448536,1646331
1,1,264242,1331197
1,1,740960,1500107
1,1,740960,1500107
1,1,449460,1649732
1,1,422246,2676492
1,1,519772,1215734
1,1,441452,1410636
1,1,763620,1884230
1,1,437866,2062678
1,1,264242,1331197
1,1,563420,4768582
1,1,763620,1884230
1,1,321926,1464235
1,1,754688,1378013
1,1,436744,2149964
1,1,429176,2205387
1,1,434500,2945722
1,1,611820,1509664
1,1,442464,1872431
1,1,268400,1197665
1,1,283888,1074982
1,1,443608,957790
1,1,519772,1215734
1,1,245784,1800497
1,1,429176,2205387
1,1,268400,1197665
1,1,784784,2517424
1,1,437866,2062678
1,1,524084,2640316
1,1,779944,1347157
1,1,548856,2275212
1,1,343552,1576240
1,1,666072,3585680
1,1,660594,1426292
1,1,257576,889846
1,1,457248,3572817
1,1,372328,729505
1,1,442464,1872431
1,1,441452,1410636
1,1,434500,2945722
1,1,464090,1298878
1,1,283888,1074982
1,1,741774,1375068
1,1,723294,1729836
1,1,418176,1504800
1,1,498850,1115262
1,1,457248,3572817
1,1,396792,1770534
1,1,449570,2283876
1,1,676434,14118007
1,1,524084,2640316
1,1,396792,1770534
1,1,449460,1649732
1,1,309078,1715985
1,1,754688,1378013
1,1,321926,1464235
1,1,395714,1993613
1,1,222728,1370337
1,1,256454,1045627
1,1,666204,1821967
1,1,545160,3954888
1,1,457402,903526
1,1,661716,1619199
1,1,430892,1451315
1,1,551738,1134528
1,1,442772,1147182
1,1,299244,2102274
1,1,776930,3546635
1,1,711678,1430928
1,1,299244,2102274
1,1,661716,1619199
1,1,545160,3954888
1,1,434456,1407045
1,1,717728,2703187
1,1,608916,1784252
1,1,523292,1355821
1,1,391402,888516
1,1,680724,1240681
1,1,770704,1616463
1,1,458260,1583080
1,1,771540,1523040
1,1,764082,1508296
1,1,324302,1493704
1,1,357742,1197209
1,1,497024,1182826
1,1,680724,1240681
1,1,619300,1852025
1,1,334620,1791738
1,1,442772,1147182
1,1,646140,1822898
1,1,254034,968620
1,1,721248,2043887
1,1,717728,2703187
1,1,666204,1821967
1,1,603196,1972105
1,1,468094,1488593
1,1,330528,1207298
1,1,221364,1242657
1,1,429264,1482912
1,1,477862,1631644
1,1,775236,1530336
1,1,572528,3174501
1,1,452848,1537480
1,1,721248,2043887
1,1,782408,2548375
1,1,296714,1166049
1,1,377850,1237926
1,1,785400,2131800
1,1,524436,1638693
1,1,451704,1300341
1,1,497024,1182826
1,1,436040,1167398
1,1,344366,1487016
1,1,773322,2385222
1,1,572528,3174501
1,1,771540,1523040
1,1,541046,2857752
1,1,254034,968620
1,1,357742,1197209
1,1,426514,932520
1,1,457402,903526
1,1,388872,839610
1,1,392480,1289910
1,1,451616,2228700
1,1,330528,1207298
1,1,541046,2857752
1,1,439912,949810
1,1,536074,2893605
1,1,446688,1774562
1,1,391402,888516
1,1,764918,2151712
1,1,436040,1167398
1,1,354464,1721970
1,1,785400,2131800
1,1,775236,1530336
1,1,451704,1300341
1,1,770704,1616463
1,1,603196,1972105
1,1,751058,1890329
1,1,446688,1774562
1,1,397100,910727
1,1,392480,1289910
1,1,711678,1430928
1,1,451616,2228700
1,1,603790,1303628
1,1,397100,910727
1,1,380028,1467256
1,1,468094,1488593
1,1,779944,1539608
1,1,518804,1922952
1,1,388872,839610
1,1,334620,1791738
1,1,434456,1407045
1,1,460372,1322153
1,1,713020,2501616
1,1,512380,1442955
1,1,392436,911316
1,1,436964,1056666
1,1,515020,1389945
1,1,577588,1789439
1,1,396946,3428208
1,1,263384,815119
1,1,376310,994118
1,1,604912,1399350
1,1,515284,1609680
1,1,410850,1346226
1,1,254914,1407121
1,1,549230,3965433
1,1,757526,1775759
1,1,571032,1175112
1,1,271216,769576
1,1,515284,1609680
1,1,346104,932615
1,1,431288,1210547
1,1,435204,1691361
1,1,609774,1598698
1,1,769076,2072273
1,1,174570,1319227
1,1,781176,2216692
1,1,297704,1458060
1,1,391754,921044
1,1,539990,1865420
1,1,354398,1702495
1,1,540826,1774866
1,1,627572,1742148
1,1,391754,921044
1,1,522940,2069936
1,1,314842,849699
1,1,237908,933945
1,1,769318,2854332
1,1,616484,1711368
1,1,713020,2501616
1,1,758142,2394551
1,1,216854,842783
1,1,297176,722437
1,1,767932,2273844
1,1,376310,994118
1,1,652740,1296579
1,1,512380,1442955
1,1,350196,899783
1,1,434148,2062203
1,1,444972,2248118
1,1,215424,1302336
1,1,430408,1728487
1,1,493658,1419585
1,1,781176,2216692
1,1,364496,1310468
1,1,434148,2062203
1,1,297176,722437
1,1,460372,1322153
1,1,352902,993624
1,1,265452,1671639
1,1,410850,1346226
1,1,284262,1915713
1,1,755150,2012404
1,1,350196,899783
1,1,308748,2248460
1,1,309364,1908360
1,1,270094,1652316
1,1,346104,932615
1,1,391666,1024423
1,1,308748,2248460
1,1,616484,1711368
1,1,604912,1399350
1,1,313698,1937829
1,1,314556,1649409
1,1,769164,2562188
1,1,449724,1456502
1,1,609774,1598698
1,1,627572,1742148
1,1,444972,2248118
1,1,436964,1056666
1,1,380776,1160634
1,1,617474,3684366
1,1,536074,1478827
1,1,261250,1410180
1,1,223652,907820
1,1,271216,769576
1,1,297506,1084216
1,1,313698,1937829
1,1,334598,732032
1,1,432344,801990
1,1,769076,2072273
1,1,435908,1317631
1,1,297704,1458060
1,1,254914,1407121
1,1,769164,2562188
1,1,220858,1621308
1,1,337920,1070080
1,1,776776,2491736
1,1,393976,1455533
1,1,311960,1393517
1,1,755150,1490664
1,1,782078,7724640
1,1,445016,1479682
1,1,772860,2174018
1,1,336182,1702305
1,1,541200,1947500
1,1,376068,917016
1,1,774312,1432980
1,1,754138,1932528
1,1,376068,917016
1,1,518760,1922762
1,1,336116,1683590
1,1,336116,1683590
1,1,437624,2834610
1,1,669900,2661330
1,1,281644,808317
1,1,523028,1882140
1,1,585508,2164993
1,1,760760,2102464
1,1,503250,1214670
1,1,384692,1423860
1,1,446028,4333577
1,1,549120,3186889
1,1,469216,1968229
1,1,430122,2515201
1,1,503250,1214670
1,1,481822,1380768
1,1,751762,4080934
1,1,358798,1162002
1,1,683782,2077460
1,1,384692,1423860
1,1,647790,2991550
1,1,366300,943749
1,1,215336,1317327
1,1,549736,1804107
1,1,752752,2043184
1,1,435292,1127802
1,1,220242,1027121
1,1,568832,1184004
1,1,446028,4333577
1,1,258984,1304730
1,1,215336,1317327
1,1,751762,4080934
1,1,690866,1334389
1,1,543400,1824456
1,1,752752,2043184
1,1,771782,2475681
1,1,374066,735737
1,1,413226,1600788
1,1,474034,1256090
1,1,767778,4546776
1,1,401610,1295876
1,1,226204,930240
1,1,334620,2234856
1,1,307626,2960447
1,1,606276,3702568
1,1,435292,1127802
