churn,months,totcalls,totmou,d0alband
0,9,1123,2652,0
0,9,771,3544,1
0,9,1087,3449,1
1,7,1350,6745,1
1,11,6949,14136,1
1,11,402,805,1
0,7,1238,2152,1
0,7,661,2242,1
0,9,271,1547,1
1,7,1138,2367,1
0,9,1419,9421,1
1,7,611,2573,1
0,9,22,61,1
1,11,1632,4505,0
1,11,3117,9424,1
0,9,1219,4694,1
0,9,978,4065,1
0,7,564,1718,1
1,7,1319,6676,1
0,7,275,502,1
0,7,1083,2133,1
0,9,179,394,1
1,11,3128,14811,1
0,7,2027,3894,1
1,11,1137,6941,1
0,7,743,1634,1
1,11,725,2439,1
1,7,61,462,1
0,11,698,1558,1
0,9,4665,16691,1
0,11,1866,5661,1
1,11,5482,12108,1
0,7,3177,8615,1
0,7,103,246,1
0,7,2414,7450,1
0,9,290,594,0
1,7,3300,9907,1
0,7,913,4015,1
1,7,1864,8602,1
1,6,3153,8840,1
0,7,658,1031,0
1,9,2089,5441,0
0,7,2063,4175,1
1,11,1044,2262,0
1,11,2102,6408,1
0,9,1731,12310,1
1,11,3115,6394,1
1,11,1057,2144,1
0,9,707,1375,1
1,7,735,2101,0
0,7,329,2387,1
0,11,974,4340,1
1,11,189,1057,1
1,11,1771,8040,1
1,11,1121,4258,1
1,7,819,2492,1
0,11,1373,8710,1
0,9,1085,8174,1
1,9,971,3830,1
0,7,352,803,0
0,9,1850,4968,1
0,11,3007,6828,0
1,11,3178,18231,0
0,11,4543,11974,1
0,9,1041,3225,1
0,11,4834,16325,1
1,11,2971,16044,1
1,11,4190,10791,1
0,9,3218,14869,1
1,11,1587,3460,1
0,9,3657,9198,1
0,11,340,1014,0
0,7,2757,7203,0
0,9,2729,6378,0
1,9,681,1857,1
0,9,2663,7583,1
1,9,2047,10390,1
1,7,1758,5063,0
1,7,3831,8311,0
0,11,1211,2285,0
1,7,96,311,1
0,9,474,956,1
1,14,5835,13626,1
1,11,366,1145,1
1,7,221,551,0
1,9,125,739,1
1,9,338,737,1
0,11,2215,6482,1
1,7,1331,2578,1
1,7,2589,7837,0
0,10,614,1608,1
0,11,3206,13527,1
0,11,482,2163,1
0,7,1795,5122,1
0,9,1444,4707,1
0,9,1972,5895,0
0,9,461,955,1
1,11,1051,2953,1
0,11,88,152,1
0,11,820,4899,1
1,11,833,2644,1
1,7,2203,7297,1
1,11,1046,3660,1
1,7,1453,3364,0
0,9,623,2306,1
0,7,1129,4133,1
1,11,2478,5088,0
1,11,1396,3313,1
1,11,2342,7079,0
0,11,2818,5765,1
0,7,985,1724,1
1,11,2230,5624,0
0,9,880,2328,1
1,11,886,4039,1
0,11,593,1270,1
0,11,2292,10170,1
0,9,380,1085,1
1,11,80,178,1
1,11,1950,5134,1
1,7,344,890,1
0,9,2212,5315,1
0,7,1464,3422,0
0,11,1067,1933,1
1,11,2397,9504,1
0,11,4271,11531,1
0,7,140,482,1
0,11,1027,3116,1
1,7,576,1409,1
0,7,274,539,1
1,9,1610,8939,1
0,9,344,561,0
0,7,885,2460,1
1,7,1927,5877,1
0,9,494,932,1
0,7,203,487,1
0,11,2474,14238,0
0,9,555,1966,1
1,11,2021,4289,1
1,9,563,3054,1
0,9,1572,4123,1
1,7,534,1181,1
0,11,600,6934,1
0,11,3179,6496,0
0,11,1130,2426,0
0,7,926,2156,1
1,11,5397,14064,1
1,9,4420,8498,1
0,9,1289,3288,1
1,11,4072,9986,1
0,7,1152,2558,1
0,11,4186,14551,0
1,11,398,865,1
0,11,36,62,0
1,9,2391,7549,1
1,7,412,891,1
1,7,1095,1870,1
0,11,2489,6288,1
1,11,573,1542,1
1,11,1031,4050,1
1,7,1740,8085,0
1,11,1171,5094,1
0,7,476,956,1
1,11,342,1020,1
0,7,750,2813,1
1,9,1845,3937,1
1,11,17,32,0
0,7,512,1216,1
0,7,1256,2818,1
1,9,2550,11912,1
0,7,478,4298,1
0,7,408,654,1
0,9,1735,3997,0
0,7,1948,3945,1
1,9,1968,8981,1
0,7,3100,9420,1
1,9,1349,4260,1
0,7,316,665,1
1,9,911,1854,0
0,9,3555,10337,1
1,7,23,40,0
0,9,3780,19980,1
1,7,755,2052,1
0,7,342,574,0
1,11,3458,8108,0
1,7,2147,9443,0
1,7,2092,7013,1
1,9,2191,7750,1
0,9,378,1256,1
0,9,4027,15055,0
1,7,150,626,1
1,11,251,417,1
1,9,271,2132,1
0,7,1513,5424,1
0,11,1823,4423,1
1,11,674,4482,1
1,9,194,957,1
1,9,589,6156,1
1,11,1000,2095,1
0,7,46,315,1
0,9,536,4263,1
1,11,1523,4971,1
0,11,3926,9258,1
0,11,3021,6264,1
0,7,452,941,1
0,7,726,1710,0
0,7,543,1531,1
0,7,1926,5935,0
1,7,1325,3867,1
0,7,951,8114,1
0,7,152,296,1
0,11,3244,13971,1
0,11,517,836,1
1,11,3290,9622,1
0,7,2232,4293,1
1,11,940,2209,1
1,9,4164,8199,0
1,11,2443,6513,1
0,9,2302,7418,1
1,9,1079,5321,1
1,11,1906,5179,0
0,9,383,1252,1
0,9,821,2575,1
1,11,207,569,1
1,11,1027,3300,1
1,11,7412,26616,1
1,7,380,1529,1
0,9,1449,6446,0
1,11,1226,2877,1
1,11,309,1361,1
1,11,727,2774,1
0,11,3834,14341,1
0,11,1507,3090,1
0,7,137,626,1
0,7,461,1689,1
1,12,332,1394,1
0,11,888,1937,1
0,11,540,1988,1
0,9,4115,11813,0
0,7,2874,10130,1
1,11,1950,9132,1
0,9,170,418,1
1,11,99,194,0
1,11,4177,10295,1
1,11,896,4908,1
0,9,2369,4915,1
0,7,417,1331,1
0,9,973,3369,0
1,11,1122,3661,1
1,11,1604,3359,1
0,9,1035,3795,1
1,11,938,2459,1
0,9,191,1096,1
1,9,1639,4706,1
0,9,3105,13208,1
0,9,1686,7547,1
0,9,2993,7614,0
1,11,3361,9878,1
0,7,450,1166,1
0,9,2404,8936,0
1,7,566,1169,1
0,7,2054,8232,1
1,11,462,1947,1
0,11,1397,4972,1
0,9,581,1327,1
1,11,2759,8703,1
0,9,3685,10203,0
1,9,2291,8085,1
0,9,611,2687,0
0,11,605,1448,1
0,9,463,1448,1
1,11,303,834,1
0,11,2352,5763,0
0,7,1173,5112,1
1,7,227,837,0
0,7,1115,7089,1
0,11,2527,4928,1
1,11,7846,20209,1
1,11,591,1490,1
0,7,295,886,1
1,7,667,3388,1
0,9,942,11221,1
1,7,284,541,1
1,7,3442,6331,0
0,11,2829,9041,1
0,7,673,1864,1
1,11,1465,4896,1
1,9,1653,10564,1
0,7,3518,7119,1
1,11,2004,8417,1
0,11,3017,9783,0
1,9,3316,7706,1
1,7,1968,8322,0
1,11,351,2544,0
1,9,2566,10942,0
0,7,1405,3822,1
0,9,595,1899,1
0,7,2534,10261,1
1,11,1012,2810,1
1,7,1207,3587,1
0,9,3884,8365,1
0,11,1403,7234,1
1,7,841,5735,1
1,7,3304,7644,0
1,9,943,2157,0
0,7,1797,6940,0
0,9,2110,4274,1
0,11,7694,17942,1
0,9,413,1462,1
0,7,1626,11760,1
1,7,2632,6800,1
1,7,1034,2210,1
0,9,486,1129,1
1,11,4432,18266,1
1,11,4290,9488,1
0,11,761,6732,1
0,11,3569,6814,1
1,11,518,1485,1
1,11,144,611,1
0,9,4277,9762,0
1,11,1691,11896,1
1,11,2230,8389,0
0,9,1353,4943,1
0,11,5818,13778,0
0,11,1770,4189,1
1,11,1214,3888,0
1,7,1118,4055,1
0,7,2781,4909,1
1,7,515,1064,1
1,11,848,3238,1
1,11,1778,5554,1
1,11,1252,4551,1
0,9,1167,5555,1
0,9,1594,5893,1
1,11,879,2138,1
1,11,683,3751,1
0,11,866,2172,1
0,9,1342,2553,0
0,11,335,845,1
0,11,1463,6152,1
0,11,2772,6125,0
1,11,2364,7845,1
1,11,1313,3195,0
0,9,951,3091,1
0,11,842,1769,1
0,7,441,2386,0
0,11,915,2631,1
0,7,858,4125,1
0,9,1422,4754,1
0,11,903,1995,1
0,11,222,409,1
0,9,1306,3281,0
0,11,2684,9203,1
1,11,2064,5951,1
0,7,425,727,1
1,11,1974,5771,1
0,9,7099,12254,0
0,9,1472,6620,1
0,11,1261,5816,1
1,11,84,177,1
1,11,1952,9860,0
1,11,5502,16762,1
1,9,942,2093,1
0,9,1207,3045,1
0,7,24,40,0
1,7,3453,8509,1
0,11,639,2477,1
0,11,546,1234,1
0,9,3485,9276,1
1,10,781,6466,1
1,7,209,824,1
1,11,456,1537,1
0,9,971,2691,1
0,7,667,2081,1
1,11,264,518,1
1,11,6296,14462,1
1,9,55,173,1
0,9,1547,3256,1
0,11,2776,6062,1
1,9,1659,2761,1
1,11,809,1892,1
0,11,1319,4188,1
0,9,929,2662,1
1,9,1775,4544,1
1,7,1423,3860,0
0,11,1583,3811,1
1,11,703,1224,1
1,11,207,468,1
1,11,855,2576,1
0,9,628,1946,1
1,11,607,2574,1
0,7,293,2047,0
1,11,245,721,0
0,7,1341,2760,1
0,11,388,873,1
1,11,701,1533,1
1,7,53,208,1
1,11,3033,6890,1
0,7,1162,2881,1
1,11,1375,5075,1
0,7,60,235,1
1,11,3572,12095,0
1,7,2271,11891,1
0,9,137,487,1
0,11,1158,3061,1
1,11,1239,8239,1
1,11,3121,18218,1
0,7,446,2797,1
1,11,1335,2744,1
0,7,1337,3026,1
0,9,1868,6115,1
0,11,3324,18715,1
1,9,1162,4669,1
0,11,2409,6738,1
0,7,100,233,1
0,11,1500,3165,0
1,9,148,354,1
0,9,835,2208,1
0,9,3105,7685,0
0,7,569,2514,1
0,9,1037,5817,1
1,7,678,2053,1
0,11,3789,9833,1
0,11,3442,8713,1
0,7,697,3125,1
0,11,2462,6506,1
0,7,1860,11163,1
0,11,2196,4415,0
1,11,973,6116,1
0,11,4142,7096,0
1,7,797,2624,1
0,7,1586,4724,1
0,11,3247,8766,1
0,9,1090,2543,1
0,9,2081,4299,0
1,9,1388,6581,0
0,11,12820,31423,1
1,11,248,629,1
0,11,661,1492,0
1,11,916,5252,1
0,7,555,3307,1
0,9,2497,4476,1
1,9,1178,3817,1
1,11,7604,19256,0
0,7,374,1306,1
0,11,1283,4077,1
1,11,3409,6906,1
0,11,1275,8757,1
1,11,1446,7377,1
0,7,660,1616,1
0,7,1335,2976,1
1,11,997,2696,1
1,11,2382,10703,0
1,9,708,1222,1
1,7,952,4126,1
1,9,9252,12774,0
1,11,6659,12493,1
1,11,4762,8767,0
0,7,860,1713,1
1,7,631,5875,1
0,7,391,1263,1
1,11,2060,4744,0
1,7,294,1245,0
0,9,3651,8312,1
0,7,95,166,1
0,9,2092,3843,1
0,11,913,3151,1
1,7,527,2036,0
0,7,2025,4413,1
0,11,2138,7658,0
1,7,1711,3935,0
0,11,1794,5468,0
0,9,1034,4069,1
1,11,695,1552,1
0,11,8990,30584,1
1,11,5858,13702,1
0,9,1259,2554,1
0,7,956,4264,1
1,9,1266,5498,1
0,7,443,3784,1
0,9,773,1490,1
1,11,909,2103,0
1,11,1499,3940,1
0,7,126,630,1
0,9,3814,15004,0
1,11,1329,3773,1
0,11,2735,9436,1
0,11,182,697,1
1,11,2194,8689,1
0,7,2783,4734,1
1,7,2104,6846,1
1,11,4561,10849,1
0,11,1012,2049,1
0,11,12180,23436,0
1,11,1212,3108,1
0,9,560,2163,1
0,11,3599,8056,1
1,11,1366,4734,1
1,9,3353,11966,1
0,11,1342,3591,1
0,7,1989,3641,1
0,7,1458,3677,1
0,7,463,1490,1
0,7,3823,9395,0
0,7,2310,6130,1
1,11,1210,3510,0
0,7,510,1570,1
0,9,120,302,1
0,7,2151,5210,1
1,11,488,993,0
1,11,1815,11577,1
0,7,2893,9122,0
1,11,2164,11122,1
0,9,880,2980,1
0,11,6594,28658,1
0,7,589,1484,1
1,7,407,944,1
1,11,2144,10470,1
1,7,1450,7006,1
0,9,365,1278,1
0,9,1240,2861,1
0,11,2565,6935,0
1,11,1478,3086,1
0,9,338,1836,1
1,9,3445,9703,1
1,11,838,2485,1
0,7,959,1989,1
0,9,2554,21746,1
1,11,581,2754,1
0,7,1309,2767,0
1,7,267,832,1
1,9,882,2836,1
0,11,1263,4467,1
1,7,1496,5194,1
0,7,1121,2501,1
1,9,1117,2061,1
0,11,2097,4770,1
1,7,1867,10239,1
0,7,81,155,1
0,9,432,1077,1
0,7,316,1083,1
0,9,736,1448,1
1,9,2637,9169,1
0,7,1366,3304,0
0,7,1045,3233,1
0,11,2617,11549,0
1,11,2023,3853,1
0,9,1487,2969,1
0,9,179,893,1
0,7,1360,2441,1
1,11,2774,7175,1
1,9,1179,5529,1
0,11,670,3557,1
0,9,1466,2803,1
0,7,1538,4225,1
1,11,628,3109,1
1,11,740,3828,1
1,11,635,1100,1
1,11,5330,16262,1
0,7,896,2567,1
0,9,1063,2728,1
1,7,1809,8527,1
0,11,352,1877,1
0,9,3556,7234,1
1,9,1510,3009,0
0,11,524,2732,1
0,11,3385,8652,1
1,11,2634,5672,1
1,9,7825,16868,1
0,9,3457,10147,1
1,9,1772,7592,1
1,11,1194,3052,1
0,7,197,392,1
1,9,362,782,1
1,7,224,1111,1
0,7,2212,4572,1
0,9,4262,9197,1
0,7,249,1479,1
0,7,843,2853,1
1,7,3037,8229,0
0,7,1295,5471,1
0,9,760,1633,0
0,7,18,52,1
1,7,1298,2898,1
1,11,1048,3315,0
0,11,5004,7746,1
0,9,1332,3250,1
1,7,2680,15302,1
0,11,6764,13265,1
1,11,2703,5111,1
0,9,373,1800,0
0,7,166,317,1
1,9,1410,10148,1
1,11,6402,14190,1
0,9,649,1361,1
0,11,872,5180,1
0,7,1118,2351,1
0,7,2059,4493,1
0,11,4048,12163,0
1,7,936,3755,1
1,11,132,505,1
1,11,410,1205,0
0,7,670,1753,0
1,11,3786,14074,1
1,11,1022,3520,0
1,11,1859,10098,1
0,11,2626,11407,1
0,11,2060,5885,1
1,7,115,427,1
1,11,1871,5840,1
1,11,178,662,1
1,11,2433,6591,1
1,11,254,658,1
0,7,1151,2339,1
0,11,4252,14633,1
0,11,3964,10129,1
0,11,1226,3341,1
0,7,2107,8799,1
1,11,4022,11376,0
1,9,3512,5882,1
1,11,1237,9011,1
1,7,174,2041,1
0,9,1330,3988,1
0,9,229,990,1
1,11,539,2386,1
0,11,2207,10001,1
0,9,699,1716,1
0,7,1745,3620,0
0,11,1056,3109,1
1,7,3014,6704,1
0,9,2623,5330,1
0,9,1470,5249,1
1,11,3276,10850,1
0,9,364,2895,1
0,7,1996,4410,1
1,11,2209,6294,1
1,7,805,2411,1
1,11,1108,2680,0
1,11,217,738,1
0,11,1036,2677,1
0,7,1658,4115,1
1,7,670,2610,0
1,11,2943,8002,1
1,11,1473,4066,1
0,9,313,1311,1
1,9,2032,6405,1
1,11,150,550,1
0,9,1642,6955,1
1,7,2457,13359,1
0,7,1156,3319,1
0,9,568,2199,1
0,7,994,3933,1
0,11,235,1672,1
1,11,3277,14229,1
0,7,391,1749,1
1,11,2425,9570,0
0,7,250,346,1
1,11,774,2051,1
0,9,3839,9982,0
1,9,371,700,1
0,11,2608,13076,0
1,7,1718,4030,1
0,7,850,2294,1
0,11,7594,23448,0
0,7,1686,5495,1
0,7,2729,6505,0
0,9,487,1356,1
1,11,2941,7741,1
0,9,749,2190,1
0,11,956,7780,1
1,9,1347,2717,1
0,7,901,3998,1
0,15,6123,12963,0
1,11,1319,3611,1
1,11,1389,3293,1
0,7,1255,4179,1
0,11,2386,11185,1
0,11,2972,11863,0
0,9,1671,4920,1
1,7,4243,12779,1
0,9,2683,7769,1
0,7,986,2036,1
0,7,774,2216,1
0,7,1455,6149,1
1,11,1583,3112,1
0,9,252,538,1
0,9,555,3001,1
1,11,2652,5022,1
0,7,330,1520,1
1,9,4548,15404,0
0,7,2422,6835,1
0,11,4077,9299,1
1,11,1767,4640,0
0,9,1091,2764,1
0,7,1482,5016,1
0,7,4658,9000,1
1,11,1618,3852,1
0,7,780,3839,1
0,7,361,1328,1
0,11,3143,11688,1
0,9,1397,5081,1
0,9,362,1077,1
1,7,1619,4957,1
0,9,3245,9906,1
0,11,3572,8608,1
0,7,3781,9580,1
0,9,2847,9271,0
1,11,969,2578,1
0,9,2333,6864,1
0,7,3384,7142,1
0,9,229,493,1
0,11,1343,7425,1
0,9,123,318,1
1,9,682,1679,1
0,9,849,1877,1
0,11,554,1479,1
1,9,540,2133,1
1,11,1056,3002,1
0,9,4905,11077,1
0,11,3127,11074,1
0,11,1172,4017,0
1,11,2580,5885,1
1,11,496,1308,1
0,7,2369,5387,0
1,12,226,584,1
0,9,342,579,1
1,11,760,3687,0
0,9,3734,11587,1
1,11,2879,5947,1
0,9,5950,12298,1
0,11,147,228,0
0,9,2447,4512,1
0,7,438,1282,0
1,9,422,932,1
0,11,1437,4560,1
0,7,381,2445,1
0,7,859,3336,1
1,11,608,1254,1
0,11,1181,3385,1
0,7,646,2030,1
0,7,1126,4411,0
0,9,2767,15280,1
0,9,1734,9371,1
1,11,2179,5414,1
0,7,610,1369,0
1,7,1093,2101,0
1,7,1114,8112,1
1,11,1296,2703,0
0,9,2298,8029,1
1,9,2712,9379,1
1,9,19,121,1
0,9,1333,3222,1
1,11,6347,14225,1
1,11,3197,11752,0
0,7,469,1247,1
0,11,492,4518,1
0,7,977,2629,1
1,7,279,787,1
0,7,1394,4297,0
1,11,1851,4576,1
1,11,2782,7923,1
1,9,1219,3060,1
0,11,2187,6252,1
0,9,2197,8335,1
1,11,1003,3468,1
0,9,1689,5133,0
0,7,593,1854,1
0,11,1810,3790,1
1,11,5480,10306,1
1,7,2596,5230,1
1,7,496,1997,0
0,9,1181,3450,1
1,7,2391,5624,1
0,9,1530,3427,1
1,7,252,518,1
1,11,1963,4013,1
1,11,201,723,1
0,11,2709,5662,1
0,11,327,1063,1
0,7,403,1815,1
1,11,1559,2521,0
1,7,606,3306,1
0,7,431,813,1
0,9,991,2584,1
1,11,3212,6142,0
0,9,86,182,1
1,11,1789,5323,0
0,7,189,863,1
0,9,1278,3306,1
1,11,3622,6439,1
0,9,1782,6254,1
0,7,1200,4457,1
0,7,1407,5199,1
0,9,1113,3610,1
0,7,574,1302,0
0,7,318,1015,1
1,9,3533,10231,1
0,11,778,2123,1
0,11,1475,3901,0
0,11,1351,3875,1
0,9,415,3884,0
0,7,429,995,0
1,11,2410,9646,0
1,7,1917,7429,0
1,11,2691,6514,0
0,11,1377,3208,0
1,11,2760,6103,1
1,11,1246,4592,1
1,7,1975,6719,1
0,7,1917,4672,0
0,9,249,1633,0
0,9,5585,9025,0
0,7,1289,8136,0
1,7,2031,5165,1
1,7,2161,5796,1
1,7,321,1608,1
0,9,1276,6146,1
0,11,2890,7539,1
1,11,1796,6588,0
0,7,3005,6670,1
1,11,4805,10458,1
0,11,2231,8494,1
1,7,2477,13149,1
0,11,767,2745,1
0,7,2541,3582,1
1,7,1022,2528,1
1,11,290,719,1
0,9,724,1811,1
0,11,3140,10451,1
1,7,657,2763,1
0,11,8048,18467,1
0,7,390,3026,1
1,11,2148,5961,1
0,7,2171,6394,1
1,7,1854,11669,1
0,11,3193,9175,1
0,11,1295,3460,0
1,11,2529,6292,1
1,7,552,1253,1
0,11,4108,7974,0
0,7,178,275,1
1,11,2023,5579,1
0,11,4146,12702,1
0,9,197,1084,1
0,7,658,1508,1
0,9,430,1749,1
0,7,530,1474,1
1,7,173,470,1
1,7,378,1181,1
0,7,1980,2393,1
0,7,262,1693,1
0,11,389,770,1
0,9,1666,5705,1
0,11,4117,9010,1
0,11,2112,9002,1
1,11,3138,11608,0
1,11,1802,5885,1
1,11,282,1378,1
0,9,1280,3717,1
1,7,1344,5423,1
0,7,547,1093,1
1,7,4666,18767,0
0,7,573,794,1
0,11,1871,4085,1
1,11,5014,17160,1
0,9,216,1511,1
0,7,411,749,1
0,9,299,604,0
0,11,1286,2894,1
0,11,708,2545,1
1,11,1936,5002,1
0,9,806,1319,1
0,7,3100,8461,0
0,9,880,2405,1
1,11,1109,2730,1
0,9,1243,4488,1
1,7,269,1257,1
0,9,1783,6294,0
1,11,692,4020,1
0,7,859,1837,1
1,11,3669,12298,1
0,9,2397,4734,1
1,11,936,2750,0
0,7,315,544,1
0,7,507,2090,1
0,9,328,924,1
0,7,434,1968,1
0,11,317,724,1
1,11,595,1200,1
1,11,2067,8210,1
1,11,1443,3192,1
0,11,4257,13721,1
0,9,4522,12533,1
0,11,4091,15128,0
1,11,1722,4205,1
1,11,442,2308,1
1,11,1429,4029,0
0,7,589,1984,1
0,9,1310,3767,1
1,11,576,1769,1
1,11,3300,6194,0
1,7,475,1608,0
0,11,3480,8386,1
0,7,736,2089,1
0,9,210,624,1
0,9,1023,3054,1
1,11,1882,8076,1
0,9,853,2014,0
0,11,2877,6160,1
0,7,492,1453,1
0,9,1914,4532,0
0,9,973,3015,1
0,9,2951,4531,1
1,11,1427,3479,0
1,11,1111,2916,0
0,9,1559,6795,0
0,11,633,2360,1
0,7,2119,4197,1
1,7,615,1669,1
1,11,1950,3591,1
1,11,706,1513,1
0,11,672,1402,1
0,7,1681,7820,1
0,9,4157,10196,1
0,11,1283,3084,0
1,11,5796,16132,1
1,9,2661,8605,1
1,11,943,4898,1
0,9,936,2925,1
0,7,284,849,1
0,7,1633,5757,1
0,7,288,544,1
1,9,468,864,1
1,9,122,269,1
0,11,3485,7706,1
0,7,310,1186,1
1,11,2703,13495,0
1,11,1202,3912,0
1,11,331,1399,0
0,7,439,1871,1
1,7,628,2489,1
0,11,1633,4294,1
1,9,3051,7848,1
0,11,426,1825,1
1,11,1053,4936,1
1,7,2821,8038,1
0,7,1405,4455,0
0,7,476,4152,1
0,11,2236,8356,1
1,9,629,1428,0
0,11,4393,11630,1
0,11,1376,3102,1
1,11,5721,15933,1
1,11,1669,9164,0
0,9,2689,11532,1
0,11,2673,7940,0
1,11,2260,7170,1
0,11,801,2568,1
0,9,4055,8145,0
1,7,2047,7319,1
1,11,1698,3650,1
0,7,2731,4649,0
1,11,3209,11177,0
1,11,3079,8334,1
0,7,1469,6694,0
1,7,1790,8033,1
1,11,1761,4789,1
0,9,1324,5274,1
1,11,2894,8378,0
1,11,1488,3407,1
0,11,4349,9218,1
0,7,468,1120,1
0,7,1071,2303,0
0,7,700,1518,1
1,11,316,1193,1
0,9,140,219,1
0,11,519,2082,0
0,7,1676,8740,0
1,11,2964,21733,1
1,11,1823,8016,1
0,11,1924,6114,1
0,9,5706,14547,0
1,11,2064,9936,1
0,7,1473,4225,1
0,7,551,1629,0
0,7,401,3863,1
1,7,1209,3883,1
0,11,2491,6937,1
1,7,652,5107,1
1,9,200,525,1
1,11,2279,8600,1
1,10,1219,3845,0
0,7,1019,6533,1
1,7,708,4703,1
0,7,2035,6962,1
1,7,423,1840,0
1,9,789,1454,1
0,7,705,5736,1
1,7,890,4234,1
1,11,4287,9977,0
1,7,1261,2512,1
0,11,2761,11717,1
0,7,4305,11334,1
0,9,2629,6917,0
1,11,2744,7654,1
1,11,595,1548,1
0,11,2510,15059,1
1,11,546,1895,1
1,7,1973,5023,1
1,7,2197,3806,1
1,7,308,1191,1
0,11,517,1167,1
1,11,2812,14690,1
1,9,1763,7101,1
1,9,783,3288,0
0,7,1138,3178,1
1,7,70,222,1
0,11,1436,5941,1
0,7,780,2004,1
1,11,2307,9798,0
1,11,1862,4543,1
0,9,4024,8095,1
0,9,1113,1734,0
1,11,3408,11192,1
1,11,1915,4942,1
0,7,362,3250,1
1,7,1547,2817,1
0,7,2528,7176,1
0,7,3703,10736,1
1,7,604,1606,0
1,7,1578,3910,1
0,7,2074,5787,1
0,9,6360,14947,0
0,9,2259,6448,1
1,7,2879,9279,1
0,11,2091,6695,1
0,9,283,1053,1
0,11,701,2623,1
0,11,666,1703,1
1,11,2203,12928,1
0,11,1699,10470,1
0,11,1617,6888,1
1,7,249,2874,1
0,9,1527,3224,1
1,9,211,670,0
1,7,3832,7920,1
1,11,1841,5368,1
1,11,2408,8334,1
0,7,3885,7815,1
0,7,1072,2161,1
1,11,683,1393,1
0,7,827,2419,0
0,9,3687,11174,1
1,7,1224,2830,0
1,11,1855,2982,1
1,7,1506,5099,1
0,7,199,774,1
0,7,351,1113,1
0,9,254,525,1
0,9,1555,6342,1
0,9,255,654,1
1,11,3459,7602,0
1,11,590,2558,1
0,11,5042,16977,1
0,11,2361,4468,0
1,11,1075,3790,1
0,11,795,1587,1
1,11,447,1135,1
0,7,899,1801,0
1,11,790,2597,1
1,7,560,1213,1
0,7,1487,6144,1
1,7,4045,9066,0
1,11,92,195,1
1,11,161,280,1
0,11,2329,8345,1
0,9,806,1661,1
1,7,548,1580,1
0,9,1318,2787,1
0,11,10312,36535,1
1,11,7849,13195,1
0,7,510,1913,1
0,7,2510,8484,1
1,11,3125,6680,1
0,9,1592,4714,1
0,9,1922,3934,1
1,7,2810,10788,1
0,7,396,1015,1
0,11,1830,11408,1
0,9,1080,3362,0
0,11,2015,3987,0
0,11,561,1810,1
0,9,1639,7062,1
1,9,1790,4569,1
1,11,1983,5036,1
0,7,682,3277,1
0,9,784,3917,1
1,11,1943,4771,1
1,11,4017,12388,1
0,9,537,1408,1
0,11,1621,3840,1
0,11,1258,2866,1
0,7,2072,7923,1
0,7,757,1489,1
0,11,1633,7180,1
0,9,112,252,1
0,11,2871,10643,1
1,7,211,883,0
0,11,1849,3466,1
1,9,1427,2714,0
1,11,193,933,1
1,7,1071,4169,1
0,7,1155,3143,1
1,7,1610,5152,0
1,7,1154,2641,0
0,7,2602,6286,1
0,9,399,993,1
1,7,2206,5441,1
0,11,1476,2940,1
0,11,1412,3416,0
0,9,1695,3541,0
0,11,445,811,0
0,9,21,102,1
1,9,1578,7608,1
1,9,25,162,1
0,9,2593,4903,1
1,11,2385,6254,1
0,7,2472,4811,1
1,11,349,971,1
0,11,1260,3990,1
1,11,1135,6522,0
0,7,745,2897,0
0,9,1144,3130,0
0,7,3045,6895,0
0,11,322,1658,1
0,7,221,443,1
1,7,451,2597,1
0,9,2140,6096,1
1,11,429,1274,0
0,9,256,574,1
0,7,2274,6016,1
0,11,2547,6026,1
0,9,168,339,0
1,11,2240,8195,0
1,11,757,1236,1
0,7,153,631,1
1,9,217,915,1
0,11,306,1793,0
1,11,4340,11340,1
1,7,1782,6401,1
1,11,1229,7705,0
1,9,1283,4541,1
0,9,2776,6248,1
1,10,3925,7513,0
0,7,1183,4050,1
0,11,1075,2441,1
1,11,331,1305,1
1,11,791,1762,1
1,11,3325,6053,1
0,11,1331,5840,0
1,11,1146,4329,1
1,7,923,2222,1
1,11,574,2730,1
1,7,748,3368,1
1,9,1824,6191,1
0,11,1231,2863,1
0,9,141,256,1
0,7,214,692,1
0,9,159,844,1
0,9,899,2529,1
0,9,1485,3608,0
1,11,2036,11639,1
0,7,1114,5756,0
0,11,1240,2310,1
0,11,3665,14432,1
0,7,1045,2265,1
0,7,3577,8873,1
1,11,514,2231,1
1,11,437,1452,0
1,11,3271,7892,1
0,11,1356,3934,0
1,11,1131,2667,1
0,7,2216,4156,1
0,10,2903,15900,1
1,9,1611,4127,0
0,9,1704,5590,1
0,9,557,1437,1
0,7,1618,8431,1
0,7,2436,7535,0
1,9,963,1917,0
1,11,4154,11032,1
0,11,539,3051,1
1,7,1648,4778,1
1,11,1092,2805,1
0,7,833,1999,1
0,11,2684,8562,1
1,7,789,2820,1
1,7,45,160,1
1,7,319,858,1
1,7,191,564,1
0,11,761,2399,0
1,7,664,1617,1
1,11,701,6144,1
1,11,383,1547,1
1,11,610,1445,1
0,11,1108,6225,1
1,7,747,1685,1
0,7,583,3425,1
0,9,416,841,1
1,7,494,1097,1
1,7,1234,5380,1
1,9,770,1901,1
1,11,4655,18938,0
0,9,1367,3040,1
0,7,834,1991,0
0,7,1358,5491,1
0,11,451,1443,1
1,11,812,1456,0
