Cust_num,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,y
32799,46,blue-collar,married,primary,no,11609,yes,no,cellular,17,apr,70,no
37662,36,management,single,tertiary,no,6901,no,no,cellular,14,may,76,no
1279,45,blue-collar,married,primary,no,9618,yes,no,unknown,8,may,162,no
23940,45,blue-collar,married,primary,no,12952,no,no,cellular,29,aug,133,no
28126,31,management,single,tertiary,no,20382,no,no,cellular,29,jan,100,no
8012,24,management,single,secondary,no,14575,no,no,unknown,2,jun,1075,no
8393,31,unemployed,married,secondary,no,8709,yes,yes,unknown,3,jun,963,yes
13110,27,services,single,secondary,no,17295,no,no,cellular,8,jul,260,no
1413,40,blue-collar,married,primary,no,3323,yes,no,unknown,8,may,210,no
25125,35,blue-collar,married,secondary,no,14425,no,no,cellular,18,nov,60,no
27134,40,management,married,tertiary,no,4425,yes,yes,cellular,21,nov,114,no
13080,56,retired,married,tertiary,no,10735,no,no,cellular,8,jul,136,no
13907,27,blue-collar,single,secondary,no,7304,no,no,telephone,10,jul,245,no
13134,39,services,married,secondary,no,8059,no,no,cellular,8,jul,114,no
35177,28,blue-collar,single,secondary,yes,5013,yes,no,cellular,7,may,27,no
2560,56,entrepreneur,married,unknown,no,9424,yes,no,unknown,13,may,172,no
31162,34,services,single,tertiary,no,20949,no,no,cellular,26,feb,180,no
40138,34,services,single,tertiary,no,5635,no,no,cellular,5,jun,206,no
9926,40,services,married,unknown,no,3840,yes,no,unknown,9,jun,78,no
40409,44,blue-collar,married,secondary,no,20922,yes,no,cellular,2,jul,275,yes
41501,19,student,single,secondary,no,12813,no,no,cellular,8,sep,191,no
34629,42,technician,married,secondary,no,3819,yes,no,cellular,5,may,159,no
11658,50,management,married,tertiary,no,9779,no,no,unknown,20,jun,35,no
42020,61,retired,married,secondary,no,12006,no,no,cellular,28,oct,154,no
1164,32,admin.,single,secondary,no,8987,yes,yes,unknown,8,may,308,no
37844,38,management,married,tertiary,no,815,yes,no,cellular,14,may,71,no
28949,37,blue-collar,married,primary,no,10035,yes,no,cellular,2,feb,393,no
42344,61,admin.,divorced,tertiary,no,20200,no,no,cellular,24,nov,141,no
13901,56,retired,married,tertiary,no,6055,no,no,telephone,10,jul,83,no
33941,60,retired,married,secondary,no,9476,no,no,cellular,30,apr,156,no
41475,25,management,single,tertiary,no,3334,no,no,cellular,7,sep,274,no
7420,45,blue-collar,married,secondary,no,8907,yes,no,unknown,29,may,744,no
8662,34,blue-collar,married,secondary,no,9843,yes,no,unknown,3,jun,77,no
39256,36,blue-collar,single,primary,no,9772,yes,no,cellular,18,may,50,no
17138,60,retired,married,secondary,no,16520,yes,no,cellular,25,jul,41,no
32817,43,technician,married,secondary,no,3387,yes,no,cellular,17,apr,54,no
2295,36,blue-collar,single,secondary,no,17023,yes,no,unknown,12,may,13,no
44675,39,services,single,secondary,no,7079,no,no,cellular,3,sep,213,yes
32912,47,services,divorced,primary,no,13698,yes,no,cellular,17,apr,473,no
7261,42,services,married,primary,no,6143,yes,no,unknown,29,may,87,no
78,55,services,divorced,secondary,no,7991,no,no,unknown,5,may,349,no
11542,51,blue-collar,married,primary,no,7570,no,yes,unknown,19,jun,368,no
38758,37,blue-collar,married,secondary,no,12321,yes,no,cellular,18,may,8,no
17579,32,services,single,secondary,no,14358,no,no,cellular,29,jul,241,no
32012,33,blue-collar,married,secondary,no,17741,yes,no,cellular,14,apr,283,no
39048,31,services,single,secondary,no,16541,yes,no,cellular,18,may,111,no
9658,60,blue-collar,divorced,primary,no,14364,yes,no,unknown,6,jun,70,no
28727,27,unemployed,single,secondary,no,10534,yes,no,cellular,30,jan,274,no
1875,33,blue-collar,single,primary,no,16668,yes,no,unknown,9,may,127,no
18011,42,blue-collar,single,primary,no,10590,no,no,cellular,30,jul,86,no
24420,57,admin.,married,secondary,no,8824,no,yes,cellular,17,nov,49,no
7397,38,services,divorced,primary,no,19183,yes,yes,unknown,29,may,118,no
14988,33,services,single,primary,no,8052,yes,no,cellular,17,jul,63,no
6979,32,technician,single,tertiary,no,3398,yes,no,unknown,28,may,116,no
3750,31,blue-collar,married,secondary,no,6879,yes,no,unknown,16,may,688,yes
10753,30,self-employed,divorced,secondary,no,16085,yes,no,unknown,17,jun,78,no
6129,58,admin.,married,secondary,no,5445,yes,no,unknown,27,may,180,no
10700,38,management,single,tertiary,no,8483,yes,yes,unknown,16,jun,394,no
44989,27,unemployed,single,primary,no,8613,no,no,unknown,11,oct,4,no
9979,38,blue-collar,single,secondary,no,11771,no,no,unknown,9,jun,92,no
14220,29,admin.,married,secondary,no,14334,yes,yes,cellular,11,jul,161,no
20557,44,housemaid,married,primary,no,10223,no,no,cellular,12,aug,163,no
19957,59,retired,divorced,secondary,no,1400,no,yes,cellular,8,aug,108,no
42974,42,services,single,tertiary,no,12085,yes,no,cellular,10,feb,151,no
35232,34,management,divorced,tertiary,no,9203,yes,no,cellular,7,may,46,no
12591,56,management,divorced,tertiary,no,6089,no,no,unknown,4,jul,121,no
24201,35,management,married,tertiary,no,5767,yes,no,unknown,17,nov,108,no
15555,36,management,divorced,tertiary,no,18013,no,yes,cellular,21,jul,43,no
32269,28,services,single,secondary,no,1062,yes,no,cellular,16,apr,300,no
36656,48,technician,divorced,secondary,no,15262,yes,no,cellular,12,may,87,no
15177,33,management,married,secondary,no,16423,yes,no,cellular,17,jul,62,no
12197,25,blue-collar,single,secondary,no,10831,yes,yes,unknown,20,jun,22,no
16500,51,self-employed,married,secondary,no,11561,yes,no,cellular,23,jul,1309,yes
42863,29,technician,married,secondary,no,19204,no,yes,cellular,3,feb,172,yes
21576,42,self-employed,married,secondary,no,11206,no,no,cellular,19,aug,119,no
2002,36,blue-collar,married,primary,no,14160,yes,no,unknown,9,may,255,no
3821,39,blue-collar,married,primary,no,6344,yes,no,unknown,16,may,230,no
28082,28,management,single,tertiary,no,6251,no,no,telephone,28,jan,283,no
30500,37,blue-collar,married,primary,no,14728,yes,no,cellular,5,feb,415,no
18048,36,management,married,tertiary,no,10453,no,no,cellular,30,jul,729,yes
21267,34,technician,married,secondary,no,11137,no,no,cellular,18,aug,113,no
42914,37,admin.,married,secondary,no,18723,no,no,cellular,5,feb,102,no
33790,19,student,single,secondary,no,5601,no,no,cellular,23,apr,106,no
1181,27,services,divorced,secondary,no,5471,yes,no,unknown,8,may,31,no
32288,46,blue-collar,single,primary,no,13788,yes,no,cellular,16,apr,99,no
29101,36,admin.,married,secondary,no,6278,no,no,cellular,2,feb,302,yes
32895,41,blue-collar,married,primary,no,12068,yes,yes,cellular,17,apr,165,no
17975,55,services,married,secondary,no,8312,no,no,telephone,30,jul,340,no
37406,29,blue-collar,married,primary,no,5323,yes,no,cellular,13,may,431,no
28210,29,entrepreneur,single,primary,no,15055,yes,no,cellular,29,jan,200,no
9231,44,unemployed,married,primary,no,15297,yes,no,unknown,5,jun,105,no
38067,34,blue-collar,single,tertiary,no,7268,no,no,cellular,14,may,67,no
13730,42,self-employed,married,secondary,no,8264,no,no,cellular,10,jul,108,no
816,45,blue-collar,married,primary,no,2363,yes,no,unknown,7,may,923,no
9486,44,self-employed,single,tertiary,no,10562,yes,no,unknown,6,jun,153,no
325,31,admin.,single,secondary,no,992,yes,no,unknown,5,may,196,no
11565,52,admin.,divorced,secondary,no,10230,no,yes,unknown,19,jun,148,no
34588,32,admin.,single,secondary,no,12587,yes,no,cellular,5,may,360,no
13631,52,blue-collar,divorced,primary,no,7896,no,yes,telephone,9,jul,271,no
18589,39,blue-collar,married,secondary,no,14729,no,no,cellular,31,jul,119,no
25181,41,management,married,secondary,no,12759,yes,no,cellular,18,nov,157,no
582,56,technician,divorced,secondary,no,15878,yes,no,unknown,6,may,155,no
44854,58,technician,married,secondary,no,12288,no,no,telephone,22,sep,396,yes
18528,33,entrepreneur,single,tertiary,no,10189,no,yes,cellular,31,jul,192,no
16378,25,services,single,secondary,no,4824,no,yes,cellular,23,jul,207,no
31009,36,technician,married,tertiary,no,-1833,yes,yes,cellular,10,feb,86,no
36375,57,technician,divorced,secondary,no,3195,yes,no,cellular,11,may,133,no
15445,34,management,single,tertiary,no,5800,no,no,cellular,18,jul,70,no
8812,27,management,single,tertiary,no,9394,yes,no,unknown,4,jun,767,yes
43958,50,admin.,married,secondary,no,6621,yes,no,unknown,18,jun,23,no
36971,28,technician,single,secondary,no,967,yes,no,cellular,13,may,70,no
14851,27,services,married,secondary,no,6384,no,no,cellular,16,jul,57,no
20445,35,management,married,tertiary,no,16099,no,no,cellular,12,aug,120,no
20917,53,technician,married,secondary,no,6270,no,no,cellular,13,aug,205,no
15137,37,technician,married,secondary,no,6700,no,no,cellular,17,jul,130,no
15234,30,management,married,tertiary,no,13287,yes,no,cellular,17,jul,88,no
2342,26,entrepreneur,single,secondary,no,4361,yes,no,unknown,13,may,723,no
36114,46,blue-collar,married,primary,no,18934,yes,no,cellular,11,may,422,no
15846,48,technician,married,secondary,no,11041,yes,no,cellular,21,jul,338,no
5763,36,retired,single,secondary,no,8781,yes,yes,unknown,26,may,314,no
13112,25,blue-collar,married,secondary,no,20504,no,yes,cellular,8,jul,460,yes
31609,50,management,married,tertiary,no,16898,yes,no,cellular,6,apr,43,no
40272,28,services,single,secondary,no,8196,no,no,cellular,15,jun,64,no
34813,40,retired,married,secondary,no,10661,no,no,cellular,6,may,168,no
15390,32,self-employed,married,primary,no,12456,yes,no,cellular,18,jul,560,yes
3472,41,entrepreneur,married,tertiary,no,8988,no,no,unknown,15,may,323,no
34938,37,management,single,tertiary,no,-2731,yes,no,cellular,6,may,445,yes
28790,34,technician,single,secondary,no,10321,no,no,cellular,30,jan,89,no
22113,37,management,single,tertiary,no,6843,yes,no,cellular,21,aug,101,no
5816,28,management,married,tertiary,no,7822,yes,no,unknown,26,may,314,no
22610,32,self-employed,married,tertiary,no,17605,no,no,cellular,22,aug,398,no
4230,29,technician,single,secondary,no,1723,no,no,unknown,19,may,314,no
21534,38,technician,single,tertiary,no,3351,no,no,cellular,19,aug,490,no
778,45,management,married,tertiary,no,13629,yes,no,unknown,7,may,35,no
29257,38,technician,single,secondary,no,6207,yes,no,cellular,2,feb,159,no
32870,32,admin.,single,secondary,no,17356,yes,no,cellular,17,apr,158,no
1207,40,technician,married,tertiary,no,16239,yes,no,unknown,8,may,135,no
30619,42,blue-collar,divorced,primary,no,6793,yes,no,cellular,6,feb,170,no
9853,46,housemaid,married,primary,no,5199,no,no,unknown,9,jun,186,no
11104,45,blue-collar,married,secondary,no,9800,no,no,unknown,18,jun,48,no
25073,43,entrepreneur,single,primary,no,12985,yes,no,cellular,18,nov,53,no
21161,52,technician,married,tertiary,no,12377,no,no,cellular,14,aug,244,no
33024,50,blue-collar,married,primary,no,11610,yes,no,cellular,17,apr,317,no
8313,59,blue-collar,married,secondary,no,12536,yes,no,unknown,2,jun,92,no
1533,35,blue-collar,married,primary,no,2185,yes,no,unknown,8,may,369,no
5681,33,admin.,married,secondary,no,12833,yes,no,unknown,26,may,122,no
30881,57,management,married,tertiary,no,3979,no,no,cellular,9,feb,415,no
3809,29,blue-collar,single,primary,no,4498,yes,no,unknown,16,may,326,no
38984,27,admin.,single,secondary,no,16091,yes,no,cellular,18,may,179,no
12660,43,blue-collar,married,secondary,no,10429,no,yes,cellular,4,jul,668,no
36010,37,management,single,tertiary,no,8015,yes,no,cellular,8,may,349,no
14565,56,admin.,married,secondary,no,7869,no,no,telephone,15,jul,80,no
14831,28,admin.,married,secondary,yes,11706,no,no,cellular,16,jul,130,no
20681,50,blue-collar,married,primary,no,11094,no,no,cellular,12,aug,460,no
2627,31,technician,married,secondary,no,8216,yes,no,unknown,13,may,101,no
34892,51,self-employed,married,primary,no,10367,yes,no,telephone,6,may,217,no
41212,60,admin.,married,secondary,no,8119,no,no,cellular,21,aug,216,yes
41264,37,blue-collar,married,primary,no,13233,yes,no,cellular,25,aug,511,yes
1555,42,self-employed,married,secondary,no,5401,yes,no,unknown,8,may,515,no
41796,23,student,single,secondary,no,3377,no,no,cellular,14,oct,84,yes
25775,56,unemployed,married,primary,no,15565,yes,no,cellular,19,nov,149,no
549,36,self-employed,married,tertiary,no,4871,yes,no,unknown,6,may,146,no
32039,22,student,single,secondary,no,7770,no,no,cellular,14,apr,125,yes
45047,27,management,single,tertiary,no,12658,no,no,cellular,18,oct,767,yes
17774,28,technician,married,tertiary,no,11992,yes,no,cellular,29,jul,122,no
19841,46,self-employed,married,primary,no,14029,yes,no,cellular,8,aug,109,no
15415,30,management,married,tertiary,no,1416,yes,yes,cellular,18,jul,263,no
25177,34,services,divorced,secondary,no,13050,no,yes,cellular,18,nov,110,no
37228,33,services,married,secondary,no,1768,yes,yes,cellular,13,may,21,no
18606,36,blue-collar,divorced,secondary,no,17498,yes,no,cellular,31,jul,134,no
21878,51,unemployed,married,secondary,no,11141,no,no,cellular,20,aug,79,no
44494,19,student,single,unknown,no,11083,no,no,cellular,10,aug,168,yes
38612,48,blue-collar,married,primary,no,5604,yes,no,telephone,15,may,74,no
43259,19,student,single,unknown,no,1717,no,no,cellular,9,mar,273,yes
2142,32,entrepreneur,married,tertiary,no,16298,yes,yes,unknown,12,may,112,no
34595,36,blue-collar,married,secondary,no,17972,yes,no,cellular,5,may,348,no
40745,18,student,single,unknown,no,2435,no,no,cellular,10,aug,167,yes
13248,27,self-employed,single,tertiary,no,18211,no,yes,cellular,8,jul,141,no
24264,39,blue-collar,married,primary,no,3405,no,no,cellular,17,nov,265,no
18354,35,technician,married,tertiary,no,14809,yes,no,cellular,31,jul,65,no
1030,41,blue-collar,married,secondary,no,6033,yes,yes,unknown,7,may,203,no
14585,56,unemployed,divorced,primary,no,5861,no,no,cellular,15,jul,924,no
3795,25,blue-collar,married,secondary,no,10946,yes,no,unknown,16,may,306,no
22299,33,management,single,tertiary,no,13395,no,no,cellular,21,aug,122,no
22866,57,technician,married,secondary,no,14128,no,no,cellular,25,aug,124,no
23383,32,technician,single,secondary,no,6178,no,no,cellular,27,aug,101,no
35800,40,housemaid,single,primary,no,20536,yes,no,cellular,8,may,308,no
32387,47,management,married,tertiary,no,2553,yes,no,cellular,16,apr,91,no
4845,31,technician,single,secondary,no,4991,yes,no,unknown,21,may,419,no
15976,47,management,married,tertiary,no,676,yes,no,cellular,22,jul,268,no
39528,33,technician,single,tertiary,no,3784,yes,yes,cellular,25,may,601,yes
21959,48,services,married,secondary,no,-414,no,yes,cellular,20,aug,113,no
5392,24,services,married,secondary,yes,15338,yes,no,unknown,23,may,27,no
31961,29,technician,single,secondary,no,10239,yes,no,cellular,13,apr,1036,yes
10949,38,technician,single,tertiary,no,15363,no,no,unknown,17,jun,1051,yes
23687,54,admin.,married,secondary,no,7027,no,no,cellular,28,aug,29,no
13396,26,unemployed,single,secondary,no,11867,no,no,cellular,9,jul,537,yes
41889,56,management,single,unknown,no,3125,no,no,cellular,19,oct,79,no
26004,46,technician,divorced,secondary,no,14905,yes,no,cellular,19,nov,178,no
31307,28,student,single,tertiary,no,97,no,no,cellular,10,mar,70,no
17079,44,technician,married,secondary,no,12148,yes,yes,cellular,25,jul,356,no
26716,53,entrepreneur,married,secondary,no,9879,yes,no,cellular,20,nov,600,no
16398,40,services,married,secondary,no,14770,yes,no,cellular,23,jul,134,no
23629,33,technician,single,secondary,no,4757,no,no,cellular,28,aug,7,no
38114,50,blue-collar,married,primary,no,5617,yes,no,telephone,15,may,8,no
34773,29,blue-collar,married,primary,no,25459,yes,no,cellular,6,may,14,no
1166,32,management,single,tertiary,no,9751,yes,no,unknown,8,may,162,no
2126,52,services,divorced,primary,no,6880,yes,no,unknown,12,may,179,no
12247,45,self-employed,single,primary,no,6900,no,no,unknown,20,jun,298,no
34466,32,management,single,tertiary,no,-3707,yes,no,cellular,5,may,118,no
6785,29,management,single,tertiary,no,7218,yes,yes,unknown,28,may,117,no
20188,49,services,married,secondary,no,11906,no,no,cellular,11,aug,97,no
20848,45,technician,single,secondary,no,11874,yes,yes,cellular,13,aug,165,no
29717,57,management,married,tertiary,no,4649,no,no,cellular,3,feb,191,no
38166,28,services,single,secondary,no,1130,yes,yes,cellular,15,may,270,no
13564,48,admin.,married,secondary,no,6405,yes,yes,cellular,9,jul,532,no
1394,28,blue-collar,married,primary,no,11174,yes,no,unknown,8,may,534,no
11318,57,housemaid,divorced,primary,no,12372,no,no,unknown,18,jun,378,no
2728,38,blue-collar,married,unknown,no,2525,no,no,unknown,13,may,25,no
15042,35,housemaid,married,primary,no,13373,yes,no,cellular,17,jul,923,yes
37489,34,blue-collar,married,secondary,no,16267,yes,no,cellular,13,may,16,no
24311,51,admin.,married,secondary,no,8342,yes,no,cellular,17,nov,84,no
31444,22,admin.,single,secondary,no,2606,no,no,cellular,30,mar,517,yes
12565,33,services,married,secondary,no,11818,no,yes,unknown,3,jul,676,yes
41514,35,technician,married,secondary,no,8865,yes,yes,cellular,9,sep,105,no
40548,49,housemaid,married,secondary,no,3686,no,no,cellular,8,jul,502,no
20138,60,retired,married,primary,no,8350,no,no,cellular,11,aug,82,no
12621,26,blue-collar,married,secondary,no,4964,yes,no,unknown,4,jul,46,no
37035,30,technician,single,secondary,no,9665,no,no,cellular,13,may,152,no
1378,51,admin.,divorced,secondary,no,15566,yes,yes,unknown,8,may,136,no
30955,36,unemployed,single,secondary,no,10001,no,no,cellular,9,feb,71,no
