id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
399084,Male,25,1,2,1,1,2,27309,152,115,0
399085,Male,39,1,36,0,3,1,2630,26,102,0
399086,Male,21,1,36,0,1,1,37781,160,262,0
399087,Male,33,1,18,1,1,2,33313,152,198,0
399088,Male,33,1,3,0,1,1,53320,152,299,0
399089,Female,33,1,33,1,1,2,45321,152,108,0
399090,Male,23,1,36,1,1,1,31454,152,148,0
399091,Male,50,1,28,1,3,2,57586,52,295,0
399092,Female,23,1,8,1,1,2,37912,152,129,0
399093,Female,26,1,8,1,1,2,39661,152,81,0
399094,Male,49,1,6,0,3,1,22488,25,218,0
399095,Male,66,1,11,0,3,1,28641,26,102,0
399096,Male,21,1,32,0,1,1,31744,160,71,0
399097,Female,53,1,28,0,3,1,2630,26,223,0
399098,Male,25,1,39,0,3,1,36237,154,50,0
399099,Male,69,1,28,1,3,2,2630,122,235,0
399100,Male,42,1,28,0,3,1,33246,124,219,0
399101,Male,21,1,2,1,1,2,24046,160,107,0
399102,Female,31,1,33,0,3,1,29671,26,36,0
399103,Male,23,1,41,0,1,2,2630,152,117,0
399104,Male,21,1,33,1,1,2,32112,152,96,0
399105,Male,63,1,13,0,3,1,2630,26,146,0
399106,Female,43,1,41,1,3,2,30420,124,82,0
399107,Female,41,1,20,0,3,1,2630,124,195,0
399108,Male,52,1,33,1,3,1,30161,124,101,0
399109,Female,34,1,30,0,3,1,34141,163,50,0
399110,Male,65,1,27,0,3,1,43151,124,106,0
399111,Male,49,1,8,0,3,1,30014,26,70,0
399112,Female,49,1,33,1,3,2,26267,124,158,0
399113,Male,22,1,33,1,1,2,18100,152,211,0
399114,Female,33,1,18,0,3,2,2630,157,53,0
399115,Female,47,1,8,0,3,1,2630,26,220,0
399116,Female,63,1,29,1,3,2,31378,26,181,0
399117,Male,43,1,46,1,3,2,2630,124,233,0
399118,Male,24,1,30,1,1,2,28118,152,179,0
399119,Male,66,1,43,0,3,1,53370,26,86,0
399120,Female,77,1,28,0,3,1,40659,122,135,0
399121,Male,38,1,13,0,3,1,33050,26,89,0
399122,Male,63,1,15,0,3,1,38759,26,221,0
399123,Male,27,1,28,1,1,2,42848,152,89,0
399124,Female,23,1,43,1,1,2,39237,152,94,0
399125,Male,65,1,28,0,3,1,40207,124,243,0
399126,Male,24,1,28,1,1,2,19803,152,261,0
399127,Female,26,1,33,0,1,1,29666,152,259,0
399128,Female,23,1,29,1,1,2,2630,152,231,0
399129,Female,23,1,6,1,1,2,43174,152,155,0
399130,Male,50,1,28,1,3,2,2630,26,147,0
399131,Male,46,1,7,1,3,2,40335,26,200,0
399132,Male,44,1,28,0,3,1,2630,26,242,0
399133,Female,20,1,30,1,1,1,26305,160,158,0
399134,Male,41,1,8,1,3,2,30349,26,242,0
399135,Female,22,1,8,1,1,2,46069,152,193,0
399136,Male,32,1,28,0,1,1,19962,26,182,0
399137,Female,43,1,15,0,3,1,2630,124,12,0
399138,Female,24,1,36,1,1,2,27445,152,242,0
399139,Male,28,1,45,0,3,1,2630,156,119,0
399140,Female,37,1,28,0,3,1,2630,26,45,0
399141,Male,54,1,35,0,3,1,51047,124,78,0
399142,Female,38,1,28,0,3,1,42568,26,265,0
399143,Male,52,1,28,0,2,1,31366,122,36,0
399144,Female,25,1,4,1,1,2,22936,152,154,0
399145,Female,55,1,28,0,3,1,41287,26,241,0
399146,Female,55,1,28,0,3,1,2630,29,193,0
399147,Male,36,1,28,0,3,1,2630,156,37,0
399148,Female,36,1,39,1,3,2,25966,124,154,0
399149,Female,30,1,6,1,1,2,27325,152,70,0
399150,Female,24,1,11,0,3,1,2630,156,38,0
399151,Male,60,1,28,1,3,2,2630,157,73,0
399152,Female,55,1,28,1,3,2,66197,48,235,0
399153,Female,20,1,28,1,1,2,2630,1,37,0
399154,Male,23,1,42,1,1,2,32878,152,63,0
399155,Female,31,1,41,1,1,2,31409,152,138,0
399156,Male,21,1,17,1,1,2,56448,160,156,0
399157,Female,25,1,11,0,1,1,37564,152,297,0
399158,Female,26,1,7,1,1,2,2630,152,155,0
399159,Male,40,1,3,0,3,1,46729,141,10,0
399160,Male,41,1,15,1,3,2,2630,152,232,0
399161,Female,24,1,8,1,1,2,64777,152,187,0
399162,Female,20,1,50,1,1,1,35461,160,50,0
399163,Female,22,1,46,1,1,2,22010,152,64,0
399164,Male,24,1,15,0,1,2,31668,151,265,0
399165,Female,25,1,41,1,1,2,38308,152,224,0
399166,Female,42,1,28,1,3,2,33715,124,245,0
399167,Female,35,1,28,1,3,2,30097,152,174,0
399168,Female,33,1,28,1,3,2,2630,157,100,0
399169,Male,50,1,28,0,3,1,28923,124,151,0
399170,Female,25,1,30,1,1,2,33291,152,284,0
399171,Male,21,1,50,1,1,2,43517,160,252,0
399172,Female,22,1,36,1,1,2,33431,152,213,0
399173,Male,31,1,20,0,3,1,2630,156,65,0
399174,Female,24,1,29,1,1,2,26014,152,253,0
399175,Male,57,1,15,0,3,1,44297,124,21,0
399176,Female,63,1,28,0,3,1,2630,156,215,0
399177,Male,55,1,28,0,3,1,2630,154,53,0
399178,Female,23,1,46,1,1,2,48231,152,261,0
399179,Female,44,1,38,0,3,1,2630,157,293,0
399180,Female,61,1,28,1,3,2,48984,61,77,0
399181,Male,43,1,8,0,3,1,2630,124,24,0
399182,Male,61,1,46,1,3,2,45640,124,68,0
399183,Female,29,1,8,1,1,2,47337,152,11,0
399184,Male,46,1,28,0,3,1,39687,124,117,0
399185,Male,35,1,50,0,3,1,2630,124,216,0
399186,Female,40,1,35,1,3,2,34128,26,77,0
399187,Male,22,1,14,1,1,2,28304,160,48,0
399188,Female,23,1,37,0,1,1,27481,26,132,0
399189,Male,29,1,21,0,1,1,2630,160,42,0
399190,Male,27,1,36,1,1,2,32352,152,67,0
399191,Male,22,1,8,1,1,2,40572,160,271,0
399192,Female,49,1,28,1,3,2,42111,124,156,0
399193,Female,25,1,29,1,1,2,25881,152,127,0
399194,Male,26,1,21,1,1,2,31455,152,261,0
399195,Male,20,1,6,1,1,2,23135,160,161,0
399196,Female,52,1,14,1,3,2,54311,124,16,0
399197,Female,21,1,15,1,1,2,30551,160,117,0
399198,Male,40,1,28,0,2,1,60380,26,172,0
399199,Male,53,1,28,1,3,2,2630,26,164,0
399200,Male,24,1,46,0,1,1,2630,152,132,0
399201,Male,59,1,1,1,3,2,2630,124,69,0
399202,Male,44,1,51,0,3,1,32719,26,237,0
399203,Female,45,1,28,0,2,1,44576,26,125,0
399204,Male,24,1,8,1,1,2,47216,152,94,0
399205,Male,25,1,39,1,1,2,2630,152,147,0
399206,Female,21,1,14,1,1,2,27416,160,199,0
399207,Male,53,1,15,0,2,1,33038,124,93,0
399208,Female,60,1,7,0,2,1,2630,156,150,0
399209,Female,26,1,29,0,1,2,44637,152,278,0
399210,Female,21,1,46,0,1,1,20758,160,237,0
399211,Male,23,1,6,1,1,2,37292,152,135,0
399212,Female,20,1,30,0,1,1,35711,160,25,0
399213,Female,22,1,29,1,1,2,36672,152,195,0
399214,Male,27,1,44,1,1,2,33111,152,231,0
399215,Female,34,1,50,1,3,2,25413,152,222,0
399216,Female,25,1,28,0,1,1,57992,124,138,0
399217,Female,26,1,33,1,1,2,31856,152,198,0
399218,Male,80,1,33,1,3,2,34436,24,112,0
399219,Male,27,1,30,1,1,2,43417,152,48,0
399220,Male,26,1,28,1,1,2,37018,152,203,0
399221,Female,51,1,45,0,3,1,28209,26,173,0
399222,Male,68,1,28,1,3,2,46496,124,89,0
399223,Male,43,1,28,0,2,1,51742,26,192,0
399224,Female,28,1,15,1,1,2,30872,152,93,0
399225,Female,25,1,30,1,1,2,39350,152,91,0
399226,Male,27,1,30,0,1,1,2630,156,145,0
399227,Male,65,1,25,1,3,2,26568,30,262,0
399228,Male,75,1,45,0,3,1,32158,26,175,0
399229,Female,44,1,11,0,3,1,21245,124,280,0
399230,Male,20,1,8,0,1,2,86587,160,186,0
399231,Male,69,1,8,0,3,1,2630,124,230,0
399232,Male,64,1,2,1,3,2,31889,26,151,0
399233,Female,44,1,18,1,3,2,33983,124,274,0
399234,Male,42,1,28,1,3,2,43788,26,255,0
399235,Male,24,1,8,1,1,2,30116,152,232,0
399236,Female,35,1,3,0,3,1,2630,26,161,0
399237,Male,20,1,33,0,1,1,2630,160,221,0
399238,Female,67,1,8,0,3,1,30643,26,173,0
399239,Female,63,1,28,0,3,1,2630,26,129,0
399240,Male,44,1,28,0,3,1,26574,163,144,0
399241,Female,29,1,28,1,1,2,48973,152,181,0
399242,Female,23,1,8,1,1,2,26981,160,234,0
399243,Male,44,1,28,0,2,1,41191,124,85,0
399244,Male,69,1,28,1,3,2,30429,26,132,0
399245,Male,39,1,28,0,3,1,34079,124,131,0
399246,Female,25,1,29,1,1,2,26541,152,42,0
399247,Female,26,1,39,1,1,2,25184,152,50,0
399248,Female,74,1,8,0,3,1,2630,7,264,0
399249,Female,25,1,28,0,1,1,34151,122,225,0
399250,Male,77,1,28,0,3,1,50385,124,134,0
399251,Male,23,1,50,1,1,2,35949,152,152,0
399252,Female,24,1,29,1,1,2,26305,152,209,0
399253,Female,24,1,33,1,1,2,31474,152,87,0
399254,Male,50,1,8,0,3,1,33721,124,37,0
399255,Male,45,1,28,0,3,1,2630,156,37,0
399256,Female,49,1,15,0,3,1,28152,26,206,0
399257,Female,26,1,8,1,1,2,25250,152,85,0
399258,Male,52,1,2,0,3,1,33662,154,186,0
399259,Male,54,1,28,0,3,1,29813,13,110,0
399260,Female,25,1,8,0,1,1,29748,152,175,0
399261,Male,33,1,0,0,3,1,2630,26,128,0
399262,Female,23,1,36,1,1,2,31233,152,163,0
399263,Female,21,1,17,1,1,2,30045,152,236,0
399264,Male,23,1,8,1,1,2,35393,152,124,0
399265,Female,32,1,3,0,1,2,25450,124,24,0
399266,Female,43,1,3,1,3,2,2630,156,187,0
399267,Male,22,1,2,1,1,2,24270,152,184,0
399268,Male,50,1,41,0,3,1,34643,26,165,0
399269,Female,46,1,30,1,3,2,26333,152,50,0
399270,Female,24,1,22,0,1,1,2630,152,77,0
399271,Female,21,1,13,0,1,1,26662,160,253,0
399272,Female,32,1,15,1,1,2,33850,152,151,0
399273,Female,44,1,18,0,3,1,2630,124,128,0
399274,Male,46,1,41,0,3,1,36974,124,211,0
399275,Female,21,1,13,0,1,1,41304,160,63,0
399276,Male,49,1,41,0,3,1,24106,26,210,0
399277,Male,29,1,28,0,1,1,26415,152,189,0
399278,Male,41,1,28,0,3,1,26250,122,126,0
399279,Female,26,1,12,1,1,2,24771,152,116,0
399280,Male,38,1,30,1,3,2,24391,152,179,0
399281,Female,35,1,15,0,3,1,27591,26,52,0
399282,Female,44,1,36,0,3,1,2630,124,100,0
399283,Female,27,1,28,1,1,2,34569,152,252,0
399284,Male,56,1,28,0,3,1,54184,52,120,0
399285,Female,22,1,50,1,1,1,2630,160,198,0
399286,Male,22,1,8,0,1,1,35085,26,277,0
399287,Female,27,1,29,1,1,2,26577,152,21,0
399288,Female,46,1,8,1,3,2,46065,124,91,0
399289,Male,20,1,40,1,1,2,32556,160,93,0
399290,Female,37,1,21,1,3,2,30574,26,196,0
399291,Female,24,1,2,0,1,2,2630,152,13,0
399292,Female,39,1,29,0,3,2,30243,124,159,0
399293,Female,47,1,39,1,3,2,2630,163,161,0
399294,Male,80,1,8,0,3,1,56852,25,97,0
399295,Female,79,1,28,0,2,1,33962,26,201,0
399296,Female,56,1,8,0,3,2,42220,26,129,0
399297,Male,46,1,28,1,3,2,40438,25,251,0
399298,Female,20,1,30,1,1,2,38333,160,184,0
399299,Female,24,1,11,1,1,2,31160,152,94,0
399300,Female,31,1,35,1,1,2,25893,152,138,0
399301,Male,49,1,15,0,3,1,2630,124,153,0
399302,Male,24,1,15,0,1,1,38244,152,110,0
399303,Male,24,1,28,0,3,1,44423,122,289,0
399304,Male,41,1,28,0,3,1,33817,26,197,0
399305,Male,44,1,28,0,3,1,31120,124,18,0
399306,Male,44,1,8,1,3,2,42714,25,283,0
399307,Female,80,1,28,0,2,1,68842,24,93,0
399308,Male,53,1,28,0,3,1,48619,55,38,0
399309,Male,73,1,8,0,3,1,44545,7,246,0
399310,Male,29,1,51,0,3,2,2630,156,184,0
399311,Female,21,1,15,1,1,2,2630,152,196,0
399312,Male,27,1,16,1,1,1,35741,152,143,0
399313,Male,33,1,30,1,1,2,2630,152,217,0
399314,Female,34,1,48,0,1,1,2630,124,94,0
399315,Female,60,1,30,1,3,2,31566,15,237,0
399316,Male,41,1,3,0,3,1,26263,124,82,0
399317,Male,51,1,28,1,3,2,29319,4,267,0
399318,Female,26,1,8,0,1,1,35238,152,48,0
399319,Female,22,1,45,1,1,2,30083,152,103,0
399320,Male,35,1,28,0,3,1,34735,26,47,0
399321,Female,45,1,28,0,3,1,30696,26,99,0
399322,Male,71,1,8,1,3,2,57359,124,157,0
399323,Male,60,1,41,0,3,1,49561,124,224,0
399324,Female,77,1,28,0,3,1,53205,26,273,0
399325,Female,45,1,28,0,3,1,37034,26,69,0
399326,Female,30,1,6,1,1,2,25442,152,209,0
399327,Male,40,1,46,1,3,2,32693,11,30,0
399328,Female,37,1,46,1,3,2,2630,52,180,0
399329,Male,45,1,46,0,2,1,35812,124,197,0
399330,Male,51,1,46,1,3,2,33075,124,79,0
399331,Female,26,1,49,0,1,1,26861,152,232,0
399332,Male,60,1,8,1,3,2,33471,4,206,0
399333,Female,44,1,17,1,3,2,60385,124,176,0
399334,Female,21,1,46,1,1,2,29754,160,42,0
399335,Male,25,1,8,1,1,2,37478,152,10,0
399336,Male,51,1,28,0,2,1,29492,13,63,0
399337,Male,24,1,33,0,1,1,35201,152,219,0
399338,Male,43,1,28,0,3,1,33973,26,43,0
399339,Female,25,1,15,1,1,2,33569,152,37,0
399340,Male,21,1,36,1,1,2,32384,160,210,0
399341,Male,21,1,36,0,1,1,38604,160,112,0
399342,Male,57,1,22,0,3,1,39292,26,41,0
399343,Female,54,1,28,1,3,2,32093,122,200,0
399344,Male,71,1,11,0,3,1,2630,120,118,0
399345,Female,22,1,29,1,1,2,28841,152,140,0
399346,Male,24,1,45,1,1,2,24903,152,16,0
399347,Male,33,1,28,0,3,1,29661,124,240,0
399348,Male,23,1,41,0,1,1,44502,152,188,0
399349,Female,23,1,46,1,1,2,12544,152,74,0
399350,Male,50,1,11,1,3,2,16237,26,133,0
399351,Female,27,1,41,1,1,2,30597,152,95,0
399352,Female,43,1,46,0,3,1,36818,26,80,0
399353,Female,32,1,46,0,3,1,31180,124,178,0
399354,Male,44,1,28,0,3,1,27233,26,256,0
399355,Male,45,1,28,1,3,2,2630,29,18,0
399356,Female,26,1,35,1,1,2,29946,152,218,0
399357,Female,21,1,24,0,1,1,2630,160,260,0
399358,Female,22,1,10,0,1,1,34702,152,157,0
399359,Female,23,1,29,1,1,2,32143,152,151,0
399360,Female,53,1,33,1,3,2,32614,26,220,0
399361,Male,29,1,29,1,1,2,33119,152,24,0
399362,Male,50,1,29,1,3,2,32764,124,197,0
399363,Male,41,1,10,0,3,1,2630,124,125,0
399364,Female,45,1,14,0,3,2,40171,163,185,0
399365,Male,44,1,28,1,3,1,42481,26,185,0
399366,Male,34,1,28,0,3,1,2630,156,110,0
399367,Female,73,1,8,1,3,2,42384,26,233,0
399368,Male,43,1,33,1,3,2,35432,124,92,0
399369,Female,22,1,17,0,1,1,27730,152,56,0
399370,Male,21,1,41,1,1,2,20492,152,126,0
399371,Male,21,1,46,1,1,2,29334,152,18,0
399372,Male,25,1,28,0,3,1,43488,26,293,0
399373,Male,49,1,28,0,3,2,42254,26,125,0
399374,Female,22,1,14,0,1,1,32066,152,95,0
399375,Female,22,1,35,1,1,2,46877,160,160,0
399376,Male,23,1,33,1,1,2,37931,152,21,0
399377,Female,21,1,41,0,3,1,31155,154,255,0
399378,Female,23,1,2,0,1,1,30713,26,102,0
399379,Female,39,1,28,0,3,1,47667,26,209,0
399380,Female,55,1,28,1,3,2,27317,26,168,0
399381,Female,30,1,16,1,1,2,2630,152,176,0
399382,Male,74,1,28,0,2,1,55176,26,91,0
399383,Female,31,1,15,1,1,2,33837,152,193,0
399384,Male,55,1,15,1,3,2,48976,14,240,0
399385,Female,45,1,45,1,3,2,41058,124,263,0
399386,Male,57,1,20,1,3,2,2630,124,264,0
399387,Male,48,1,28,0,3,1,37789,124,298,0
399388,Male,37,1,15,0,3,1,24355,124,254,0
399389,Female,27,1,8,1,1,2,34774,152,92,0
399390,Female,24,1,46,1,1,2,30905,152,10,0
399391,Male,25,1,41,1,1,2,23362,152,274,0
399392,Male,45,1,3,0,3,1,32684,124,81,0
399393,Male,58,1,23,0,3,1,2630,26,140,0
399394,Female,50,1,46,1,3,2,19015,26,139,0
399395,Male,66,1,17,0,3,1,2630,124,285,0
399396,Male,76,1,28,0,3,1,44212,122,248,0
399397,Female,68,1,28,0,2,1,36670,26,234,0
399398,Male,25,1,28,1,1,2,35398,152,180,0
399399,Male,22,1,30,1,1,2,29167,152,88,0
399400,Female,29,1,28,0,3,1,27281,124,28,0
399401,Female,28,1,28,1,1,2,39560,152,147,0
399402,Male,77,1,28,1,3,1,62277,122,29,0
399403,Male,44,1,7,0,3,2,2630,26,258,0
399404,Female,24,1,40,1,1,2,24945,152,197,0
399405,Male,29,1,38,0,1,1,25518,152,50,0
399406,Male,45,1,28,0,3,1,56334,26,211,0
399407,Male,42,1,28,0,3,1,63882,26,293,0
399408,Female,23,1,28,0,1,1,2630,152,256,0
399409,Female,39,1,28,0,3,1,33876,26,248,0
399410,Female,23,1,10,1,1,2,33456,152,76,0
399411,Female,54,1,49,1,3,2,37939,26,92,0
399412,Female,66,1,28,1,3,2,2630,152,125,0
399413,Male,70,0,28,1,3,1,34684,26,86,0
399414,Female,24,1,41,1,1,2,32069,152,115,0
399415,Male,38,1,28,0,3,2,2630,157,61,0
399416,Female,51,1,28,0,3,1,46592,124,27,0
399417,Male,24,1,36,1,1,2,2630,152,195,0
399418,Male,48,1,0,1,3,2,2630,26,251,0
399419,Male,57,1,8,0,3,1,2630,163,92,0
399420,Male,38,1,49,1,3,2,32349,124,28,0
399421,Male,60,1,8,0,3,1,32177,124,123,0
399422,Male,39,1,28,0,3,2,43116,124,225,0
399423,Male,38,1,45,0,3,1,2630,124,289,0
399424,Female,21,1,41,1,1,2,29672,152,62,0
399425,Female,21,1,36,1,1,2,27028,152,58,0
399426,Male,43,1,28,1,3,2,45387,26,272,0
399427,Female,44,1,15,0,3,1,2630,152,90,0
399428,Male,25,1,21,1,1,2,22558,152,64,0
399429,Male,45,1,33,0,3,1,28836,124,296,0
399430,Male,66,1,28,0,3,1,38725,13,242,0
399431,Female,27,1,45,1,1,2,25267,152,288,0
399432,Male,23,1,46,1,1,2,30933,152,248,0
399433,Female,23,1,30,1,1,2,34051,152,107,0
399434,Female,66,1,28,0,3,1,50785,124,140,0
399435,Male,24,1,50,1,1,2,2630,152,76,0
399436,Male,30,1,28,0,3,1,34133,154,251,0
399437,Female,47,1,28,0,3,1,65114,26,161,0
399438,Female,68,1,28,0,3,2,38575,124,50,0
399439,Female,21,1,33,1,1,2,30610,163,182,0
399440,Male,40,1,39,0,3,1,49427,154,136,0
399441,Male,75,1,48,1,3,2,2630,124,120,0
399442,Male,27,1,29,1,1,2,25535,152,63,0
399443,Female,26,1,14,1,1,2,33648,152,93,0
399444,Female,29,1,30,0,1,1,45160,153,93,0
399445,Female,62,1,28,0,3,2,35702,26,34,0
399446,Male,54,1,30,0,2,1,2630,124,13,0
399447,Female,47,1,37,1,3,2,22730,124,229,0
399448,Female,21,1,17,0,1,2,2630,152,224,0
399449,Male,30,1,28,1,3,1,2630,156,115,0
399450,Female,21,1,28,0,1,1,55620,124,257,0
399451,Female,23,1,22,1,1,2,35502,152,41,0
399452,Male,73,1,28,0,3,1,27963,124,165,0
399453,Female,27,1,41,1,1,2,42262,152,56,0
399454,Male,72,1,8,1,3,2,47871,26,148,0
399455,Male,73,1,8,0,3,1,45478,26,222,0
399456,Male,23,1,13,0,3,1,16438,124,245,0
399457,Female,46,1,18,0,3,1,32274,124,36,0
399458,Male,45,1,8,0,3,1,31220,124,95,0
399459,Male,30,1,28,0,3,1,110479,124,181,0
399460,Male,25,1,29,0,1,1,31285,152,284,0
399461,Female,30,1,30,1,1,2,2630,152,211,0
399462,Male,43,1,13,0,3,1,30370,29,77,0
399463,Male,56,1,8,1,3,2,83666,26,88,0
399464,Male,58,1,28,0,2,1,2630,26,190,0
399465,Male,25,1,41,0,1,1,42158,152,186,0
399466,Male,51,1,11,0,3,1,32539,26,97,0
399467,Female,35,1,11,1,3,2,24685,152,174,0
399468,Male,20,1,8,0,1,1,37426,160,36,0
399469,Female,26,1,37,1,1,2,2630,152,213,0
399470,Female,62,1,41,1,3,2,37188,124,158,0
399471,Male,42,1,15,0,3,1,25953,26,75,0
399472,Male,23,1,11,1,1,2,32358,152,97,0
399473,Female,23,1,15,1,1,2,33453,152,250,0
399474,Male,32,1,41,0,3,1,45182,124,60,0
399475,Male,23,1,13,0,1,1,26396,152,235,0
399476,Male,51,1,28,0,3,1,42102,55,264,0
399477,Female,24,1,36,0,1,2,34733,152,243,0
399478,Female,35,1,28,0,3,1,43877,122,195,0
399479,Male,76,1,8,1,3,2,52402,124,254,0
399480,Female,41,1,28,1,3,2,52138,124,285,0
399481,Male,26,1,22,1,1,2,26818,152,129,0
399482,Female,47,1,28,1,3,2,49594,124,248,0
399483,Female,51,1,28,1,3,2,44506,26,254,0
399484,Female,23,1,41,1,1,2,37210,151,39,0
399485,Male,28,1,28,1,1,2,47863,152,58,0
399486,Female,55,1,28,0,3,1,50057,26,241,0
399487,Female,52,1,28,0,3,1,29539,26,170,0
399488,Male,29,1,28,1,1,2,51493,152,144,0
399489,Male,40,1,35,0,3,1,36530,124,221,0
399490,Female,32,1,21,1,1,2,28286,152,85,0
399491,Male,51,1,47,0,3,1,39609,157,201,0
399492,Female,42,1,15,1,3,2,2630,152,237,0
399493,Female,25,1,28,0,3,1,2630,26,279,0
399494,Male,23,1,6,1,1,2,29242,152,286,0
399495,Female,26,1,33,0,1,1,49319,124,41,0
399496,Female,66,1,28,0,2,1,37178,26,118,0
399497,Male,24,1,28,1,1,1,2630,160,124,0
399498,Male,26,1,15,1,1,2,21599,152,34,0
399499,Female,24,1,21,1,1,2,37170,152,115,0
399500,Male,40,1,28,0,2,1,46479,155,215,0
399501,Female,22,1,33,1,1,2,20951,152,23,0
399502,Female,42,1,28,1,3,2,46521,13,117,0
399503,Female,26,1,9,1,1,2,23179,152,274,0
399504,Female,22,1,28,0,1,1,42144,160,110,0
399505,Female,22,1,10,0,1,1,25087,152,168,0
399506,Female,56,1,28,0,3,1,2630,124,253,0
399507,Male,47,1,22,0,3,1,32795,124,113,0
399508,Female,49,1,0,0,3,1,2630,26,31,0
399509,Male,80,1,30,0,3,1,22796,26,127,0
399510,Male,29,1,30,1,1,2,21291,152,18,0
399511,Male,33,1,0,1,3,2,2630,124,122,0
399512,Male,54,1,46,0,3,1,35276,26,124,0
399513,Female,77,1,28,1,3,1,33831,124,190,0
399514,Male,53,1,28,0,3,1,37680,122,98,0
399515,Male,49,1,29,1,3,2,38310,26,174,0
399516,Female,23,1,11,0,1,2,27056,152,139,0
399517,Female,27,1,28,1,1,2,28589,152,169,0
399518,Female,39,1,28,1,3,2,47267,26,234,0
399519,Male,44,1,3,1,3,2,23016,26,186,0
399520,Female,26,1,31,1,1,2,2630,26,283,0
399521,Female,47,1,29,1,3,2,38372,26,79,0
399522,Female,33,1,14,0,1,1,2630,1,46,0
399523,Female,27,1,47,0,1,1,29602,152,212,0
399524,Female,23,1,11,1,1,2,36932,152,187,0
399525,Female,49,1,28,0,3,2,43734,124,271,0
399526,Male,24,1,46,1,1,2,19854,160,23,0
399527,Female,23,1,8,0,1,1,41416,152,272,0
399528,Female,22,1,30,1,1,2,26908,152,206,0
399529,Female,33,1,47,0,1,1,25614,152,139,0
399530,Male,47,1,28,0,3,1,42580,51,183,0
399531,Female,23,1,41,1,1,2,26063,152,63,0
399532,Male,44,1,8,0,2,1,29977,124,284,0
399533,Male,68,1,48,0,3,2,2630,24,29,0
399534,Female,39,1,28,0,3,1,44544,122,163,0
399535,Female,37,1,9,0,3,1,33813,124,84,0
399536,Female,21,1,6,0,1,2,25278,160,162,0
399537,Female,24,1,30,1,1,2,21666,152,119,0
399538,Female,47,1,17,0,3,1,33503,152,176,0
399539,Male,42,1,28,1,3,2,35872,124,66,0
399540,Female,23,1,12,1,1,2,19657,26,173,0
399541,Male,43,1,28,0,3,2,24920,31,171,0
399542,Female,25,1,14,1,1,2,34783,152,97,0
399543,Male,29,1,6,1,1,2,27347,152,164,0
399544,Male,34,1,3,1,3,2,2630,26,270,0
399545,Female,39,1,28,0,3,1,44654,124,225,0
399546,Female,68,1,28,0,3,1,30811,124,57,0
399547,Male,25,1,6,1,1,2,32046,152,157,0
399548,Male,29,1,34,0,3,1,2630,163,208,0
399549,Female,70,1,2,0,3,1,32846,124,14,0
399550,Female,23,1,36,1,1,1,26693,152,78,0
399551,Female,44,1,37,1,3,2,40812,122,230,0
399552,Female,24,1,2,1,1,2,23495,152,168,0
399553,Female,48,1,28,1,3,2,69856,122,148,0
399554,Male,23,1,8,1,1,2,25705,152,271,0
399555,Male,59,1,46,0,3,1,42401,124,232,0
399556,Female,40,1,28,0,3,1,45425,26,105,0
399557,Female,32,1,30,1,1,2,2630,152,213,0
399558,Female,58,1,7,0,3,1,2630,156,95,0
399559,Female,50,1,8,0,2,1,27786,124,271,0
399560,Male,24,1,41,1,1,2,28415,152,140,0
399561,Female,23,1,46,1,1,2,20149,152,123,0
399562,Male,20,1,13,1,1,2,26722,160,12,0
399563,Female,29,1,47,1,1,2,19555,152,261,0
399564,Female,34,1,7,0,3,1,27329,157,145,0
399565,Male,25,1,47,1,1,2,33229,152,160,0
399566,Male,59,1,28,1,3,2,31751,26,134,0
399567,Male,31,1,31,0,3,1,39420,124,243,0
399568,Male,21,1,35,1,1,2,22383,160,283,0
399569,Male,53,1,45,0,2,1,32337,124,37,0
399570,Female,50,1,28,0,3,1,45680,26,274,0
399571,Male,43,1,28,0,3,2,29610,122,166,0
399572,Female,22,1,45,1,1,2,23318,152,299,0
399573,Male,24,1,34,1,1,2,33312,152,124,0
399574,Female,28,1,21,0,1,1,24485,152,168,0
399575,Male,73,1,41,0,2,1,80149,124,268,0
399576,Female,54,1,41,0,3,1,44400,124,223,0
399577,Male,44,1,12,0,3,1,35259,26,160,0
399578,Female,26,1,15,0,1,1,33966,152,203,0
399579,Male,54,1,8,1,3,2,36079,26,131,0
399580,Female,22,1,30,1,1,2,32591,152,207,0
399581,Male,73,1,8,1,3,2,46558,124,116,0
399582,Female,24,1,29,1,1,2,21379,152,10,0
399583,Male,57,1,48,0,3,1,2630,157,241,0
399584,Female,26,1,41,1,1,2,23844,151,261,0
399585,Female,25,1,29,1,1,2,22002,152,290,0
399586,Female,31,1,28,0,1,1,30589,26,75,0
399587,Male,79,1,29,1,3,2,33318,26,132,0
399588,Male,37,1,29,0,3,1,28658,124,283,0
399589,Male,55,1,28,0,3,1,37966,124,292,0
399590,Female,24,1,8,0,1,2,37388,152,83,0
399591,Female,25,1,8,1,1,2,34945,151,238,0
399592,Male,45,1,28,0,3,1,41088,124,192,0
399593,Male,80,1,8,1,3,2,32451,26,100,0
399594,Male,39,1,48,1,3,2,2630,124,255,0
399595,Female,47,1,17,0,3,1,48617,26,40,0
399596,Male,22,1,46,0,1,1,38394,152,160,0
399597,Female,29,1,10,1,1,2,2630,152,269,0
399598,Male,22,1,29,1,1,2,37107,152,291,0
