SeriousDlqin2yrs,NumberOfTime30_59DaysPastDueNotWorse,NumberOfTime60_89DaysPastDueNotWorse,NumberOfTimes90DaysLate,MonthlyIncome,DebtRatio
0,0,0,1,6641,0.08912978
0,0,0,0,5833,0.485601646
0,1,0,3,4583,0.163830716
0,0,0,0,5000,0.043591282
0,0,0,0,9700,0.320997835
0,0,0,0,13718,0.563670821
0,0,0,0,1641,0.009135201
0,0,0,0,3987,0.450601805
1,2,0,0,6500,0.245039225
0,0,0,0,6400,0.697234807
0,0,0,0,3715,0.645048439
0,0,0,0,5200,0.039223226
0,0,0,0,4000,0.134966258
1,0,0,0,2500,0.016393443
0,1,0,0,4250,0.076452599
0,0,0,0,27500,0.270208356
0,0,0,0,2400,0.167430237
0,0,0,0,9936,0.098319412
0,0,0,0,8081,0.669141302
0,0,0,0,3175,0.319584383
0,0,0,0,8000,0.533558305
0,0,0,0,7300,0.442816053
0,0,0,0,24000,0.292487813
0,0,0,0,647,0.390432099
0,0,0,0,2500,0.12395042
0,0,0,1,7700,0.366056356
0,0,0,0,7458,0.672744336
0,0,0,0,5000,0.057988402
0,0,0,0,2841,0.025334272
0,0,0,0,13468,0.254955824
0,0,0,0,9500,0.196610883
0,0,0,0,5775,0.369979224
0,1,0,0,4799,0.20875
0,0,0,0,12417,0.265340635
0,0,1,0,3200,0.588878475
0,0,0,0,15033,0.102500998
0,0,0,0,1800,0.638534148
0,0,0,0,5500,0.001454281
0,1,0,0,4173,0.254911356
0,1,0,0,5000,0.326334733
0,0,0,0,5283,0.841408024
0,0,0,0,3524,0.02070922
0,0,0,0,6200,0.021125625
0,0,0,0,7000,0.292243965
0,0,0,0,6483,1.051202961
0,0,0,0,4083,0.235063663
0,1,0,0,7166,1.236082043
0,0,0,0,8000,0.333958255
1,0,0,0,8000,0.002999625
0,0,0,1,7000,0.28153121
0,0,0,0,9100,0.421052632
0,0,0,0,3064,0.941924959
0,0,0,0,4200,0.435134492
0,0,0,0,3200,0.592314902
0,0,0,0,10500,0.024950005
0,0,0,0,3000,0.018993669
0,2,0,0,5000,0.036392721
0,0,0,0,2800,0.362727597
0,0,0,0,2991,0.185160428
0,1,0,0,3721,0.129500269
0,2,1,1,6692,0.292693859
0,0,0,0,17460,0.21224443
0,0,0,0,6167,0.445849546
0,0,0,0,9083,0.178225451
1,1,0,0,10666,0.509046592
1,0,3,1,6500,0.254883864
0,0,0,0,3300,0.188730688
0,0,0,0,16666,0.19199616
0,0,0,0,8000,0.243219598
0,0,0,0,16666,0.34649307
0,4,0,0,8000,0.346331709
0,0,0,0,4000,0.323419145
0,0,0,0,9258,0.245922886
0,0,0,0,6200,0.243509111
0,0,0,0,1212,0.583676834
0,0,0,0,5000,0.304939012
0,0,0,0,4524,0.990497238
0,0,0,0,5001,0.009596162
0,0,0,0,5817,1.039360605
0,0,0,0,2355,0.240237691
0,0,0,0,4583,0.340968586
0,0,1,2,7700,0.137125049
0,0,0,0,5666,0.005999647
0,1,0,0,1666,1.062387522
0,0,0,0,17400,0.230848802
0,0,0,0,7500,0.314758032
0,0,0,0,3500,0.006855184
1,0,0,0,13650,0.00886382
0,0,0,0,4608,0.507702322
0,0,0,0,10500,0.219217217
0,0,0,0,2500,1.009596162
0,0,0,0,4856,0.117974058
1,0,0,0,1404,0
0,0,0,0,2500,0.684126349
0,0,0,3,3000,0.285904698
0,0,0,0,12000,0.745937839
0,0,0,0,11885,0.450445903
0,0,0,0,3500,0.534990003
0,0,0,0,2528,0.651640965
1,0,0,0,3750,0.113036524
0,0,0,0,10166,0.393233009
0,3,2,1,4000,0.157460635
0,2,0,0,6200,0.154975004
0,0,0,0,5500,0.245409925
1,0,0,0,4956,0.222110147
0,0,0,0,3791,0.061708861
1,0,0,2,4900,0.427055703
0,0,0,0,2400,0.916284881
0,0,0,0,4600,0.118235166
0,0,0,0,10232,0.356395974
0,0,0,0,2000,1.00149925
0,0,0,0,5000,0.463507299
1,3,1,0,4350,0.4343829
0,0,0,0,2500,0.341863255
0,0,0,0,16420,0.339260703
0,0,0,0,10500,0.207694505
0,0,0,0,3235,0.38566131
0,0,0,0,2500,0.725709716
0,0,0,0,12825,0.485576173
1,1,0,1,4141,0.553355867
0,0,0,0,6416,0.424029921
0,0,0,0,3400,0.459864746
0,0,0,0,5141,0.331583042
0,0,0,0,10000,0
0,0,0,0,8900,0.36490282
0,0,0,0,6900,0.162440226
0,0,0,0,12895,0.260313275
0,0,1,0,6318,0.191644248
0,0,0,0,9333,0.189843583
0,1,0,0,4800,0.292647365
0,1,0,0,9597,0.006772244
0,0,0,0,15000,0.430771282
0,0,0,0,3300,0.330505907
1,2,1,0,12855,0.463752334
0,0,0,0,6757,0.112755253
0,0,0,0,5000,0.278144371
0,0,0,0,4600,0.702455988
1,0,0,0,2400,0.207830071
0,0,0,0,4160,0.298485941
0,0,0,0,6833,0.346649107
0,0,0,0,8333,0.28437725
1,0,1,0,3000,0.136621126
0,0,0,0,14003,0.228363325
0,0,0,0,2600,0.07266436
0,0,0,0,5412,0.408461112
0,0,0,0,850,1.265569918
0,4,0,0,3300,0.364737958
0,0,0,0,1000,0.064935065
0,0,0,0,9403,0.217779668
0,0,0,0,11876,0.456933569
0,0,0,0,7500,0.326089855
0,0,0,0,1793,0.351727982
0,0,0,0,13667,0.200029265
1,0,2,6,3010,0.911325141
0,0,0,0,2881,0.127342124
0,0,0,0,4581,0.171759057
0,0,0,0,5234,1.111938873
0,0,0,0,11000,0.247613853
1,0,0,0,4282,0.751809479
0,0,0,0,1158,0.027610009
0,0,0,0,3600,0.419605665
0,2,1,0,3105,0.535737283
0,3,0,0,4708,0.79316203
0,0,0,0,6800,0.156153507
0,0,0,0,7507,0.210708578
0,0,0,0,3308,0.276820792
0,0,0,0,16425,0.200840131
0,0,0,0,5500,0.003817488
0,0,0,0,2706,0.570003694
0,0,0,0,4700,0.312912146
0,0,0,0,15880,0.333039481
0,0,0,0,1552,0.08886027
0,0,0,0,1300,0.146810146
0,0,0,0,17010,0.283287285
0,0,0,0,6200,0.450088695
0,0,0,0,10300,0.604504417
0,0,0,0,4642,0.089597243
0,0,0,0,8330,0.119073341
0,0,0,0,3000,0.585471509
0,5,1,0,2200,0.449341209
0,0,0,0,23000,0.337159254
1,1,0,0,2245,0.272484417
0,0,0,0,1500,1.169886742
0,0,0,0,550,0.31215971
0,2,0,0,2151,0.076208178
0,0,0,0,3200,0.197438301
0,0,0,0,9900,0.544490456
0,0,0,0,16413,0.238515901
0,0,0,0,4855,0.361408567
0,0,0,0,2885,0.167013167
0,2,0,0,3000,0.034321893
0,0,0,0,9337,0.009852217
0,0,0,0,3083,0.415045396
0,0,0,0,2940,0.455287317
0,0,0,0,4518,0.005310909
0,0,0,0,1000,0.393606394
0,0,0,0,4077,0.644188328
0,0,0,0,10021,0.203053283
0,0,0,0,3400,0.165833578
0,0,0,0,6600,0.2446599
0,0,1,0,7508,0.454654415
0,0,0,0,3245,0.007085644
0,0,0,0,4900,0.571516017
0,0,0,0,5000,0.083983203
0,0,0,0,5098,0.128260443
0,0,0,0,2250,0.254997779
0,5,0,1,8333,0.315334773
0,0,0,0,2600,0.208381392
0,1,0,0,10300,0.292301718
0,0,0,0,7342,0.200735394
0,0,0,0,6000,0
0,0,0,0,5920,0.250633339
0,0,0,0,7500,0.471937075
0,0,0,0,2600,0.54709727
0,0,0,0,24000,0.294654389
0,1,0,0,7250,0.141359812
0,0,0,0,16083,0.253730415
0,1,0,0,5465,0.480424442
0,0,0,0,7166,0.389423748
0,0,0,0,12300,0.414681733
0,0,0,0,7650,0.392105607
0,0,0,0,5500,0.544810035
0,0,0,0,8832,0.300690592
0,1,0,0,3256,0.54712926
0,0,0,0,11916,0.249811194
0,0,0,0,2375,0.204545455
0,0,0,0,4000,0.11572107
0,0,0,0,7200,0.181363699
0,0,0,0,12135,0.340392221
0,1,0,0,6666,0.91720414
0,0,0,0,2080,0.684766939
0,0,0,0,11000,0.579401873
0,1,0,0,6000,0.273954341
1,0,0,0,4400,0.673028857
0,0,0,0,4000,0.110222444
0,0,0,0,3500,0
0,0,0,0,5000,0.00219956
0,0,0,0,8500,0.429831784
0,0,0,0,7033,0.279783907
0,2,1,0,9508,0.293721737
0,0,0,0,7916,0.133762789
0,0,0,0,8583,0.475652377
0,1,0,0,3400,0.31725963
0,0,0,0,4500,0.00777605
0,0,0,0,10400,0.103451591
0,0,0,0,10250,0.243098234
0,0,0,0,8166,0.415942206
1,1,1,4,7400,0.58086745
0,0,0,0,1734,0.212680115
0,0,0,0,7485,0.302297622
0,0,0,0,3036,0.366480079
0,1,0,0,4675,0.355431993
0,0,0,0,6000,0.002166306
0,1,0,0,6845,0.489921122
1,0,0,0,6380,0.499451497
0,0,0,0,4166,0.785457163
0,0,0,0,4250,0.268407434
0,0,0,0,5742,0.002263625
0,0,0,0,8638,0.379442065
0,0,0,0,23000,0.000217382
0,0,0,0,2700,0.007404665
0,0,0,0,9120,0.014801009
0,0,0,0,11000,0.354604127
0,0,0,0,5400,0.00814664
0,0,0,0,5600,0.22442421
0,0,0,0,9520,0.068795295
0,0,0,0,7000,0.503213827
0,0,0,0,6200,0.002418965
0,0,0,0,6334,0.389897395
1,0,0,0,1,0
0,0,0,0,5200,0.310709479
0,0,0,0,7000,0.412798172
0,0,0,0,5666,0.360508205
0,0,0,0,10083,0.512197541
0,0,0,0,12900,0.273544686
0,0,0,0,4000,0.107973007
0,0,0,0,9800,0.261503928
0,2,0,0,9055,2.70914311
0,0,0,0,4800,0.095396792
0,0,0,0,3600,0
0,0,0,0,3000,0.197267577
0,0,0,0,4200,0.238990716
0,0,0,0,7600,0.445862387
0,1,1,0,4018,0.42871361
0,0,0,0,6839,0.000292398
0,2,2,0,5139,0.456031128
0,3,1,0,5977,0.157745065
0,0,0,0,5866,0.128515425
0,0,0,0,7853,0.481028775
0,0,0,0,4351,0.64453125
0,0,0,0,3333,0.100479904
0,0,0,0,4500,0.024439014
0,0,0,0,8257,0.297287479
0,1,0,0,11499,0.299130435
1,0,0,0,1350,0.151739452
1,0,0,0,4610,1.147690306
0,0,0,0,8500,0.537348547
0,0,0,0,7200,0.260935981
0,0,0,0,7513,0.23888741
0,1,0,0,6900,0.483408202
0,0,0,0,5125,0.057939914
0,0,0,0,3000,5.409530157
0,1,0,0,2500,0.111955218
1,0,0,0,3303,0.311743341
0,0,0,0,6000,0.196800533
0,2,0,0,6000,0.181303116
0,0,0,0,5000,0.198960208
0,0,0,0,6400,0.012654273
0,0,0,0,7000,0.102842451
0,0,0,0,9833,0.209375636
0,0,0,0,6500,0.03768651
0,0,0,0,4800,0.363049365
0,0,0,0,5400,0.277726347
0,2,0,0,5166,0.213857171
0,0,0,0,6133,0.762308445
0,0,0,0,6310,0.209633972
0,0,0,0,5400,0.257915201
0,0,0,0,1000,0.653346653
0,0,0,0,11000,0.020543587
0,0,0,0,3883,0.115602472
0,0,0,0,5000,0.347330534
1,1,1,1,1795,0.031737194
0,0,0,0,2800,0.233845055
0,0,0,0,6166,0.564455975
0,0,0,0,1533,0.032594524
0,0,0,0,2400,0.083298626
0,0,0,0,3846,0.094879127
0,0,0,0,6000,0.228628562
0,0,0,0,7314,0.301161996
0,0,0,0,4400,0.099977278
0,0,0,0,6341,0.502522863
0,0,0,0,30452,0.036351098
0,0,0,0,8400,0.226401619
0,1,0,0,3500,0.26678092
0,0,0,0,4166,0.269738421
0,1,0,0,6750,0.101466449
0,0,0,0,6100,0.00737584
0,0,0,0,7750,0.273513095
0,0,0,0,5903,0.325033875
0,0,0,0,6600,0.505377973
0,0,0,0,6235,0.76619628
0,0,0,0,10000,0.088991101
0,1,0,0,12188,0.627861186
1,2,1,1,2500,0.653738505
0,0,0,0,3000,0.134621793
0,0,0,0,1200,0.332223147
1,3,2,3,8558,0.310550298
0,0,0,3,5014,0.781655035
0,2,1,0,2000,0.184407796
0,0,0,0,11666,0.013028199
0,0,0,0,3000,0.322225925
0,0,0,0,9666,0.372090618
0,0,0,0,7600,0.360610446
0,0,0,0,7340,0.258411661
0,1,0,0,2916,0.363044224
0,0,0,0,10106,0.003561888
0,0,0,0,9902,0.202867818
0,1,0,0,5832,0.422767015
0,0,0,0,10500,0.006094658
0,0,0,0,3312,0.065499547
0,0,0,0,3000,0.013995335
0,0,0,0,2577,0.819239721
0,0,1,0,3167,0.008207071
0,0,0,0,6875,0.736474695
1,0,0,1,6250,0.078867381
0,1,0,0,5583,0.202184814
0,1,0,0,8136,0.319650977
0,1,0,0,1600,0.399750156
0,0,0,0,3500,0.149100257
0,0,0,0,2000,0.014992504
0,0,0,0,3136,0.000956328
0,1,0,0,12633,0.010447997
0,0,0,0,6500,0.546069835
0,0,0,0,4039,0.569554455
0,0,0,0,10000,0.477252275
0,0,0,0,2500,0
0,0,0,0,4583,0.14877836
1,0,0,0,1500,0.549633578
0,1,0,0,4200,0.153296834
0,0,0,0,4191,0.474236641
1,1,1,0,2130,0.117785077
0,0,0,0,4150,0.095880511
0,0,0,0,6165,0.283652287
0,0,0,0,2800,0.52302749
0,0,0,0,10232,0.187921431
0,0,0,0,19000,0.126098626
0,0,0,0,25000,0.270229191
0,0,0,0,7500,0.479802693
0,0,0,0,6400,0.399625059
0,0,0,0,1154,0.028571429
0,0,0,0,11089,0.202885482
0,1,0,0,11000,0.215980365
0,0,0,0,5000,0.00219956
0,0,0,0,8582,0.272398928
0,0,0,0,4500,0.87291713
0,0,0,0,2700,0.002961866
1,2,0,1,14145,0.379329846
0,0,0,0,8896,0.800044959
0,0,0,0,6500,0.379941547
0,0,0,0,10546,0.141746468
0,2,0,0,3500,0.975149957
1,0,0,0,5000,0.266546691
0,0,0,0,6180,0.107102411
0,0,0,0,3177,1.239458779
0,0,0,0,4500,0.064652299
0,0,0,0,11617,0.155276295
0,0,0,0,2200,0.162199
0,0,0,0,1345,0.745170877
0,0,0,0,10500,0.002475955
1,0,0,0,3867,0.936659772
0,2,0,0,4959,0.463104839
0,0,0,0,6000,0.16263956
0,0,0,0,3000,0.153282239
0,0,0,0,2916,0.041480974
0,0,0,0,5920,0.168045938
0,0,0,0,7374,0.539525424
0,0,0,0,5878,0.225548563
0,1,0,0,2950,0.647238224
0,0,0,0,10500,0.000380916
0,0,0,0,2704,0
0,0,0,0,3500,1.510711225
0,0,0,0,2600,0
0,0,0,0,3300,0.4453196
0,0,0,0,5686,0.141199226
0,0,0,0,10500,0.08503952
0,0,0,0,7180,0.36262359
0,0,0,0,2400,0
0,0,0,0,9050,0.222627334
1,0,0,0,12150,0.56958275
0,0,1,0,4300,0.277842362
0,0,0,0,5000,0.130773845
0,0,0,0,4760,0.152068893
0,2,0,0,12500,0
0,0,0,0,2950,0.364622162
0,0,1,0,9400,0.175087757
0,0,0,0,6400,0.112794876
1,4,0,2,2500,0.18832467
0,0,0,0,7800,0.000512755
0,0,0,0,8201,0.218361375
0,0,0,0,10500,0.000285687
0,0,0,0,3750,0.111970141
0,0,0,0,4583,0.015924956
0,0,0,0,8750,0.007427723
0,0,0,0,2200,0.094502499
1,0,1,0,2383,0.394295302
0,1,0,0,1600,0.309181761
1,2,0,0,5000,0.486102779
0,1,0,0,6050,0.656255164
0,0,0,0,8929,0.333482643
0,0,0,1,3663,0.148471616
1,0,0,0,5500,0.076713325
0,0,0,0,5000,0.567686463
0,0,0,0,15400,0.239140316
0,0,0,0,501,0.057768924
0,0,0,0,16666,0.156956861
0,0,0,0,8157,0.050257416
0,0,0,0,7000,0.327810313
0,0,0,0,10000,0.00449955
0,0,0,0,3000,0.001332889
0,0,0,0,13200,0.352700553
0,0,0,0,3833,0.335680751
0,3,0,0,3000,0.292902366
0,0,0,0,2800,0.612638343
0,0,0,0,6000,0.190468255
0,8,0,0,10480,0.2131476
0,0,0,0,6344,0.40394011
0,0,0,0,10750,0.231420333
0,0,0,0,5000,0.214357129
0,0,0,0,4166,0.87137029
0,0,0,0,5350,0.364230985
0,0,0,0,5000,0.170565887
0,0,0,0,3200,0.950640425
0,0,0,0,9500,0.216819282
0,0,0,2,4000,0.419395151
0,1,0,0,10000,0.331766823
0,0,0,0,8780,0.625896823
0,0,0,0,3000,0.519493502
0,0,0,0,13100,0.19425998
0,0,0,0,2916,0.217003771
0,1,0,0,5000,0.678464307
1,0,0,0,8223,0.595330739
0,1,0,0,5114,0.478592375
0,2,0,0,14083,0.637034933
0,0,0,0,8150,0.345724451
0,0,0,0,10000,0.402759724
0,0,0,0,12700,0.39406346
0,0,0,0,5000,0.052189562
0,0,0,0,7300,0.208190659
0,0,0,0,11650,0.358853317
0,0,0,0,10416,0.001919939
0,0,0,0,4749,0.006105263
0,0,0,0,5000,0.023395321
0,0,0,0,10365,0.393208566
0,0,0,0,16000,0.000249984
0,2,0,0,3900,0.378108177
1,0,0,0,5600,0.514193894
0,0,0,0,12000,0.130322473
0,0,0,0,4832,0
0,0,0,0,5888,0.195958567
0,0,0,0,14000,0.235626027
0,0,0,0,5000,0.00839832
0,0,0,0,800,1.354556804
1,1,3,0,6750,0.534883721
0,2,1,0,4167,0.402831094
0,0,0,0,820,0
0,1,0,0,1800,0.232093282
0,0,0,0,4916,0.182224934
0,0,0,0,6166,0.458569807
0,0,0,0,4700,0.595830674
1,0,0,0,5100,0.637326015
0,0,0,0,1000,0
0,0,0,0,2400,0.08788005
0,0,1,0,6854,0.946462436
0,0,0,0,1500,0.706862092
0,1,0,0,2500,0.053578569
0,0,0,0,2880,0.125997917
0,0,0,0,33000,0.442956274
0,0,0,0,3200,0.017494533
0,0,0,0,4416,0.261489699
0,0,0,0,15916,0.558459509
0,0,0,0,8916,0.155321296
0,0,0,0,6750,0.162790698
0,0,0,0,5000,0.49330134
0,0,0,0,845,0
0,0,0,0,8001,0.08247938
1,1,0,0,7333,0.160349059
0,2,0,0,23000,0.0896048
0,0,1,0,12668,0.190307049
0,0,0,0,10000,0.179882012
1,0,0,4,2250,0.486894713
0,0,0,0,5210,0.13625024
0,1,0,1,4250,0.131498471
0,0,0,0,12000,0.206566119
1,0,0,0,1196,0.01336675
0,0,0,0,3840,0
0,1,0,0,4300,0.131829807
0,0,0,0,5250,0.258617406
0,1,0,0,8856,0.286778819
0,0,0,0,5348,0.160964666
0,0,0,0,2916,0.642098046
0,0,0,0,12783,0.181946183
0,0,0,0,5150,0.214715589
0,0,0,0,8000,0.108736408
0,0,0,0,6250,0.679731243
0,0,0,0,13225,0.22622108
0,0,0,0,10500,0.464051043
0,0,0,0,4600,0.224516409
1,1,1,4,2700,0.406886338
0,0,0,0,5000,0.268146371
0,0,0,0,2503,0.27715655
0,0,0,0,4600,0.414475114
0,0,0,0,4000,0.368407898
0,0,0,0,2999,0.769333333
0,0,0,0,9166,0.344496564
0,0,0,0,2167,0.004151292
0,0,0,0,20000,0.040647968
0,1,0,0,20000,0.319284036
0,0,0,0,4000,0.567608098
0,0,0,0,8668,0.489214442
0,0,0,0,820,0
0,0,0,0,12083,0.321168487
0,0,0,0,4660,0.19716799
0,0,0,0,600,0.347753744
0,0,0,0,8600,0.440065109
0,0,0,0,6571,1.256542909
0,0,0,0,6450,0.152999535
0,0,0,0,3140,0.136262337
1,0,2,1,4333,0.251038302
0,0,0,0,3747,0.009071505
0,0,0,0,3000,0.04565145
0,0,0,0,5054,0.108803165
0,0,0,0,3600,0.018883643
0,0,0,0,2550,0.017640141
0,0,0,0,1500,0
0,0,0,0,4500,0.17773828
0,0,0,0,595,2.588926174
0,0,0,0,6507,0.092501537
0,1,0,0,7020,0
0,0,0,0,3500,0.565838332
0,0,0,0,5167,0.447948916
0,0,0,0,5000,0.085382923
0,1,1,0,4950,0.116946072
0,0,0,0,15000,0.289380708
0,0,1,0,6250,0.367461206
0,0,0,0,2082,0.006240999
0,0,0,0,7084,0.454199012
0,0,0,0,11667,0.825419952
0,0,0,0,1500,0.139240506
0,1,2,0,12000,0.080409966
0,0,0,0,3475,0.654487917
0,0,0,0,5258,0.207453889
0,1,0,0,4860,0.159226497
0,0,0,0,6711,0.336710369
0,0,0,0,8333,0.248020158
0,1,0,0,14166,0.013411449
0,0,0,0,1250,0.247801759
0,0,0,0,4000,0.504123969
0,0,1,0,2000,0.086956522
0,0,0,0,4900,0.661905734
0,0,0,0,7800,0.262915011
0,0,0,0,12083,0.009102946
0,0,0,0,6000,0.609565072
0,0,0,0,4500,0.542323928
0,0,0,0,5879,0.143197279
0,0,0,0,4167,0.053262956
0,0,0,0,5613,0.551834699
0,0,0,0,6575,0.551703163
0,1,0,0,4600,0.030645512
0,0,0,0,4237,0.734072676
0,0,0,0,3000,0.397200933
0,0,0,0,9315,0.196436239
0,0,0,0,8583,0.075955266
0,0,0,0,8300,0.338995302
0,0,0,0,9000,0.47928008
0,0,0,0,14100,0.296220126
0,0,0,0,2600,0.473279508
0,1,0,0,25451,0.328893604
0,0,0,0,2470,0.173613921
0,0,0,0,4700,0.141033823
0,1,0,0,5333,0.170603675
0,0,0,0,1880,0.757044125
0,0,0,0,6666,0.350532473
0,0,0,0,11425,0.489847716
0,0,0,0,4750,0.376973269
0,0,0,0,2291,0.017015707
0,0,0,0,9749,0.427692308
0,0,0,0,5000,0.290141972
0,2,0,0,12990,0.315449157
0,1,0,0,6500,0.20335333
0,0,0,0,8654,0.113460427
0,0,0,0,2916,0.497428865
0,0,0,0,3400,0.212584534
0,0,0,0,4612,0.294168654
0,0,0,0,6574,0.476197719
0,0,0,0,3000,0.013662113
0,0,0,0,5000,0.346930614
0,0,0,0,5000,0.315336933
1,1,0,0,12040,0.378373889
0,0,0,0,7200,0.09068185
0,0,0,0,7434,0.289576328
0,0,0,0,13700,0.310196336
0,0,0,0,6400,0.434932042
0,0,0,0,3498,0.455558731
0,2,0,0,10030,0.248031104
0,0,0,0,7500,0.245967204
0,3,0,0,1246,1.585404972
0,0,0,0,10166,0.257696469
0,0,0,0,12817,0.272741457
0,0,0,0,9083,0.523888155
0,0,0,0,4000,0.336415896
0,0,0,0,2445,0.002861815
0,0,0,0,7700,0.221399818
0,0,0,0,10400,0.234304394
0,0,0,0,3500,0.403598972
0,0,0,0,1,1413.5
0,0,0,0,5800,0.487329771
0,2,0,0,7000,0.30167119
0,0,0,0,12000,0.3568036
0,0,2,0,11000,0.309517317
1,0,0,0,2000,0.935532234
0,0,0,0,5833,0.170209119
1,2,0,0,5000,0.836832633
0,0,0,0,4500,0.602088425
0,0,0,0,5000,0.692661468
0,0,0,0,10083,0.257338358
0,0,0,0,19666,0.278944425
0,3,0,0,4596,0.398303241
0,0,0,0,7000,0.003428082
0,0,0,0,10400,0.366503221
0,0,0,0,12000,0.403299725
0,0,0,0,2101,1.005708849
0,0,0,0,7000,0.350807028
0,0,0,0,6666,0.275236238
0,1,0,0,8338,0.28336731
0,0,0,0,12500,0.109431246
0,0,0,0,5300,0.236936427
0,0,0,0,2500,0.361055578
1,1,1,1,2182,0.268896015
0,0,0,0,4648,0.594751559
0,0,0,0,34000,0.309285021
0,0,0,0,13200,0.115370048
0,0,0,0,1900,0.574960547
0,0,0,0,7808,0.436419516
0,2,0,0,6233,0.282001925
0,0,0,0,8400,0.817878824
0,1,1,0,4919,0.515243902
0,0,1,0,7000,0.207827453
0,0,0,0,8100,0.624737687
0,2,0,0,8532,0.674440408
0,0,0,0,1825,0.340087623
0,0,0,0,9714,0.454143078
0,0,1,0,5000,0.032593481
0,0,0,0,4166,0.105351572
0,0,0,0,7000,0
0,0,0,0,5800,0.028270988
0,0,0,0,3404,0.205286344
0,0,0,0,9366,0.60179353
0,0,0,0,5500,0.264133794
0,1,0,0,5000,0.610077984
0,0,0,0,6800,0.145419791
0,0,0,0,2800,0.529810782
0,0,1,0,3450,0.07244277
0,0,0,0,2620,0.091949638
0,1,5,2,3758,0.508379888
0,0,0,0,3794,0.484321476
0,0,0,0,11000,0.042723389
0,0,0,0,4338,0.310901129
0,0,0,0,4166,0.259179266
0,0,0,0,10416,0.365556302
0,0,0,0,7700,0.003506038
0,1,0,0,7125,0.359107494
0,0,0,0,10168,0.316058609
1,2,1,3,5260,0.167078502
0,0,0,0,6666,1.538773061
0,0,0,0,4781,0
0,0,0,0,5540,0.856524093
0,0,0,0,12917,2.719151571
0,0,0,0,14425,0.28781367
0,0,0,0,7571,0.358293714
0,0,0,0,4166,1.318214543
0,0,0,0,4843,0.466556565
0,0,0,0,6250,0.270196769
0,0,0,0,9000,0.214309521
0,0,1,0,11266,0.182657318
0,0,0,0,4000,0.015996001
0,0,0,0,8381,0.32808399
0,1,1,0,1733,0.292387543
0,1,0,0,5000,0.444311138
0,0,0,0,10,273.0909091
0,0,0,0,9803,0.638820889
0,0,0,0,14269,0.183041345
0,0,0,0,11000,0.322697937
0,0,1,0,6600,0.305559764
0,0,0,0,9228,0.07714812
0,0,0,0,2700,0.123287671
0,0,0,0,4283,0.346405229
0,0,0,0,5688,0.346282299
0,0,0,0,8269,0.284038694
0,0,0,0,2400,0.406497293
1,0,0,1,2962,0.378332771
0,0,0,0,5022,0.208640255
0,0,0,0,7100,0.169694409
0,0,0,0,2725,0.104548789
0,0,0,0,4300,0.183213206
0,1,0,0,12700,0.272970632
0,0,0,0,2311,0.094290657
0,1,0,0,2482,0.185662505
0,0,0,0,3416,0.086918349
0,0,0,0,1,442.5
0,0,0,0,26666,0.155060562
0,0,0,0,2452,0.264573991
0,0,0,0,9000,0.135318298
0,0,0,0,1826,0.016967707
0,6,0,1,7658,0.232798015
0,0,0,0,8609,0.338559814
0,0,0,0,8667,0.72092755
0,0,0,0,14366,0.006125148
0,1,0,0,6400,0.330885799
0,0,0,0,3888,0.446901517
0,0,0,0,5350,0.311530555
0,0,0,0,4100,0.118019995
0,0,0,0,4583,0.068499127
0,0,0,0,18000,0.20448864
0,0,0,0,12500,0.447084233
0,0,0,0,3450,0.775717183
0,0,0,0,4058,0.57107662
1,1,0,0,9600,0.035308822
0,0,0,0,4433,0.49706811
0,0,0,0,6046,0.16421366
0,1,0,1,4246,0.251942548
0,1,0,0,4335,0.451107011
0,1,0,0,4080,0.317569223
1,0,0,0,5800,0.477848647
0,0,0,0,2184,0
0,0,0,0,2500,0.351459416
0,0,0,0,11749,0.759659574
0,0,0,0,5356,0.589882397
0,2,0,4,15541,0.508621799
0,0,0,0,3200,0.151827554
0,0,0,0,5517,0.008336354
0,0,0,0,3750,0.559317515
1,0,0,0,5306,0.058224986
0,2,0,0,18175,0.064095511
0,0,0,0,12030,0.440528634
0,1,0,0,5166,0.60150958
0,0,0,0,5500,0.095255408
0,0,0,0,6500,0.361021381
0,0,0,0,3963,0.012865792
1,0,1,0,10000,0.448555144
0,0,0,0,1,1774.5
0,1,0,0,2329,0.327467811
0,0,0,0,2400,0.845064556
0,0,0,0,4028,0.110697444
0,0,0,0,3292,0.208928029
0,0,0,0,2666,0.34495688
0,0,0,0,7900,0.727376281
0,0,0,0,8160,0.152799902
0,0,0,0,1941,0.431513903
0,0,0,0,7400,0.210106742
0,1,0,0,5666,0.403917417
0,0,0,0,6431,0.277363184
0,0,0,0,3042,0.154781466
0,0,0,0,24786,0.116916125
0,0,0,0,1040,0.322766571
0,0,0,0,7500,0.277829623
0,1,0,0,5133,0.251655629
0,0,0,0,10500,0.083515856
0,0,0,0,5502,0.283300018
0,0,0,0,4100,0.204340405
0,0,0,0,7650,0.206378251
1,1,0,1,4217,0.302750119
0,2,1,1,2690,0.968784838
0,0,0,0,3251,0.804428044
0,0,0,0,4425,0.29597831
0,0,0,0,5600,0.547937868
0,0,0,0,5300,0.611394077
0,0,0,0,10525,0.575147254
0,0,0,0,5500,0.094710053
0,0,0,0,11903,0.337701613
0,2,0,0,4500,0.149522328
0,0,0,0,1845,0.003791983
0,0,0,0,800,0.014981273
0,0,0,0,25700,0.184973347
0,0,0,0,7500,0.2664978
