Loan_To_Value ratio,Driving_Flag,No_Of_PRI_ACCT,LOAN_DEFAULT,employment_status,,,,,,,,,
73.48,0,4,0,0,,,,,,,,,
89.92,0,2,1,1,,,,,,,,,
85,0,2,0,1,,,,,,,,,
85,0,3,0,0,,,,,,,,,
63.66,0,1,0,1,,,,,,,,,
67.38,0,4,1,1,,,,,,,,,
69.95,0,1,0,1,,,,,,,,,
82.29,0,1,1,1,,,,,,,,,
57.24,0,1,0,1,,,,,,,,,
71.04,0,1,1,1,,,,,,,,,
76.71,0,1,1,0,,,,,,,,,
85.18,0,2,0,0,,,,,,,,,
84.37,0,7,1,1,,,,,,,,,
68.89,0,3,0,0,,,,,,,,,
86.17,0,2,0,1,,,,,,,,,
89.92,0,1,1,2,,,,,,,,,
84.9,0,2,1,1,,,,,,,,,
81.93,0,2,1,0,,,,,,,,,
89.33,0,3,0,0,,,,,,,,,
66.94,0,2,0,0,,,,,,,,,
74.26,0,2,0,1,,,,,,,,,
84.46,0,3,0,1,,,,,,,,,
81.39,0,2,0,0,,,,,,,,,
88.6,0,10,0,1,,,,,,,,,
83.91,0,2,0,0,,,,,,,,,
76.24,0,1,1,0,,,,,,,,,
76.17,0,13,0,2,,,,,,,,,
78.21,0,3,0,0,,,,,,,,,
89.51,0,3,0,1,,,,,,,,,
94.55,0,25,0,0,,,,,,,,,
69.95,0,3,0,1,,,,,,,,,
80.62,0,30,0,1,,,,,,,,,
86.69,1,6,0,0,,,,,,,,,
84.86,0,13,0,1,,,,,,,,,
87.01,0,17,0,0,,,,,,,,,
74.43,0,37,0,1,,,,,,,,,
72.14,0,10,0,0,,,,,,,,,
74.06,0,14,0,1,,,,,,,,,
73.26,0,5,0,1,,,,,,,,,
89.9,0,5,0,1,,,,,,,,,
79.67,0,15,0,1,,,,,,,,,
72.77,0,20,0,1,,,,,,,,,
73.94,0,24,0,1,,,,,,,,,
89.71,0,15,0,0,,,,,,,,,
74.6,0,10,1,1,,,,,,,,,
73.02,0,10,1,1,,,,,,,,,
66.31,1,5,0,1,,,,,,,,,
69.34,0,6,0,2,,,,,,,,,
69.7,0,21,0,1,,,,,,,,,
75.88,0,22,0,1,,,,,,,,,
79.82,0,5,0,1,,,,,,,,,
79.52,0,11,1,0,,,,,,,,,
79.25,0,7,0,0,,,,,,,,,
84.74,1,7,0,1,,,,,,,,,
80.61,0,32,0,1,,,,,,,,,
83.11,0,6,1,0,,,,,,,,,
79.27,0,9,0,0,,,,,,,,,
78.32,0,6,0,0,,,,,,,,,
78.01,0,8,1,0,,,,,,,,,
78.26,0,3,0,2,,,,,,,,,
83.84,0,21,0,1,,,,,,,,,
73.76,0,5,0,0,,,,,,,,,
77.63,0,26,0,0,,,,,,,,,
84.86,0,7,1,0,,,,,,,,,
80.03,0,6,1,0,,,,,,,,,
67.25,0,7,0,0,,,,,,,,,
69,0,9,1,0,,,,,,,,,
75,0,4,0,1,,,,,,,,,
80.1,1,9,0,1,,,,,,,,,
69.94,0,9,0,1,,,,,,,,,
74.92,0,10,0,1,,,,,,,,,
71.4,0,12,0,0,,,,,,,,,
53.11,0,4,0,1,,,,,,,,,
87.29,0,12,0,1,,,,,,,,,
51.42,1,3,0,1,,,,,,,,,
67.87,1,6,0,1,,,,,,,,,
88.02,0,24,0,1,,,,,,,,,
88.68,0,11,0,1,,,,,,,,,
85.81,0,2,0,1,,,,,,,,,
85,0,4,0,1,,,,,,,,,
85,0,15,0,1,,,,,,,,,
73.05,0,8,0,1,,,,,,,,,
78.62,0,3,0,1,,,,,,,,,
46.44,0,3,0,1,,,,,,,,,
84.5,0,15,1,1,,,,,,,,,
80.16,0,13,0,1,,,,,,,,,
79.04,0,11,0,0,,,,,,,,,
85,0,5,1,1,,,,,,,,,
72.96,0,9,0,0,,,,,,,,,
84.6,0,9,0,1,,,,,,,,,
58.15,0,16,0,0,,,,,,,,,
72.72,0,21,1,1,,,,,,,,,
84.42,0,15,0,1,,,,,,,,,
83.26,0,9,1,1,,,,,,,,,
59.04,0,16,0,0,,,,,,,,,
81.81,0,6,0,1,,,,,,,,,
74.92,0,46,0,0,,,,,,,,,
81.07,0,12,0,0,,,,,,,,,
83.85,0,14,0,0,,,,,,,,,
84.56,0,35,0,0,,,,,,,,,
79.21,0,49,0,0,,,,,,,,,
83.42,0,7,1,1,,,,,,,,,
76.65,0,38,0,0,,,,,,,,,
84.74,0,15,0,0,,,,,,,,,
83.73,0,5,0,0,,,,,,,,,
80.19,0,17,0,0,,,,,,,,,
89.42,0,29,0,1,,,,,,,,,
82.38,0,2,0,1,,,,,,,,,
78.28,0,6,1,0,,,,,,,,,
84.56,0,6,1,1,,,,,,,,,
84.67,0,13,0,1,,,,,,,,,
74.78,0,5,0,0,,,,,,,,,
76.01,0,3,1,1,,,,,,,,,
88.91,0,3,0,0,,,,,,,,,
87.79,0,5,0,1,,,,,,,,,
83.83,0,13,0,0,,,,,,,,,
72.56,0,2,0,0,,,,,,,,,
73.62,0,4,0,1,,,,,,,,,
88.75,0,3,1,1,,,,,,,,,
73.97,0,4,0,0,,,,,,,,,
79.78,0,2,0,0,,,,,,,,,
77.93,0,20,0,1,,,,,,,,,
89.11,0,7,0,1,,,,,,,,,
77.02,0,3,0,1,,,,,,,,,
89.03,1,6,0,1,,,,,,,,,
65.19,0,15,0,0,,,,,,,,,
59.21,0,18,1,1,,,,,,,,,
81.29,0,2,0,0,,,,,,,,,
83.61,0,2,0,0,,,,,,,,,
89.21,0,2,0,1,,,,,,,,,
89.27,0,6,1,0,,,,,,,,,
67.44,0,2,1,2,,,,,,,,,
89.86,0,11,0,0,,,,,,,,,
85.92,0,5,0,0,,,,,,,,,
74.95,0,2,1,0,,,,,,,,,
84.99,0,3,0,0,,,,,,,,,
83.91,0,5,1,1,,,,,,,,,
79.25,0,2,1,0,,,,,,,,,
53.37,0,12,0,0,,,,,,,,,
80.61,0,13,0,1,,,,,,,,,
55.22,0,1,0,0,,,,,,,,,
56.12,0,4,1,0,,,,,,,,,
73.59,0,3,1,0,,,,,,,,,
84.95,0,19,0,0,,,,,,,,,
84.91,0,5,0,0,,,,,,,,,
64.54,0,4,0,0,,,,,,,,,
77.03,0,10,0,1,,,,,,,,,
73.07,0,6,0,0,,,,,,,,,
74.98,0,16,0,1,,,,,,,,,
74.9,0,1,0,1,,,,,,,,,
70.92,0,5,0,1,,,,,,,,,
53.27,0,29,0,1,,,,,,,,,
68.04,0,3,0,1,,,,,,,,,
71.32,0,16,0,0,,,,,,,,,
65.57,0,3,0,1,,,,,,,,,
85.32,0,2,1,1,,,,,,,,,
77.13,0,18,0,1,,,,,,,,,
38,0,14,1,1,,,,,,,,,
43.42,0,3,1,1,,,,,,,,,
77.59,0,2,1,1,,,,,,,,,
89,0,10,0,0,,,,,,,,,
70,0,1,1,1,,,,,,,,,
76.74,0,16,0,1,,,,,,,,,
84.72,0,1,1,0,,,,,,,,,
74.83,0,2,0,1,,,,,,,,,
80.21,0,9,0,1,,,,,,,,,
87.23,0,6,0,1,,,,,,,,,
66.88,0,10,0,1,,,,,,,,,
85,0,5,1,1,,,,,,,,,
74.36,0,8,0,0,,,,,,,,,
83.41,0,2,0,0,,,,,,,,,
83,0,1,0,1,,,,,,,,,
85,0,5,1,0,,,,,,,,,
85,0,5,0,1,,,,,,,,,
84.86,0,1,0,0,,,,,,,,,
84.95,0,3,0,1,,,,,,,,,
81.22,0,7,0,1,,,,,,,,,
84.89,0,6,0,0,,,,,,,,,
89.16,0,9,1,1,,,,,,,,,
84.98,0,5,0,1,,,,,,,,,
66.6,0,10,0,1,,,,,,,,,
89.15,0,3,1,0,,,,,,,,,
84.86,0,4,0,0,,,,,,,,,
76.85,0,8,0,1,,,,,,,,,
75.58,0,3,1,1,,,,,,,,,
75.48,0,3,0,0,,,,,,,,,
85,0,8,0,1,,,,,,,,,
79.83,0,13,1,0,,,,,,,,,
85,0,4,0,0,,,,,,,,,
75.96,1,3,0,0,,,,,,,,,
70.9,0,4,0,0,,,,,,,,,
75.18,0,11,0,1,,,,,,,,,
82.19,0,13,0,0,,,,,,,,,
88.9,0,3,1,0,,,,,,,,,
69.29,0,15,0,1,,,,,,,,,
82.98,0,11,0,0,,,,,,,,,
80.57,0,6,1,1,,,,,,,,,
83.84,0,3,1,1,,,,,,,,,
89.72,0,21,1,1,,,,,,,,,
79.75,0,11,0,1,,,,,,,,,
63.14,0,2,0,1,,,,,,,,,
77.54,0,10,0,1,,,,,,,,,
81.28,0,3,0,1,,,,,,,,,
87.9,0,6,0,0,,,,,,,,,
89.77,0,26,0,1,,,,,,,,,
87.7,0,3,0,0,,,,,,,,,
82.94,0,2,0,1,,,,,,,,,
87.27,0,9,0,0,,,,,,,,,
69.85,0,8,0,0,,,,,,,,,
59.92,0,21,0,1,,,,,,,,,
83.99,1,4,0,1,,,,,,,,,
59.24,0,8,0,0,,,,,,,,,
46.14,0,3,0,0,,,,,,,,,
77.39,0,4,0,0,,,,,,,,,
66.55,0,2,0,1,,,,,,,,,
78.61,0,4,1,1,,,,,,,,,
87.82,1,30,0,0,,,,,,,,,
65.19,0,6,0,1,,,,,,,,,
77.7,0,15,1,1,,,,,,,,,
84.46,0,38,0,0,,,,,,,,,
69.45,0,13,0,0,,,,,,,,,
84.94,0,8,1,1,,,,,,,,,
82.74,0,7,1,0,,,,,,,,,
73.99,0,6,0,1,,,,,,,,,
73.53,0,14,0,1,,,,,,,,,
79.42,0,18,0,1,,,,,,,,,
62.41,0,10,0,1,,,,,,,,,
78.41,0,5,0,0,,,,,,,,,
79.99,0,9,0,0,,,,,,,,,
64.26,0,4,0,1,,,,,,,,,
68.74,0,7,0,1,,,,,,,,,
70.73,0,17,1,1,,,,,,,,,
74.41,0,4,0,0,,,,,,,,,
74.19,0,5,0,1,,,,,,,,,
86.55,0,4,0,1,,,,,,,,,
87.06,0,5,0,0,,,,,,,,,
58.21,0,2,0,1,,,,,,,,,
85.71,0,25,0,2,,,,,,,,,
73.22,0,8,0,1,,,,,,,,,
75.56,0,14,0,1,,,,,,,,,
73.62,0,17,0,1,,,,,,,,,
66.73,0,28,0,1,,,,,,,,,
85.11,0,2,0,0,,,,,,,,,
74.89,0,2,0,0,,,,,,,,,
89.07,0,3,0,1,,,,,,,,,
88.08,0,2,0,1,,,,,,,,,
86.66,0,3,1,0,,,,,,,,,
60.09,0,7,0,0,,,,,,,,,
65.52,0,6,0,0,,,,,,,,,
84.74,0,13,0,0,,,,,,,,,
89.89,0,7,1,0,,,,,,,,,
89.78,0,5,1,0,,,,,,,,,
66.56,0,5,0,0,,,,,,,,,
81.35,0,22,0,1,,,,,,,,,
66.97,0,5,0,0,,,,,,,,,
88,0,13,0,1,,,,,,,,,
84.7,0,4,0,0,,,,,,,,,
83.39,0,14,0,1,,,,,,,,,
83.83,0,3,0,0,,,,,,,,,
88.87,0,7,0,1,,,,,,,,,
79.42,0,4,1,0,,,,,,,,,
78.24,0,14,0,0,,,,,,,,,
83.1,0,3,0,0,,,,,,,,,
79.78,0,3,1,1,,,,,,,,,
87.34,0,14,0,0,,,,,,,,,
85,0,4,0,0,,,,,,,,,
55.23,0,9,0,0,,,,,,,,,
72.73,0,11,0,1,,,,,,,,,
56.57,0,7,0,0,,,,,,,,,
68.48,0,5,0,1,,,,,,,,,
79.16,0,3,0,1,,,,,,,,,
84.85,0,18,1,1,,,,,,,,,
79.95,0,6,0,0,,,,,,,,,
87.2,0,6,0,0,,,,,,,,,
89.14,0,4,1,1,,,,,,,,,
87.88,0,14,0,1,,,,,,,,,
88.94,0,16,0,1,,,,,,,,,
87.91,0,8,0,0,,,,,,,,,
87.88,0,3,0,0,,,,,,,,,
84.08,0,5,1,1,,,,,,,,,
88.57,0,6,0,1,,,,,,,,,
88.94,0,7,1,1,,,,,,,,,
55.88,0,4,0,0,,,,,,,,,
85,0,3,0,0,,,,,,,,,
86.99,0,4,0,1,,,,,,,,,
79.9,0,2,0,1,,,,,,,,,
83.61,0,3,1,1,,,,,,,,,
89.65,0,4,0,0,,,,,,,,,
57.35,0,12,0,1,,,,,,,,,
88.91,0,9,0,1,,,,,,,,,
89.78,0,9,0,0,,,,,,,,,
71.69,0,4,0,1,,,,,,,,,
88.7,0,24,0,1,,,,,,,,,
74.82,0,10,1,1,,,,,,,,,
84.62,0,2,1,1,,,,,,,,,
55.64,0,23,0,1,,,,,,,,,
50.95,0,8,0,1,,,,,,,,,
67.01,0,4,0,1,,,,,,,,,
84.03,0,3,1,1,,,,,,,,,
78.22,0,2,1,0,,,,,,,,,
62.98,0,3,0,1,,,,,,,,,
47.67,0,4,0,1,,,,,,,,,
84.95,0,6,0,0,,,,,,,,,
87.61,0,17,1,1,,,,,,,,,
86.05,0,5,0,0,,,,,,,,,
71.01,0,6,0,0,,,,,,,,,
72.8,0,5,0,0,,,,,,,,,
87.57,0,2,0,1,,,,,,,,,
89.88,0,9,0,1,,,,,,,,,
79.67,0,4,1,1,,,,,,,,,
89.94,0,8,1,1,,,,,,,,,
84.84,0,4,0,1,,,,,,,,,
76.89,0,6,1,1,,,,,,,,,
66.21,0,3,0,1,,,,,,,,,
66.83,0,3,1,1,,,,,,,,,
73.81,0,3,0,1,,,,,,,,,
78.65,0,4,1,0,,,,,,,,,
69.72,0,3,1,1,,,,,,,,,
74.45,0,3,0,0,,,,,,,,,
63.38,0,2,0,0,,,,,,,,,
53.87,0,7,0,0,,,,,,,,,
71.42,0,5,0,0,,,,,,,,,
64.98,0,4,0,0,,,,,,,,,
74.36,0,7,0,1,,,,,,,,,
77.17,0,5,0,1,,,,,,,,,
40.1,0,3,0,0,,,,,,,,,
55.67,0,7,0,1,,,,,,,,,
73.14,0,2,0,0,,,,,,,,,
54.65,0,6,0,0,,,,,,,,,
55.26,0,3,0,1,,,,,,,,,
73.17,0,2,0,1,,,,,,,,,
57.91,0,3,0,1,,,,,,,,,
78.57,0,3,0,1,,,,,,,,,
72.75,0,7,0,1,,,,,,,,,
67.48,0,16,1,2,,,,,,,,,
84.03,0,31,0,1,,,,,,,,,
78.26,0,5,0,2,,,,,,,,,
71.66,0,19,0,2,,,,,,,,,
31.03,0,5,0,0,,,,,,,,,
78.07,0,2,0,1,,,,,,,,,
89.69,0,3,0,0,,,,,,,,,
86.02,0,4,0,1,,,,,,,,,
37.47,0,28,0,0,,,,,,,,,
88.59,0,17,0,0,,,,,,,,,
88.69,0,4,0,1,,,,,,,,,
89.09,0,5,0,1,,,,,,,,,
88.73,0,6,0,1,,,,,,,,,
88.97,0,2,0,0,,,,,,,,,
77.13,0,4,0,1,,,,,,,,,
89.68,0,2,1,0,,,,,,,,,
76.52,0,12,0,1,,,,,,,,,
78.55,0,3,0,0,,,,,,,,,
82.13,0,2,0,1,,,,,,,,,
84.93,0,11,1,1,,,,,,,,,
84.93,0,17,0,2,,,,,,,,,
84.78,0,16,0,0,,,,,,,,,
82.5,0,3,0,2,,,,,,,,,
89.27,0,2,0,0,,,,,,,,,
83.8,0,2,1,2,,,,,,,,,
84.92,0,7,1,1,,,,,,,,,
64.39,0,2,0,1,,,,,,,,,
42.93,0,2,1,1,,,,,,,,,
82.9,0,2,0,1,,,,,,,,,
87.07,0,2,0,1,,,,,,,,,
88.02,0,5,0,0,,,,,,,,,
62.72,0,12,0,0,,,,,,,,,
73.65,0,4,0,1,,,,,,,,,
73.11,0,2,0,0,,,,,,,,,
87.88,0,4,0,1,,,,,,,,,
84.93,0,15,0,1,,,,,,,,,
82.82,0,4,1,0,,,,,,,,,
78.21,0,2,0,2,,,,,,,,,
84.71,0,9,0,1,,,,,,,,,
83.1,0,2,1,0,,,,,,,,,
78.61,0,2,0,0,,,,,,,,,
89.8,0,2,0,0,,,,,,,,,
64.25,0,2,1,1,,,,,,,,,
89.89,0,2,0,1,,,,,,,,,
89.99,0,3,0,0,,,,,,,,,
83.68,0,3,1,1,,,,,,,,,
83.74,0,4,0,0,,,,,,,,,
60.97,0,2,0,1,,,,,,,,,
43.6,0,2,1,0,,,,,,,,,
59.04,0,2,0,0,,,,,,,,,
48.24,0,2,0,0,,,,,,,,,
79.66,0,3,0,1,,,,,,,,,
89.78,0,3,0,1,,,,,,,,,
84.83,0,2,0,1,,,,,,,,,
73.24,0,3,0,0,,,,,,,,,
67.44,0,3,0,0,,,,,,,,,
84.64,0,7,0,1,,,,,,,,,
74.79,0,2,0,1,,,,,,,,,
76.2,0,2,0,0,,,,,,,,,
61.13,0,2,0,0,,,,,,,,,
81.83,0,2,0,1,,,,,,,,,
81.18,0,4,0,0,,,,,,,,,
81.83,0,2,0,0,,,,,,,,,
79.73,0,3,0,0,,,,,,,,,
80.82,0,2,0,0,,,,,,,,,
93.5,0,2,0,0,,,,,,,,,
77.05,0,9,1,1,,,,,,,,,
74.16,0,2,0,1,,,,,,,,,
72.33,0,2,0,1,,,,,,,,,
79,0,2,0,1,,,,,,,,,
71.61,0,4,1,1,,,,,,,,,
55.78,0,2,1,2,,,,,,,,,
78.04,0,2,1,0,,,,,,,,,
79.75,0,2,0,0,,,,,,,,,
79.66,0,10,0,0,,,,,,,,,
84.85,0,2,0,0,,,,,,,,,
75.8,0,2,1,0,,,,,,,,,
57.24,0,2,0,1,,,,,,,,,
62.63,0,2,0,1,,,,,,,,,
63.09,0,2,1,1,,,,,,,,,
34.27,0,2,0,1,,,,,,,,,
58.88,0,3,0,1,,,,,,,,,
74.48,0,7,0,1,,,,,,,,,
54.09,0,7,1,1,,,,,,,,,
74.8,0,5,0,1,,,,,,,,,
60,0,4,0,1,,,,,,,,,
88.61,0,2,0,1,,,,,,,,,
50.38,0,6,0,1,,,,,,,,,
89.47,0,2,0,0,,,,,,,,,
85.33,0,2,0,0,,,,,,,,,
85.06,0,2,0,0,,,,,,,,,
88.53,0,2,0,1,,,,,,,,,
77.96,0,2,0,0,,,,,,,,,
72.06,0,3,0,1,,,,,,,,,
82,0,2,0,1,,,,,,,,,
82.55,0,2,0,1,,,,,,,,,
77.05,0,7,0,1,,,,,,,,,
80.36,0,2,1,0,,,,,,,,,
81.67,0,2,0,0,,,,,,,,,
75.45,0,5,0,1,,,,,,,,,
85,0,4,1,1,,,,,,,,,
80.26,0,4,0,0,,,,,,,,,
56.6,0,3,1,0,,,,,,,,,
68.55,0,2,0,1,,,,,,,,,
89.01,0,2,1,0,,,,,,,,,
76.89,0,4,1,1,,,,,,,,,
59.28,0,2,1,0,,,,,,,,,
88.01,0,3,0,0,,,,,,,,,
57.54,0,2,0,0,,,,,,,,,
89.97,0,2,0,1,,,,,,,,,
88.98,0,4,0,0,,,,,,,,,
57.36,0,4,0,1,,,,,,,,,
78.39,0,2,0,2,,,,,,,,,
72.43,0,1,0,0,,,,,,,,,
71.55,0,1,0,0,,,,,,,,,
73.43,0,1,0,1,,,,,,,,,
83.62,0,1,0,1,,,,,,,,,
85,0,1,0,1,,,,,,,,,
73.88,0,1,0,0,,,,,,,,,
72.56,0,1,0,1,,,,,,,,,
80.8,0,1,0,0,,,,,,,,,
79.2,0,1,1,0,,,,,,,,,
85.5,0,1,0,1,,,,,,,,,
72.49,0,1,0,0,,,,,,,,,
75.23,0,1,0,0,,,,,,,,,
79.4,0,1,0,1,,,,,,,,,
70.69,0,1,0,0,,,,,,,,,
89.14,0,1,0,0,,,,,,,,,
88.93,0,1,0,0,,,,,,,,,
87.7,0,1,0,1,,,,,,,,,
79.12,0,1,0,2,,,,,,,,,
75.12,0,1,0,0,,,,,,,,,
65.73,0,1,1,1,,,,,,,,,
55.29,0,1,0,0,,,,,,,,,
79.37,0,1,0,0,,,,,,,,,
88.5,0,1,0,1,,,,,,,,,
63.41,0,1,0,1,,,,,,,,,
74.24,0,1,0,0,,,,,,,,,
84.51,0,1,0,1,,,,,,,,,
84.74,0,1,0,1,,,,,,,,,
72.25,0,1,0,0,,,,,,,,,
89.98,1,1,0,1,,,,,,,,,
63.4,0,1,1,1,,,,,,,,,
69.95,0,1,0,1,,,,,,,,,
81.07,0,1,0,2,,,,,,,,,
78.26,0,1,0,0,,,,,,,,,
83.17,0,1,0,0,,,,,,,,,
84.97,0,1,1,0,,,,,,,,,
75.13,0,1,0,1,,,,,,,,,
73.42,0,1,1,0,,,,,,,,,
82.36,0,1,0,0,,,,,,,,,
81.49,0,1,0,0,,,,,,,,,
67.61,0,1,0,1,,,,,,,,,
79,0,1,0,1,,,,,,,,,
75,0,1,0,1,,,,,,,,,
54.12,0,1,0,1,,,,,,,,,
65.29,0,1,0,1,,,,,,,,,
58.65,0,1,0,1,,,,,,,,,
58.9,0,1,0,0,,,,,,,,,
74.93,0,1,0,2,,,,,,,,,
79.89,0,1,0,1,,,,,,,,,
70.15,0,1,0,1,,,,,,,,,
89.69,0,1,1,1,,,,,,,,,
54.21,0,1,0,1,,,,,,,,,
70.74,0,1,0,1,,,,,,,,,
57.49,0,1,0,0,,,,,,,,,
72.92,0,1,0,0,,,,,,,,,
70.95,0,1,0,1,,,,,,,,,
74.96,0,1,1,0,,,,,,,,,
84.9,0,1,0,1,,,,,,,,,
79.53,0,1,0,2,,,,,,,,,
51.37,0,1,0,1,,,,,,,,,
78.74,0,1,1,1,,,,,,,,,
70.67,0,1,0,2,,,,,,,,,
89.8,0,1,1,1,,,,,,,,,
61.87,0,1,0,1,,,,,,,,,
78.12,0,1,0,2,,,,,,,,,
55.1,0,1,0,0,,,,,,,,,
83.52,0,1,0,0,,,,,,,,,
78.37,0,1,0,1,,,,,,,,,
88.79,0,1,0,2,,,,,,,,,
82.94,0,1,0,1,,,,,,,,,
83.27,0,1,0,1,,,,,,,,,
89.43,0,1,0,0,,,,,,,,,
77.42,0,1,1,0,,,,,,,,,
87.14,0,1,1,0,,,,,,,,,
74.09,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
84.78,0,1,0,0,,,,,,,,,
72.52,0,1,1,0,,,,,,,,,
87.32,0,1,0,0,,,,,,,,,
43.75,0,1,0,1,,,,,,,,,
85,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
73.36,0,1,0,0,,,,,,,,,
88.81,0,1,0,1,,,,,,,,,
83.04,0,1,0,0,,,,,,,,,
85.76,0,1,0,1,,,,,,,,,
75.91,0,1,0,0,,,,,,,,,
75.01,0,1,0,1,,,,,,,,,
85,0,1,0,0,,,,,,,,,
83.57,0,1,0,0,,,,,,,,,
84.24,0,1,0,0,,,,,,,,,
87.85,0,1,0,0,,,,,,,,,
72.96,0,1,0,1,,,,,,,,,
89.81,0,1,0,1,,,,,,,,,
89.55,0,1,1,0,,,,,,,,,
84.92,0,1,0,0,,,,,,,,,
62.57,0,1,0,0,,,,,,,,,
71.56,0,1,1,1,,,,,,,,,
80.46,0,1,0,0,,,,,,,,,
70.51,0,1,0,1,,,,,,,,,
84.95,0,1,0,1,,,,,,,,,
88.83,0,1,0,0,,,,,,,,,
87.93,0,1,0,1,,,,,,,,,
84.95,0,1,1,1,,,,,,,,,
86.93,0,1,1,0,,,,,,,,,
45.62,0,1,0,0,,,,,,,,,
67.2,0,1,0,0,,,,,,,,,
89.56,0,1,0,1,,,,,,,,,
84.99,0,1,1,1,,,,,,,,,
79.74,0,2,0,0,,,,,,,,,
72.56,0,1,0,1,,,,,,,,,
85,0,1,0,1,,,,,,,,,
74.59,0,1,0,1,,,,,,,,,
84.84,0,1,0,1,,,,,,,,,
62.61,0,3,0,1,,,,,,,,,
60.65,0,1,0,0,,,,,,,,,
68.89,0,1,1,1,,,,,,,,,
57.86,0,1,0,0,,,,,,,,,
85,0,17,1,0,,,,,,,,,
73.52,0,2,0,0,,,,,,,,,
88.25,0,2,1,0,,,,,,,,,
79.86,0,3,1,0,,,,,,,,,
89.21,0,1,1,0,,,,,,,,,
70.08,0,4,1,1,,,,,,,,,
82.38,0,2,1,0,,,,,,,,,
69.27,0,1,0,1,,,,,,,,,
79.47,0,3,0,0,,,,,,,,,
55.68,0,1,0,0,,,,,,,,,
84.78,0,1,0,1,,,,,,,,,
77.21,0,1,0,0,,,,,,,,,
74,0,1,0,1,,,,,,,,,
84.99,0,6,0,0,,,,,,,,,
74.73,0,2,0,0,,,,,,,,,
81.62,0,2,1,0,,,,,,,,,
79.69,0,7,0,2,,,,,,,,,
77.78,0,5,0,1,,,,,,,,,
58.92,0,6,0,0,,,,,,,,,
81.07,0,4,0,0,,,,,,,,,
81,0,1,1,0,,,,,,,,,
79.57,0,4,0,0,,,,,,,,,
34.49,0,7,1,1,,,,,,,,,
72.82,0,1,0,1,,,,,,,,,
73.17,0,1,0,1,,,,,,,,,
79.97,0,2,1,0,,,,,,,,,
64.41,0,1,0,0,,,,,,,,,
82,0,1,0,1,,,,,,,,,
80.99,0,2,0,1,,,,,,,,,
88.52,0,1,0,1,,,,,,,,,
88.62,0,3,0,0,,,,,,,,,
84.02,0,3,0,1,,,,,,,,,
77.13,0,1,0,0,,,,,,,,,
84.94,0,1,1,0,,,,,,,,,
89.8,0,2,0,0,,,,,,,,,
84.61,0,2,1,1,,,,,,,,,
54.46,0,3,0,1,,,,,,,,,
84.59,0,1,1,0,,,,,,,,,
75.13,1,2,0,0,,,,,,,,,
69.17,0,4,1,0,,,,,,,,,
83.19,0,4,0,0,,,,,,,,,
63.55,0,3,0,0,,,,,,,,,
84.94,0,2,1,0,,,,,,,,,
84.92,0,2,0,0,,,,,,,,,
85,0,8,0,1,,,,,,,,,
84.61,0,2,0,0,,,,,,,,,
67.8,0,1,0,1,,,,,,,,,
84.44,0,1,0,0,,,,,,,,,
79.77,0,4,0,1,,,,,,,,,
75.08,0,2,1,1,,,,,,,,,
67.08,0,4,0,0,,,,,,,,,
59.08,0,1,0,0,,,,,,,,,
67.88,0,2,0,0,,,,,,,,,
79.64,0,1,0,0,,,,,,,,,
82.64,0,7,0,0,,,,,,,,,
71.98,0,1,0,2,,,,,,,,,
56.27,0,2,0,1,,,,,,,,,
89.23,0,3,0,0,,,,,,,,,
78.57,0,4,0,0,,,,,,,,,
79.62,0,5,1,0,,,,,,,,,
68.24,0,2,0,0,,,,,,,,,
78.74,0,3,0,0,,,,,,,,,
89.8,0,5,1,1,,,,,,,,,
77.52,0,6,0,0,,,,,,,,,
89.43,0,7,1,0,,,,,,,,,
55.8,0,8,0,1,,,,,,,,,
89.59,0,3,1,0,,,,,,,,,
80.4,0,7,0,1,,,,,,,,,
45.02,0,2,0,1,,,,,,,,,
79.55,0,5,1,1,,,,,,,,,
84.91,0,4,1,0,,,,,,,,,
84.98,0,14,0,0,,,,,,,,,
74.37,0,3,0,0,,,,,,,,,
78.41,0,19,0,0,,,,,,,,,
69,0,10,0,1,,,,,,,,,
66.83,0,8,1,0,,,,,,,,,
70.74,0,3,0,0,,,,,,,,,
81.54,0,6,0,0,,,,,,,,,
75.56,0,11,1,2,,,,,,,,,
75.8,0,6,1,1,,,,,,,,,
69.87,0,5,0,1,,,,,,,,,
40.19,0,4,1,1,,,,,,,,,
79.37,0,18,1,1,,,,,,,,,
70.2,0,6,0,1,,,,,,,,,
51.16,0,3,0,1,,,,,,,,,
86.71,0,18,0,1,,,,,,,,,
55.17,0,7,1,1,,,,,,,,,
88.93,0,8,0,1,,,,,,,,,
89.79,0,15,0,1,,,,,,,,,
69.71,0,8,0,0,,,,,,,,,
89.91,0,2,1,1,,,,,,,,,
89.63,0,4,0,1,,,,,,,,,
55.38,0,4,0,1,,,,,,,,,
80.17,0,2,0,1,,,,,,,,,
89,0,3,1,1,,,,,,,,,
59.49,0,2,0,1,,,,,,,,,
78.94,0,9,1,0,,,,,,,,,
80.81,0,6,0,1,,,,,,,,,
86.63,0,8,0,0,,,,,,,,,
84.56,0,14,0,1,,,,,,,,,
87.87,0,4,1,1,,,,,,,,,
76.67,0,2,0,2,,,,,,,,,
88.48,0,3,1,1,,,,,,,,,
